,Titre,DOI,Auteurs,Date de publication,Abstract,Lien fichier,Type fichier
57,RELATION BETWEEN VISCOSITY AND GELATION OF AN IRON SILICATE SOL,10.5281/zenodo.6575779,"G. K. SHUKLA, S. GHOSH",1950-07-31,"A sol of iron silicate has been prepared by the interaction of ferric chloride and sodium silicate solutions. The rate of flow of this sol at various stages of purity attained by dialysis has been measured at different pressures causing the flow and also with progressive dialysis. With dialysis the iron content has been found to decrease. but silica content remains practically constant, whilst the impurity as chloride attains a value beyond which further dialysis causes the gelation of the sol within the parchment bag.
The sol has a tendency to yield gels simply by prolonged dialysis, coagulation with suitable amounts of electrolytes, or by simply warming at a certain stage of parity. The results are significant for the measurements of the rate of flow through capillary where it is definitely shown that when the sol begins to deviate from the Poiseulle's law for fluids, either for its concentration or purity, it yields gels. Hence, the tendency of the development of the structural flow is concluded to be intimately related with the capacity for the formation of a gel from a sol.",https://zenodo.org/api/files/b76a34ba-da7f-46d5-aaa8-7cd741c96403/323-330.pdf,pdf
58,Phase Transition Characteristics of Flame-Synthesized Gamma-Al2O3 Nanoparticles with Heat Treatment,10.5281/zenodo.1087982,Gyo Woo Lee,2013-10-01,"In this study, the phase transition characteristics of flame-synthesized γ-Al2O3 nanoparticles to α-Al2O3 have been investigated. The nanoparticles were synthesized by using a coflow hydrogen diffusion flame. The phase transition and particle characteristics of the Al2O3 nanoparticles were determined by examining the crystalline structure and the shape of the collected nanoparticles before and after the heat treatment. The morphology and crystal structure of the Al2O3 nanoparticles were determined from SEM images and XRD analyses, respectively. The measured specific surface area and averaged particle size were 63.44m2/g and 23.94nm, respectively. Based on the scanning electron microscope images and x-ray diffraction patterns, it is believed that the onset temperature of the phase transition to α-Al2O3 was existed near 1200oC. The averaged diameters of the sintered particles heat treated at 1,260oC were approximately 80nm.",https://zenodo.org/api/files/24120920-be31-40c5-81af-4682747e3b85/16864.pdf,pdf
59,Magnetic Properties and Cytotoxicity of Ga-Mn Magnetic Ferrites Synthesized by the Citrate Sol-Gel Method,10.5281/zenodo.1131842,"Javier Sánchez, Laura Elena De León Prado, Dora Alicia Cortés Hernández",2017-07-02,"Magnetic spinel ferrites are materials that possess size, magnetic properties and heating ability adequate for their potential use in biomedical applications. The Mn0.5Ga0.5Fe2O4 magnetic nanoparticles (MNPs) were synthesized by sol-gel method using citric acid as chelating agent of metallic precursors. The synthesized samples were identified by X-Ray Diffraction (XRD) as an inverse spinel structure with no secondary phases. Saturation magnetization (Ms) of crystalline powders was 45.9 emu/g, which was higher than those corresponding to GaFe2O4 (14.2 emu/g) and MnFe2O4 (40.2 emu/g) synthesized under similar conditions, while the coercivity field (Hc) was 27.9 Oe. The average particle size was 18 ± 7 nm. The heating ability of the MNPs was enough to increase the surrounding temperature up to 43.5 °C in 7 min when a quantity of 4.5 mg of MNPs per mL of liquid medium was tested. Cytotoxic effect (hemolysis assay) of MNPs was determined and the results showed hemolytic values below 1% in all tested cases. According to the results obtained, these synthesized nanoparticles can be potentially used as thermoseeds for hyperthermia therapy.",https://zenodo.org/api/files/5502b1d7-e1e2-4210-946e-98c346e78828/10007740.pdf,pdf
60,Inkjet printing of ceramic precursors based on sol-gel media,10.5281/zenodo.3474397,Žitňan Michal,2019-05-22,"conference paper, FunGlass School 2019/part1",https://zenodo.org/api/files/36d18135-43c0-44c7-9afe-070989f9c94e/Inkjet%20printing%20of%20ceramic%20precursors%20based%20on%20sol-gel%20media.pdf,pdf
61,Corrosion resistance hybrid sol gel coating: its synthesis and characterizations,10.5281/zenodo.3606393,"Kamble N., Castro Y., Durán A., Galusek D.",2019-11-29,abstract of conference paper,https://zenodo.org/api/files/b2f152fd-7ef6-46c4-8d36-3fbde720940f/Corrosion%20resistance%20hybrid%20sol%20gel%20coating%20-%20its%20synthesis%20and%20characterizations.pdf,pdf
62,Design of sol-gel media and inkjet printing of mullite,10.5281/zenodo.3530479,"Zitnan M., Muller L., Limbach R., Hoppener S., Galusek D., Wondraczek L.",2019-05-30,conference paper - abstract,https://zenodo.org/api/files/6f6b6400-0ebc-42d6-8c49-ae6ad57d62aa/Design%20of%20sol-gel%20media%20and%20inkjet%20printing%20of%20mullite.pdf,pdf
63,Sintering behavior of the sol-gel derived aluminium titanate precursor,10.5281/zenodo.5848016,"N. K. Mitra, A. Basumajumdar, Sarmila Gupta, Ananya Gangopadhyay",2002-11-30,"Department of Chemical Technology, University of Calcutta, 92, A. P. C. Road, Kolkata-700 009, India
E-mail :chemtech@cucc.ernet.in           Fax: 91-033-3519755
Manuscript received 18 December 2001, accepted 23 May 2002
Aluminium titanate has been prepared by following sol-gel technique. The densification of the noncrystalline precursor powder is significantly influenced by the oxide and non-oxide additives. The additives affect the stability and anisotropic thermal expansion of aluminium titanate as reflected through measurement of the thermomechanical properties of the sintered product.",https://zenodo.org/api/files/da538469-ef92-4974-adf4-0c17e5e87704/913-915.pdf,pdf
64,Synthesis of TiO2 Nanoparticles by Sol-Gel and Sonochemical Combination,10.5281/zenodo.1112335,"Sabriye Piskin, Sibel Kasap, Muge Sari Yilmaz",2016-02-04,"Nanocrystalline TiO2 particles were successfully synthesized via sol-gel and sonochemical combination using titanium tetraisopropoxide as a precursor at lower temperature for a short time. The effect of the reaction parameters (hydrolysis media, acid media, and reaction temperatures) on the synthesis of TiO2 particles were investigated in the present study. Characterizations of synthesized samples were prepared by X-ray diffraction (XRD) analysis. It was shown that the reaction parameters played a significant role in the synthesis of TiO2 particles.",https://zenodo.org/api/files/5e052085-b54f-4760-9c46-e4e8aeb828c8/10004032.pdf,pdf
65,The Effect of Parameters on Productions of NiO/Al2O3/B2O3/SiO2 Composite Nanofibers by Using Sol-Gel Processing and Electrospinning Technique,10.5281/zenodo.1100639,"Fatih Sevim, Emel Sevimli, Fatih Demir, Turan Çalban",2015-04-03,"Nanofibers of PVA /nickel nitrate/silica/alumina
izopropoxide/boric acid composite were prepared by using sol-gel
processing and electrospinning technique. By high temperature
calcinations of the above precursor fibers, nanofibers of
NiO/Al2O3/B2O3/SiO2 composite with diameters about 500 nm
could be successfully obtained. The fibers were characterized by
XRD and SEM analyses.",https://zenodo.org/api/files/32015f57-035f-42af-bb6d-7e8a74e2e215/10001197.pdf,pdf
66,Structural and Electrical Properties of Ca2+ Doped LaFeO3: The Effect of A-site Cation Size Mismatch,10.5281/zenodo.3748431,"Irmak, A. E.",2020-04-04,"In this study, nanosized La1-xCaxFeO3 (0.00≤x≤0.40) compounds prepared via sol-gel method followed by heat treatment at 1100oC for 24 hours are studied. Crystal structure, microstructure, surface morphology and temperature-dependent resistivity of the samples are investigated. TEM investigation reveals nanoparticles with an average size of 35nm produced from the sol-gel process. The crystal structure of the compounds belongs to an orthorhombically distorted perovskite structure with Pbnm space group. Lattice distortion and cation size mismatch increase with an increase in Ca and particle and grain growth are suppressed by Ca doping. Electrical conduction is explained via thermally activated hopping of small polarons. Unit cell volume, charge ordering temperature, and activation energy for small polarons decrease linearly with an increase in cation size mismatch. Room temperature resistivity decreases with Ca doping and gets its minimum value for 30% Ca at which the orthorhombic distortion is maximum.",https://zenodo.org/api/files/71e09c8f-f241-47a0-bde7-595ad04a15fb/ETASR_V10_N2_pp5538-5546.pdf,pdf
67,"Investigating Structural, Thermal and Optical Properties of Lead Oxide Nano-Particles Synthesized by Sol-Gel Combustion Method",10.5281/zenodo.7054822,"Shahid Mirza, Mayur Ali Chishtia, Vijaya Sangawar, Prashant Parale",2022-09-06,"ABSTRACT: Metal and metal oxide nanoparticles (NPs) have piqued the interest of material scientists in recent years due to their unique physicochemical properties which are dependent on their size, shape, and chemical surroundings. The sol gel combustion is one of the most straightforward and practical technique for getting tiny and similar size and shape of the powder out of all the current lead oxide nanoparticle synthesis techniques. In this study, PbO nanoparticles are prepared using the sol-gel method followed by an auto combustion process. This research is aimed at the particle size, shape, thermal analysis, and optical properties of nanostructured PbO. Several microscopic, spectroscopic, and thermogravimetric analysis are employed for the structural characterization of lead oxide nanoparticles. Tiny lead oxide particles with a diameter of 60 nanometres have been prepared. The prepares sample's optical band gap was discovered to be 2.44 electronvolt. Thermal investigations indicate the thermal behaviour and stability of synthesized lead oxide powder and are described in details.
 ",https://zenodo.org/api/files/65cc0b7e-058e-412c-9186-60798431c261/14-06-2022.pdf,pdf
68,Electrical Properties of n-CdO/p-Si Heterojunction Diode Fabricated by Sol Gel,10.5281/zenodo.1058793,"S.Aksoy, Y.Caglar",2011-11-28,"n-CdO/p-Si heterojunction diode was fabricated using
sol-gel spin coating technique which is a low cost and easily scalable
method for preparing of semiconductor films. The structural and
morphological properties of CdO film were investigated. The X-ray
diffraction (XRD) spectra indicated that the film was of
polycrystalline nature. The scanning electron microscopy (SEM)
images indicate that the surface morphology CdO film consists of the
clusters formed with the coming together of the nanoparticles. The
electrical characterization of Au/n-CdO/p–Si/Al heterojunction diode
was investigated by current-voltage. The ideality factor of the diode
was found to be 3.02 for room temperature. The reverse current of
the diode strongly increased with illumination intensity of 100
mWcm-2 and the diode gave a maximum open circuit voltage Voc of
0.04 V and short-circuits current Isc of 9.92×10-9 A.",https://zenodo.org/api/files/ea4a9971-2b0e-43a7-8faf-f2cc7eef33cc/3261.pdf,pdf
69,"Anomalous Thermal Behavior of CuxMg1-xNb2O6 (x=0,0.4,0.6,1) for LTCC Substrate",10.5281/zenodo.1088986,"Jyotirmayee Satapathy, M. V. Ramana Reddy",2013-10-05,"LTCC (Low Temperature Co-fired Ceramics) being the most advantageous technology towards the multilayer substrates for various applications, demands an extensive study of its raw materials. In the present work, a series of CuxMg1-xNb2O6 (x=0,0.4,0.6,1) has been prepared using sol-gel synthesis route and sintered at a temperature of 900°C to study its applicability for LTCC technology as the firing temperature is 900°C in this technology. The phase formation has been confirmed using X-ray Diffraction. Thermal properties like thermal conductivity and thermal expansion being very important aspect as the former defines the heat flow to avoid thermal instability in layers and the later provides the dimensional congruency of the dielectric material and the conductors, are studied here over high temperature up to the firing temperature. Although the values are quite satisfactory from substrate requirement point view, results have shown anomaly over temperature. The anomalous thermal behavior has been further analyzed using TG-DTA.",https://zenodo.org/api/files/c5709530-8ab5-4bb0-9828-56cd165e1699/17408.pdf,pdf
70,Transformation of Aluminum Unstable Oxyhydroxides in Ultrafine α-Al2O3 in Presence of Various Seeds,10.5281/zenodo.1109369,"T. Kuchukhidze, N. Jalagonia, Z. Phachulia, R. Chedia",2015-09-02,"Ceramic obtained on the base of aluminum oxide has
wide application range, because it has unique properties, for example,
wear-resistance, dielectric characteristics, and exploitation ability at
high temperatures and in corrosive atmosphere. Low temperature
synthesis of α-Al2O3 is energo-economical process and it is topical
for developing technologies of corundum ceramics fabrication. In the present work possibilities of low temperature transformation
of oxyhydroxides in α-Al2O3, during the presence of small amount of
rare–earth elements compounds (also Th, Re), have been discussed.
Aluminum unstable oxyhydroxides have been obtained by hydrolysis
of aluminium isopropoxide, nitrates, sulphate, and chloride in
alkaline environment at 80-90ºC temperatures. β-Al(OH)3 has been
received from aluminum powder by ultrasonic development. Drying
of oxyhydroxide sol has been conducted with presence of various
types seeds, which amount reaches 0,1-0,2% (mas). Neodymium,
holmium, thorium, lanthanum, cerium, gadolinium, disprosium
nitrates and rhenium carbonyls have been used as seeds and they
have been added to the sol specimens in amount of 0.1-0.2% (mas)
calculated on metals. Annealing of obtained gels is carried out at 70–
1100ºC for 2 hrs. The same specimen transforms in α-Al2O3 at
1100ºC. At this temperature in case of presence of lanthanum and
gadolinium transformation takes place by 70-85%. In case of
presence of thorium stabilization of γ-and θ-phases takes place. It is
established, that thorium causes inhibition of α-phase generation at
1100ºC, and at the time when in all other doped specimens α-phase is
generated at lower temperatures (1000-1050ºC). Synthesis of various
type compounds and simultaneous consolidation has developed in the
furnace of OXY-GON. Composite materials containing oxide and
non-oxide components close to theoretical data have been obtained in
this furnace respectively. During the work the following devices have
been used: X-ray diffractometer DRON-3M (Cu-Kα, Ni filter,
2º/min), High temperature vacuum furnace OXY-GON, electronic
scanning microscopes Nikon ECLIPSE LV 150, NMM-800TRF,
planetary mill Pulverisette 7 premium line, SHIMADZU Dynamic
Ultra Micro Hardness Tester, DUH-211S, Analysette 12 Dyna sizer.",https://zenodo.org/api/files/5dc08a28-a156-4b6b-8701-c6bb4ac70374/10002637.pdf,pdf
71,Internal gelation process for Nd and Ce doped uranium oxide microspheres,10.5281/zenodo.3746696,"Christian Schreinemachers, Gregory Leinders, Giuseppe Modolo, Marc Verwerft, Thomas Cardinaels, Koen Binnemans",2017-08-30,"The poster describes investigations for the preparation of Nd- and Ce-doped UO2 microspheres by the sol-gel process via internal gelation: Aqueous solutions containing mixtures of Ln(NO3)3, HMTA and/or urea (Ln = Nd, Ce) were characterised by UV/VIS spectroscopy. ADU microspheres and Nd-doped ADU particles with molar metal fractions up to 30 mol% were prepared. The un-doped gel was characterised by XRD and the thermal decomposition was studied by TG-DSC-QMS and HT-XRD during calcination in air up to 1000 °C.",https://zenodo.org/api/files/c5d37a8f-347a-48cb-b382-96373f6e7bc9/Schreinemachers2017_INCC_poster.pdf,pdf
72,A Simple Chemical Precipitation Method of Titanium Dioxide Nanoparticles Using Polyvinyl Pyrrolidone as a Capping Agent and Their Characterization,10.5281/zenodo.1124139,"V. P. Muhamed Shajudheen, K. Viswanathan, K. Anitha Rani, A. Uma Maheswari, S. Saravana Kumar",2016-03-01,"In this paper, a simple chemical precipitation route for the preparation of titanium dioxide nanoparticles, synthesized by using titanium tetra isopropoxide as a precursor and polyvinyl pyrrolidone (PVP) as a capping agent, is reported. The Differential Scanning Calorimetry (DSC) and Thermo Gravimetric Analysis (TGA) of the samples were recorded and the phase transformation temperature of titanium hydroxide, Ti(OH)4 to titanium oxide, TiO2 was investigated. The as-prepared Ti(OH)4 precipitate was annealed at 800°C to obtain TiO2 nanoparticles. The thermal, structural, morphological and textural characterizations of the TiO2 nanoparticle samples were carried out by different techniques such as DSC-TGA, X-Ray Diffraction (XRD), Fourier Transform Infra-Red spectroscopy (FTIR), Micro Raman spectroscopy, UV-Visible absorption spectroscopy (UV-Vis), Photoluminescence spectroscopy (PL) and Field Effect Scanning Electron Microscopy (FESEM) techniques. The as-prepared precipitate was characterized using DSC-TGA and confirmed the mass loss of around 30%. XRD results exhibited no diffraction peaks attributable to anatase phase, for the reaction products, after the solvent removal. The results indicate that the product is purely rutile. The vibrational frequencies of two main absorption bands of prepared samples are discussed from the results of the FTIR analysis. The formation of nanosphere of diameter of the order of 10 nm, has been confirmed by FESEM. The optical band gap was found by using UV-Visible spectrum. From photoluminescence spectra, a strong emission was observed. The obtained results suggest that this method provides a simple, efficient and versatile technique for preparing TiO2 nanoparticles and it has the potential to be applied to other systems for photocatalytic activity.",https://zenodo.org/api/files/10c478af-445a-4bcb-99b2-82601b26cff7/10004347.pdf,pdf
73,Demoulding process assessment of elastomers in micro-textured moulds,10.12688/openreseurope.13716.1,"Liarte, Elias, Zambrano, Valentina, A. Gracia, Leticia, Amor, José Ignacio, Borro, Marcos, Hernández-Gascón, Belén",2021-10-06,"
                    Background: Micro-texturing is an increasingly used technique that aims at improving the functional behaviour of components during their useful life, and it is applied in different industrial manufacturing processes for different purposes, such as reducing friction on dynamic rubber seals for pneumatic equipment, among others. Micro-texturing is produced on polymer components by transfer from the mould and might critically increase the adhesion and friction between the moulded rubber part with the mould, provoking issues during demoulding, both on the mould itself and on the rubber part. The mould design, the coating release agent applied to the mould surface, and the operational parameters of the moulding/demoulding process, are fundamental aspects to avoid problems and guarantee a correct texture transfer during the demoulding process. 
                    Methods: In this work, the lack of knowledge about demoulding processes was addressed with an in-house test rig and a robust experimental procedure to measure demoulding forces (DFs) as well as the final quality of the moulded part, between thermoset polymers and moulds. After the characterization of several Sol-Gel coating formulations (inorganic; hybrid) the influence of several parameters was analysed experimentally, i.e.: Sol-Gel efficiency, texture effects, pattern geometry, roughness and material compound. 
                    Results: The results obtained from the experimental studies revealed that texture depth is the most critical geometrical parameter, showing high scatter among the selected compounds. Finally, the experimental results were used to compute a model through reduced order modelling (ROM) technique for the prediction of DFs. 
                    Conclusions: The characterization of DFs in a laboratory, with a specific device operated by a universal testing machine (UTM), provided valuable information that allows a fast and optimized introduction of texturing in rubber components. Selection of a novel Sol-Gel coating and the use of the ROM technique contributed to speed up implementation for mass production.",https://zenodo.org/api/files/2eea77fc-e4ba-4bd9-bdda-29c17bc3f36b/openreseurope-1-14790.pdf,pdf
75,Noktal Gel - Biljni Gel Za Gljivice,10.5281/zenodo.7072463,noktal gel,2022-09-12,"Noktal biljni gel, noktal gel, noktal gel cijena, noktal gel protiv gljivica, noktal biljni gel cijena, noktal, noktal gel cijena u bih!

Noktal biljni gel za gljivice na noktima
Gljivice su biljke koje se šire u prirodi i prirodnom mjestu. Gljivice nose jednu ili više noktala. Noktal biljni gel je način da se osigura da gljivice ne prolaze preko noktala, što je za njih neprihvatljivo. Gljivice će se, također, osušiti ako prolaze preko noktala.
KLIKNI OVDJE DA NARUČIŠ NOKTAL GEL SA STRANICE PROIZVOĐAČA SA 50% POPUSTA!
Noktal gel - šta je to zapravo?
Noktal gel je biljni preparat za prevenciju gljivica na noktima. Neki ljudi ga izvršavaju samo u slučaju kada su podložni rizičnim ponašanjima, dok drugi ga dodiruju svakodnevno. Izrađen je od čvrstog materijala, tako da se odbija gljiva.
Noktal gel je opasan činilac?
Ne, noktal gel ne predstavlja opasnost za život i zdravlje ljudi. On poseduje samo efektivnu terapiju protiv gljivica na noktima.
Kako djeluje ovaj gel za gljivice na noktima?
Zašto je potrebno ovaj gel za gljivice na noktima?
Naime, ovaj gel djeluje protiv gljive na noktima jer on sadrži antibiotike koja osiguravaju da se umiru gljive. Ovaj gel možete koristiti samo ako ste sigurni da ćete ga koristiti za cijelo vrijeme. Nakon primjenjenog ovog gela na noktima, tretman možda trebate ponoviti.
KLIKNI OVDJE DA NARUČIŠ NOKTAL GEL SA STRANICE PROIZVOĐAČA SA 50% POPUSTA!
Kako se koristi Noktal gel - upustvo?
Noktal biljni gel za gljivice na noktima je najugroženiji biljni izotop uzduž noktala. Izotop je toksičan za ljudsko zdravlje, posebno ako se koristi u većoj strukturi. Kako se koristi Noktal biljni gel - upustvo?
Noktal biljni gel za gljivice na noktima se može koristiti samo na osnovu preporuke proizvođača. Nakon što ga isprate s pripremom, treba ga slijediti pravilnikom praćenja životne svrhe.
Noktal biljni gel za gljivice na noktima - nuspojave?
Noktal biljni gel za gljivice na noktima može imati nekih nuspojava?
Da, može se dogoditi da čovjek koristi biljni gel za otklanjanje gljiva, a onda ponekad dođe do nekih neuspeha. To se često dešava u slučajevima kada se ljudi bave ovim vrstama otklanjanja gljiva samo na prvi pogled. Međutim, to je samo posledica manje strateške igre sa biljnom produkcijom.
KLIKNI OVDJE DA NARUČIŠ NOKTAL GEL SA STRANICE PROIZVOĐAČA SA 50% POPUSTA!
Prednosti korištenja ovog gela?
Noktal biljni gel za gljivice na noktima je prednost korištenja ovog gela u odnosu na druge metode. On je prirodan i bezobračan, a to znači da neće igraći nikakvu role u štetnim poslužbama. On je istovremeno i ekološki prihvatljiv, jer se mogu koristiti biljne materijale.
Gdje kupiti Noktal gel?
Noktal biljni gel je vrlo popularan način da sebi uništi gljive na noktima. Jedan od načina je da kupite Noktal biljni gel, a to možete uveliko učiniti na internetu!
Zaključak
Noktal biljni gel za gljivice na noktima je biljni pripravak, koji se može koristiti za prevenciju gljivica na noktima. Gel sadrži sastav čaja, biljaka ili ulja, što omogućava da se primjenjuje bez ikakvih ozbiljnijih nuspojava.
KLIKNI OVDJE DA NARUČIŠ NOKTAL GEL SA STRANICE PROIZVOĐAČA SA 50% POPUSTA!",https://zenodo.org/api/files/a082419d-eee6-4f86-a224-e009a09c20e3/gs2-8.1.2.zip,zip
76,"Metal-Organics for Materials, Polymers and Synthesis (4th edition)",10.5281/zenodo.4694976,"Arkles, Barry, Larson, Gerald L",2016-01-02,Metal-Organic Materials Science Articles and Registry of Compounds TOC: Crystallography; Lattices; Point Defects; Transition Metal Oxides; Metal Alkoxides and Diketonates; Some Synthetic Applications of Organoaluminum Compounds; Germanium Compounds: Chemistry and Applications; Industrial applications of Organotin Compounds; Catalytic Applications of Tin Compounds; Applications of Metal-Organic Titanium Compounds; Zirconium Compounds and Complexes in Organic Synthesis; Metal Trifluoromethanesulfonates; Sol-Gel Chemistry; Analytical Methods.,https://zenodo.org/api/files/3a9e88cb-f6b7-4954-aff1-a4bdaed2e5e9/Metal-Organics%20for%20Materials%2C%20Polymers%20and%20Synthesis.pdf,pdf
77,Phase Formation of Ba(Ce1-xZrx)0.90Y0.1O3-δ Prepared by a Modified Sol-Gel Method,10.5281/zenodo.1094749,"N. Z. Baderisham, H. A. Hamid, N. Osman",2014-08-04,"The powders of Ba(Ce1-xZrx)0.90Y0.1O3-δ (BCZY) with 0.2 ≤ x ≤ 0.6 have been prepared by a modified sol-gel method. Triethylenetetramine (TETA) was employed as chelating agent. Phase formation of calcined powders at 1100oC and sintered pellets at 1400oC of BCZY were examined by an X-ray diffractrometer (XRD). XRD results showed the calcined powder and sintered pellet formed a single perovskite phase over the entire range of x values. As the amount of zirconium substitution (x values) increase, the main peaks are shifted to the higher 2theta values which suggest a complete substitution of zirconium into cerium sites. All the obtained calcined powders and sintered pellets possess cubic structure (Pm-3m) at all x values.",https://zenodo.org/api/files/bd223c8d-24dd-435b-b896-d789d6365d04/9999283.pdf,pdf
78,Electrospinning of Silica Nanofibers: How the Sol Viscosity Influences the Taylor Cone,10.5281/zenodo.7400773,"Verschraegen, Sofie, De Buysser, Klaartje, D'hooge, Dagmar R., De Clerck, Karen",2022-10-28,"Silica nanofibrous membranes are flexible, light-weight and porous materials that showcase excellent thermal and chemical resistance. However, the production via a combination of sol-gel synthesis and electrospinning depends on many factors of which the influence is not completely understood. In this work, we investigate the link between the viscosity and the electrospinnability of the tetraethylorthosilicate (TEOS) based spinning solution as a first step in linking the different scales in the process. The viscosity of the silica sol has a clear effect on the behavior of the Taylor cone and hence on the stability of the electrospinning process. Exploiting these insights is of great importance for future chemically driven tuning of silica nanofibrous membranes.",https://zenodo.org/api/files/2f73f892-4140-46e9-b99d-ff39ab140e0c/fears_2022_poster.pdf,pdf
79,PHOTOCHEMICAL STUDIES IN GELS. PART I. THE REDUCTION OF FERRIC CHLORIDE BY MANDELIC ACID IN LIGHT OF DIFFERENT FREQUENCIES IN THORIUM PHOSPHATE GEL AS A SOLVENT MEDIUM,10.5281/zenodo.6597907,"J. C. GHOSH, S. K. BHATTACHARYYA",1943-12-31,The kinetics of the reduction of ferric chloride by mandelic add in light of frequencies 366 and 436 μμ in transparent and colourless thorium phosphate gel have been studied. The reaction was found to be zero molecular and the velocity constant was found to increase with increasing concentrations of ferric chloride and in fact \({\bigtriangleup x \over \bigtriangleup t}/I_{abc}\) was found to remain constant for a particular wave-length which increase with increased in the magnitude of the quanta absorbed. The velocity constant also increases with increasing concentration of mandelic acid and was directly proportional to the intensity of absorbed radiation. The quantum efficiency was found to be very low. The results were compared with those obtained in thorium phosphate sol before gelation and in aqueous solution. The rate of reaction was found to be the same in both sol and gel states of thorium phosphate but in water it was considerably greater. The extinction coefficients of ferric chloride in presence of excess mandelic acid were measured in all the three media. A mechanism has been suggested.,https://zenodo.org/api/files/3f445a68-0896-4d54-9181-47e2c0f041b6/377-381.pdf,pdf
80,Influence of annealing temperature on the sensitivity of nickel  oxide nanosheet films in humidity sensing applications,10.11591/ijeecs.v18.i1.pp284-292,"N. Parimon, M. H. Mamat, A. S. Ismail, I. B. Shameem Banu, M. K. Ahmad, A. B. Suriani, M. Rusop",2020-04-01,"Nickel oxide (NiO) nanosheet films were successfully grown onto NiO seedcoated glass substrates at different annealing temperatures for humidity sensing applications. NiO seed layers and NiO nanosheet films were prepared using a sol-gel spin coating and sonicated sol-gel immersion techniques, respectively. The properties of NiO nanosheet films at asdeposited, 300 ℃, and 500 ℃-annealed were examined by X-ray diffraction (XRD), field emission scanning electron microscopy (FESEM), ultravioletvisible (UV-vis) spectroscopy, and humidity sensor measurement system. The XRD patterns demonstrate that the grown NiO films have crystalline cubic structures at temperature of 300 ℃ and 500 ℃. The FESEM images show that the large porous nanosheet network spread over the layers as the annealing temperature increased. The UV-vis spectra revealed that all the nanosheet films have the average transmittance below than 50% in the visible region, with absorption edges ~ 350 nm. The optical band gap energy was evaluated in ranges of 3.39 to 3.61 eV. From the obtained humidity sensing results, it shows that 500 ℃-annealed film exhibited the best sensitivity of 257, as well as the slowest response time, and the fastest recovery time compared with others.",https://zenodo.org/api/files/e4d7ec62-965d-44ca-949d-203c532e224f/32%2021119.pdf,pdf
81,Preparation and Characterization of Polypropylene Nonwoven Fabric Incorporated Silica Aerogel Composite Dried in Ambient Pressure Drying Method,10.5281/zenodo.4601626,"Kazi Md Hasanul Hoque, Zhang Huepang, Afsana Sharmin, Wenbin Ge",2021-03-12,"In recent times, sustainable ecofriendly thermo-insulation materials which is flexible and mechanically robust have grabbed worldwide remark. Nonwoven fabric and aerogel have complementary characteristics needed for desirable thermal insulation.
 
In this research, silica aerogel/polypropylene (PP) nonwoven fabric composite with desirable properties was synthesized via a two-step sol-gel process through immersing the PP nonwoven fabric into silica sol. After in situ gelation, Silica-pp Nonwoven Fabric composite gel
  was hydrophobized with hexamethyldisilazane, and the composites were dried at ambient pressure method. Scanning electron microscopy (SEM), DSC, TGA were used for the characterization of the composites. The contact angle and heat conducting performance of the composites were also determined.
 
The results show that silica aerogel particles were efficiently covered the surface of the PP non-woven fabric and completely filled the micron size pores of the nonwoven fabric leading to a stronger hydrophobicity and higher thermal insulation performance in the aerogel composite. The findings in this study are significant and can be used for further research in aerogel-treated nonwoven fabrics.
 ",https://zenodo.org/api/files/85316150-6fd2-48de-b7a3-0a7b5648d9c0/5.%2057-67%20Preparation%20and%20Characterization%20of%20Polypropylene%20Nonwoven%20Fabric%20Incorporated%20Silica%20Aerogel%20Composite%20Dried%20in%20Ambient%20Pressure%20Drying%20Method.pdf,pdf
82,Sol-gel derived ion-doped mesoporous bioactive glasses for biomedical applications,10.5281/zenodo.3530512,"Nescakova Z., Liverani L., Zheng K., Michalek M., Galusek D., Boccaccini A. R.",2019-05-30,conference paper abstract,https://zenodo.org/api/files/a50d6544-b01a-4b98-8f76-c19527a1de05/Sol-gel%20derived%20ion-doped%20mesoporous%20bioactive%20glasses%20for%20biomedical%20applications.pdf,pdf
83,Sol-gel derived Zn-doped mesoporous bioactive glasses for biomedical applications,10.5281/zenodo.3474415,Neščáková Zuzana,2019-05-22,"conference paper, FunGlass School 2019/part1",https://zenodo.org/api/files/9b2764a7-dc37-48ba-9e39-b1d808b1e72f/Sol-gel%20derived%20Zn-doped%20mesoporous%20bioactive%20glasses%20for%20biomedical%20applications.pdf,pdf
84,Surface Coating of Polyester Fabrics by Sol Gel Synthesized ZnO Particles,10.5281/zenodo.1127472,"Merve Küçük, M. Lütfi Öveçoğlu",2016-10-02,"Zinc oxide particles were synthesized using the sol-gel method and dip coated on polyester fabric. X-ray diffraction (XRD) analysis revealed a single crystal phase of ZnO particles. Chemical characteristics of the polyester fabric surface were investigated using attenuated total reflection-Fourier transform infrared (ATR-FTIR) measurements. Morphology of ZnO coated fabric was analyzed using field emission scanning electron microscopy (FESEM). After particle analysis, the aqueous ZnO solution resulted in a narrow size distribution at submicron levels. The deposit of ZnO on polyester fabrics yielded a homogeneous spread of spherical particles. Energy dispersive X-ray spectroscopy (EDX) results also affirmed the presence of ZnO particles on the polyester fabrics.",https://zenodo.org/api/files/d0609215-06f9-448a-9950-05d3c8b59931/10005812.pdf,pdf
