,Titre,DOI,Auteurs,Date de publication,Abstract,Lien fichier,Type fichier
65,"SYNTHESIS, CHARACTERIZATIONS AND TRIBOLOGICAL EVALUATION OF NANO CRYSTALLINE HYDROXYAPATITE AND NOVEL WILLEMITE",10.5281/zenodo.1460418,"NARESH P. PATIL, SHRIKANT R. DAWANKAR, VILAS G. AMBIGAR",2017-03-16," Bioceramics are potentially attractive for a wide range of medical and mechanical applications. In the present investigation Hydroxyapatite (HA) and Willemite (WM)were successfully prepared by sol-gel auto combustion and sol-gel methods respectively. The prepared materials were characterized by X-ray Diffraction (XRD), Scanning Electron Microscopy (SEM), Energy Dispersive Spectroscopy (EDS) and Transmission Electron Microscopy (TEM). Friction and wear characteristics of HA and WM were determined using a pin-on-disc tribometer at applied loads in the range of 50N -110N. Results reveal that the wear performance of HA was superior to WM also possess lower friction coefficients than WM. To calculate the wear depth by Archard wear model FEA is done. It was observed that no significant difference between experimental and numerical wear depth.
https://journalnx.com/journal-article/20150202",https://zenodo.org/api/files/992b345a-d1d5-4790-abc8-d88641a4a084/20150202-biomedical-applocations.PDF,pdf
66,New SUZ-4 Zeolite Membrane from Sol-Gel Technique,10.5281/zenodo.1073367,"P. Worathanakul, P. Kongkachuichay",2008-11-21,"A new SUZ-4 zeolite membrane with
tetraethlyammonium hydroxide as the template was fabricated on
mullite tube via hydrothermal sol-gel synthesis in a rotating
autoclave reactor. The suitable synthesis condition was SiO2:Al2O3
ratio of 21.2 for 4 days at 155 °C crystallization under autogenous
pressure. The obtained SUZ-4 possessed a high BET surface area of
396.4 m2/g, total pore volume at 2.611 cm3/g, and narrow pore size
distribution with 97 nm mean diameter and 760 nm long of needle
crystal shape. The SUZ-4 layer obtained from seeding crystallization
was thicker than that of without seeds or in situ crystallization.",https://zenodo.org/api/files/b4461061-a489-4a4b-aaa4-09d568422a73/9754.pdf,pdf
67,Novel sol-gel SiO2-NaGdF4 transparent nano-glass-ceramics,10.1016/j.jnoncrysol.2019.05.023,"J.J. Velázquez, J. Mosa, G. Gorni, R. Balda, J. Fernández, A. Durán, Y. Castro",2019-05-15,"Novel transparent oxyfluoride nano-glass-ceramics containing undoped and 0.5 Eu3+ (mol%) doped NaGdF4 nanocrystals (NCs), were obtained by sol-gel for the first
time. X-ray diffraction (XRD) confirms the precipitation of α- and β-NaGdF4 NCs with a size ranging between 5 and 24 nm. When the Na:Gd ratio, temperature and
heating time are fixed to 0.95:1, 550–600 °C and 1–8 h, respectively, only the β-NaGdF4 phase precipitates. These results are confirmed by high-resolution transmission
electron microscopy (HRTEM). The decomposition of trifluoroacetic acid (TFA) and the formation of fluoride lattice bonds were studied by Fourier transform
infrared spectroscopy (FTIR). Thus, the sol-gel route permits NaGdF4 glass-ceramics to be obtained through the control of Na:Gd ratio, temperature and heating time.
The incorporation of dopant ions in the NaGdF4 NCs was confirmed by photoluminescence measurements which show narrow and well-resolved Eu3+ emission and
excitation spectra in GCs. Moreover, the low asymmetry ratio values between the electric dipole (5D0→7F2) to the magnetic dipole (5D0→7F1) transitions indicate
that Eu3+ ions are incorporated in the NaGdF4 NCs. Furthermore, efficient Gd3+→Eu3+ energy transfer results in an enhancement of the reddish Eu3+ emissions,
further supported by fluorescence decay lifetimes.",https://zenodo.org/api/files/3d7af958-fad3-48c9-8d4d-9862deb8f71c/13_Velazquez_2019_JNCS_Novel%20sol-gel%20SiO2-NaGdF4%20transparent%20nano-glass-ceramics.pdf,pdf
68,Heterometal Alkoxides as Precursors in the Sol-Gel Process,10.5281/zenodo.5895331,RAM C. MEHROTRA,1994-08-31,"University of Allahabad, Allahabad-211 002
Manuscript received 13 September 1993
The synthesis of bimetallic alkoxides has been followed by the preparation of intriguingly stable heterometal alkoxides containing three or four different metal atoms in the same molecular species, which has led to the possibility of molecularly designing a single source precursor suited to the composition of the targeted final ceramic. This has been made feasible by the extraordinary stability of the framework of heterometal alkoxides, which appears to remain intact during the initial hydrolysis reactions in the S-G process. The characterisation (by sophisticated physicochemical techniques including X-Ray crystal structure elucidation in some cases) of heterometal alkoxides appears to have added a new dimension to heterometal coordination systems which appear to be uniquely stable without the presence of metal-metal bonds or auxiliary ligands like CO, etc., enerally required for stabilising polymetallic systems known so far.",https://zenodo.org/api/files/13e62c80-2c02-409e-a6c0-8f765254e7a6/315-321.pdf,pdf
69,Hierarchical TiO2 nanofibres as photocatalyst for CO2 reduction: Influence of morphology and phase composition on catalytic activity,10.1016/j.jcou.2016.04.002,"Patricia Reñones, Alicia Moya, Fernando Fresno, Laura Collado, Juan J. Vilatela, Víctor A. de la Peña O'Shea",2016-04-18,"In this research work, the gas phase CO2 photocatalytic reduction using water as electron donor has been performed using hierarchical assemblies of mesoporous TiO2 1-D nanofibres synthesised by a combination of electrospinning and sol–gel methods. In order to compare the effect of the crystallisation step on oxygen vacancies and conductivity, two different annealing conditions have been undertaken: under a high Ar flow (“TiO2 Fibres-A” sample) and under static Ar (“TiO2 Fibres B” sample). Moreover, these materials have been compared with individualised TiO2 nanoparticles prepared by a sol-gel procedure. CO and H2 are detected as major products with all photocatalysts, with lower amounts of CH4 and CH3OH. The TiO2 nanofibres exhibit better results than the sol-gel photocatalyst, behaviour that may be ascribed to an improved nanocrystals connection, which favours a fast charge transport along the grain boundaries, as measured by electrochemical impedance spectroscopy (EIS). The highest CO2 reduction activity is achieved with the TiO2 Fibres B catalyst, which gives rise to ca. 4 and 2.5 times higher H2 and CO production, respectively, than the TiO2 Fibres-A one. This sample is composed of a mixture of anatase and rutile crystalline phases (80:20), leading to a decrease in the electron-hole recombination rate observed by photoluminescence (PL) measurements.",https://zenodo.org/api/files/e660baa3-f527-41b2-a709-98f61cfe3699/1._ELSEVIER_JCO_FINAL.pdf,pdf
70,Silicon Esters,10.5281/zenodo.3771732,"Arkles, Barry",1997-01-01,"Silicon esters are silicon compounds that contain an oxygen bridge from silicon to an organic group, ie, Si–OR. The most prevalent is tetraethoxysilane. The applications for tetraalkoxysilanes are classified roughly by whether the Si–OR bond is expected to remain intact or be hydrolyzed in the final application. Applications in which the Si–OR bond is hydrolyzed include as binders for foundry-mold sands used in investment and thin-shell castings; as binders for refractories; and as resins, coatings, sol–gel glasses, cross-linking agents, and adhesion promoters. Applications in which the Si–OR bond remains intact include as heat-transfer and hydraulic fluids. The hydrolysis reaction, which yields polymers of silicic acid that can be dehydrated to silicon dioxide, is of considerable commercial importance. The chemistry and properties of alkoxysilanes and related acyloxysilanes and aspects of commercial production and utilization are reviewed. Sol–gel technology is discussed.
 ",https://zenodo.org/api/files/a2f80008-3318-4366-9cba-df42091c3711/Silicon%20Esters.pdf,pdf
71,Radiation hardness of Ce-doped sol-gel silica fibers for high energy physics applications,10.1364/OL.43.000903,"Cova, Francesca, Moretti, Federico, Fasoli, Mauro, Chiodini, Norberto, Pauwels, Kristof, Auffray, Etiennette, Lucchini, Marco Toliman, Baccaro, Stefania, Cemmi, Alessia, Bartova, Hana, Vedda, Anna",2018-02-14,"The results of irradiation tests on Ce-doped sol-gel silica
using x- and γ-rays up to 10 kGy are reported in order to
investigate the radiation hardness of this material for
high-energy physics applications. Sol-gel silica fibers with
Ce concentrations of 0.0125 and 0.05 mol. % are characterized
by means of optical absorption and attenuation length
measurements before and after irradiation. The two different
techniques give comparable results, evidencing the formation
of a main broad radiation-induced absorption band, peaking
at about 2.2 eV, related to radiation-induced color centers.
The results are compared with those obtained on bulk silica.
This study reveals that an improvement of the radiation
hardness of Ce-doped silica fibers can be achieved by reducing
Ce content inside the fiber core, paving the way for further
material development.",https://zenodo.org/api/files/0187c4b4-b4b1-4de2-b537-940ebe2f0cc7/Cova-Opt_Lett_2018.pdf,pdf
72,Síntesis y Caracterización de TiO2 y Ag-TiO2 para uso en fotodegradación de Azul de Metileno,10.5281/zenodo.6547709,"E.V. Luna-Gallegos, E. Ramírez-Morales, G. Pérez-Hernández, M.G. Hernández-Cruz, L. Rojas-Blanco",2020-10-01,"Se sintetizaron polvos de dióxido de titanio (TiO2) y Ag-TiO2 por la ruta sol-gel in situ y sol-gel en dos pasos empleando como precursor de Nitrato de Plata (AgNO3). El análisis estructural se realizó mediante Difracción de Rayos X (DRX), Espectroscopía Ultravioleta-Visible (UV-Vis). La actividad fotocatalítica de TiO2 y Ag-TiO2 se evaluó mediante la degradación del Azul de Metileno (AM) bajo irradiación UV. Los resultados muestran la presencia de la fase anatasa, la cual es la fase más estable del TiO2 y ambas muestras presentan una degradación de entre un 23% a un 25% de la concentración inicial de azul de metileno, sin embargo, la muestra impurificada es la que logra comenzar a degradar más rápido, pero la muestra pura es la que tiene una mejor eficiencia fotocatalitica.",https://zenodo.org/api/files/cef00637-83dc-4eec-883e-1b86dd19f996/IQ62.pdf,pdf
73,Data from: Holographic sol-gel monoliths: optical properties and application for humidity sensing,10.5061/dryad.405hq,"Ilatovskii, Daniil A., Milichko, Valentin, Vinogradov, Alexander V., Vinogradov, Vladimir V.",2018-03-28,"Sol–gel monoliths based on SiO2, TiO2 and ZrO2 with holographic colourful diffraction on their surfaces were obtained via a sol–gel synthesis and soft lithography combined method. The production was carried out without any additional equipment at near room temperature and atmospheric pressure. The accurately replicated wavy structure with nanoscale size of material particles yields holographic effect and its visibility strongly depends on refractive index (RI) of materials. Addition of multi-walled carbon nanotubes (MWCNTs) in systems increases their RI and lends absorbing properties due to extremely high light absorption constant. Further prospective and intriguing applications based on the most successful samples, MWCNTs-doped titania, were investigated as reversible optical humidity sensor. Owing to such property as reversible resuspension of TiO2 nanoparticles while interacting with water, it was proved that holographic xerogels can repeatedly act as humidity sensors. Materials which can be applied as humidity sensors in dependence on holographic response were discovered for the first time.",https://zenodo.org/api/files/13ec3e4d-ffce-49c5-adbf-12b46de32ba5/RefIndex.xlsx,xlsx
74,Radiation hardness of Ce-doped sol-gel silica fibers for High Energy Physics applications,10.5281/zenodo.2564769,"Cova, Francesca, Moretti, Federico, Fasoli, Mauro, Chiodini, Norberto, Pauwels, Kristof, Auffray, Etiennette, Lucchini, Marco Toliman, Baccaro, Stefania, Cemmi, Alessia, Bartova, Hana, Vedda, Anna",2019-02-14,"The results of irradiation tests on Ce-doped sol-gel
silica using X- and g-rays up to 10 kGy are reported,
in order to investigate the radiation hardness of this
material for high energy physics applications. Sol-gel
silica fibers with Ce concentrations of 0.0125 mol% and
0.05 mol% are characterized by means of optical absorption
and attenuation length measurements before
and after irradiation. The two different techniques
give comparable results, evidencing the formation of
a main broad radiation-induced absorption band, peaking
at about 2.2 eV, related to radiation-induced color
centers. The results are compared with those obtained
on bulk silica. This study reveals that an improvement
of the radiation hardness of Ce-doped silica fibers can
be achieved by reducing Ce content inside the fiber
core, paving the way for further material development.",https://zenodo.org/api/files/ae98f409-3563-498c-914e-dbca405f1645/Paper_OptLett_rev.pdf,pdf
75,Synthesis and Characterization of Magnesium Borate via Sol Gel Method and Electrospinning Method,10.31142/ijtsrd21662,"Esra Nur Dogana, Fatih Demir",2019-04-23,"The sol gel and electrospinning techniques were used to prepare the magnesium borate polyvinyl alcohol composite. The fibers of magnesium borate about 150 nm diameters, were synthesized from the inorganic organic composite fibers by high temperature calcination process. The synthesized magnesium borate nanofibers were structurally investigated by thermogravimetric differential thermal analysis TG DTA , Fourier transform infrared spectroscopy FT IR , X ray diffractometry XRD and Scanning electron microscopy SEM , respectively. Due to the Mg modification of the B2O3 network, incomplete crystallization of the samples was observed when heat treated at 800 °C. But, completely crystalline fibers were obtained after calcined at 1200 ° C. Esra Nur Dogana | Fatih Demir ""Synthesis and Characterization of Magnesium Borate via Sol-Gel Method and Electrospinning Method"" Published in International Journal of Trend in Scientific Research and Development (ijtsrd), ISSN: 2456-6470, Volume-3 | Issue-3 , April 2019, URL: https://www.ijtsrd.com/papers/ijtsrd21662.pdf",https://zenodo.org/api/files/550fe6f8-ce77-43e0-8d88-dd5e633e8c57/28%20Synthesis%20and%20Characterization%20of%20Magnesium%20Borate%20via%20Sol-Gel%20Method%20and%20Electrospinning%20Method.pdf,pdf
76,RELATION BETWEEN VISCOSITY AND GELATION OF AN IRON SILICATE SOL,10.5281/zenodo.6575779,"G. K. SHUKLA, S. GHOSH",1950-07-31,"A sol of iron silicate has been prepared by the interaction of ferric chloride and sodium silicate solutions. The rate of flow of this sol at various stages of purity attained by dialysis has been measured at different pressures causing the flow and also with progressive dialysis. With dialysis the iron content has been found to decrease. but silica content remains practically constant, whilst the impurity as chloride attains a value beyond which further dialysis causes the gelation of the sol within the parchment bag.
The sol has a tendency to yield gels simply by prolonged dialysis, coagulation with suitable amounts of electrolytes, or by simply warming at a certain stage of parity. The results are significant for the measurements of the rate of flow through capillary where it is definitely shown that when the sol begins to deviate from the Poiseulle's law for fluids, either for its concentration or purity, it yields gels. Hence, the tendency of the development of the structural flow is concluded to be intimately related with the capacity for the formation of a gel from a sol.",https://zenodo.org/api/files/b76a34ba-da7f-46d5-aaa8-7cd741c96403/323-330.pdf,pdf
77,Phase Transition Characteristics of Flame-Synthesized Gamma-Al2O3 Nanoparticles with Heat Treatment,10.5281/zenodo.1087982,Gyo Woo Lee,2013-10-01,"In this study, the phase transition characteristics of flame-synthesized γ-Al2O3 nanoparticles to α-Al2O3 have been investigated. The nanoparticles were synthesized by using a coflow hydrogen diffusion flame. The phase transition and particle characteristics of the Al2O3 nanoparticles were determined by examining the crystalline structure and the shape of the collected nanoparticles before and after the heat treatment. The morphology and crystal structure of the Al2O3 nanoparticles were determined from SEM images and XRD analyses, respectively. The measured specific surface area and averaged particle size were 63.44m2/g and 23.94nm, respectively. Based on the scanning electron microscope images and x-ray diffraction patterns, it is believed that the onset temperature of the phase transition to α-Al2O3 was existed near 1200oC. The averaged diameters of the sintered particles heat treated at 1,260oC were approximately 80nm.",https://zenodo.org/api/files/24120920-be31-40c5-81af-4682747e3b85/16864.pdf,pdf
78,Magnetic Properties and Cytotoxicity of Ga-Mn Magnetic Ferrites Synthesized by the Citrate Sol-Gel Method,10.5281/zenodo.1131842,"Javier Sánchez, Laura Elena De León Prado, Dora Alicia Cortés Hernández",2017-07-02,"Magnetic spinel ferrites are materials that possess size, magnetic properties and heating ability adequate for their potential use in biomedical applications. The Mn0.5Ga0.5Fe2O4 magnetic nanoparticles (MNPs) were synthesized by sol-gel method using citric acid as chelating agent of metallic precursors. The synthesized samples were identified by X-Ray Diffraction (XRD) as an inverse spinel structure with no secondary phases. Saturation magnetization (Ms) of crystalline powders was 45.9 emu/g, which was higher than those corresponding to GaFe2O4 (14.2 emu/g) and MnFe2O4 (40.2 emu/g) synthesized under similar conditions, while the coercivity field (Hc) was 27.9 Oe. The average particle size was 18 ± 7 nm. The heating ability of the MNPs was enough to increase the surrounding temperature up to 43.5 °C in 7 min when a quantity of 4.5 mg of MNPs per mL of liquid medium was tested. Cytotoxic effect (hemolysis assay) of MNPs was determined and the results showed hemolytic values below 1% in all tested cases. According to the results obtained, these synthesized nanoparticles can be potentially used as thermoseeds for hyperthermia therapy.",https://zenodo.org/api/files/5502b1d7-e1e2-4210-946e-98c346e78828/10007740.pdf,pdf
79,Inkjet printing of ceramic precursors based on sol-gel media,10.5281/zenodo.3474397,Žitňan Michal,2019-05-22,"conference paper, FunGlass School 2019/part1",https://zenodo.org/api/files/36d18135-43c0-44c7-9afe-070989f9c94e/Inkjet%20printing%20of%20ceramic%20precursors%20based%20on%20sol-gel%20media.pdf,pdf
80,Design of sol-gel media and inkjet printing of mullite,10.5281/zenodo.3530479,"Zitnan M., Muller L., Limbach R., Hoppener S., Galusek D., Wondraczek L.",2019-05-30,conference paper - abstract,https://zenodo.org/api/files/6f6b6400-0ebc-42d6-8c49-ae6ad57d62aa/Design%20of%20sol-gel%20media%20and%20inkjet%20printing%20of%20mullite.pdf,pdf
81,Sintering behavior of the sol-gel derived aluminium titanate precursor,10.5281/zenodo.5848016,"N. K. Mitra, A. Basumajumdar, Sarmila Gupta, Ananya Gangopadhyay",2002-11-30,"Department of Chemical Technology, University of Calcutta, 92, A. P. C. Road, Kolkata-700 009, India
E-mail :chemtech@cucc.ernet.in           Fax: 91-033-3519755
Manuscript received 18 December 2001, accepted 23 May 2002
Aluminium titanate has been prepared by following sol-gel technique. The densification of the noncrystalline precursor powder is significantly influenced by the oxide and non-oxide additives. The additives affect the stability and anisotropic thermal expansion of aluminium titanate as reflected through measurement of the thermomechanical properties of the sintered product.",https://zenodo.org/api/files/da538469-ef92-4974-adf4-0c17e5e87704/913-915.pdf,pdf
82,Synthesis of TiO2 Nanoparticles by Sol-Gel and Sonochemical Combination,10.5281/zenodo.1112335,"Sabriye Piskin, Sibel Kasap, Muge Sari Yilmaz",2016-02-04,"Nanocrystalline TiO2 particles were successfully synthesized via sol-gel and sonochemical combination using titanium tetraisopropoxide as a precursor at lower temperature for a short time. The effect of the reaction parameters (hydrolysis media, acid media, and reaction temperatures) on the synthesis of TiO2 particles were investigated in the present study. Characterizations of synthesized samples were prepared by X-ray diffraction (XRD) analysis. It was shown that the reaction parameters played a significant role in the synthesis of TiO2 particles.",https://zenodo.org/api/files/5e052085-b54f-4760-9c46-e4e8aeb828c8/10004032.pdf,pdf
83,The Effect of Parameters on Productions of NiO/Al2O3/B2O3/SiO2 Composite Nanofibers by Using Sol-Gel Processing and Electrospinning Technique,10.5281/zenodo.1100639,"Fatih Sevim, Emel Sevimli, Fatih Demir, Turan Çalban",2015-04-03,"Nanofibers of PVA /nickel nitrate/silica/alumina
izopropoxide/boric acid composite were prepared by using sol-gel
processing and electrospinning technique. By high temperature
calcinations of the above precursor fibers, nanofibers of
NiO/Al2O3/B2O3/SiO2 composite with diameters about 500 nm
could be successfully obtained. The fibers were characterized by
XRD and SEM analyses.",https://zenodo.org/api/files/32015f57-035f-42af-bb6d-7e8a74e2e215/10001197.pdf,pdf
84,Structural and Electrical Properties of Ca2+ Doped LaFeO3: The Effect of A-site Cation Size Mismatch,10.5281/zenodo.3748431,"Irmak, A. E.",2020-04-04,"In this study, nanosized La1-xCaxFeO3 (0.00≤x≤0.40) compounds prepared via sol-gel method followed by heat treatment at 1100oC for 24 hours are studied. Crystal structure, microstructure, surface morphology and temperature-dependent resistivity of the samples are investigated. TEM investigation reveals nanoparticles with an average size of 35nm produced from the sol-gel process. The crystal structure of the compounds belongs to an orthorhombically distorted perovskite structure with Pbnm space group. Lattice distortion and cation size mismatch increase with an increase in Ca and particle and grain growth are suppressed by Ca doping. Electrical conduction is explained via thermally activated hopping of small polarons. Unit cell volume, charge ordering temperature, and activation energy for small polarons decrease linearly with an increase in cation size mismatch. Room temperature resistivity decreases with Ca doping and gets its minimum value for 30% Ca at which the orthorhombic distortion is maximum.",https://zenodo.org/api/files/71e09c8f-f241-47a0-bde7-595ad04a15fb/ETASR_V10_N2_pp5538-5546.pdf,pdf
85,"Investigating Structural, Thermal and Optical Properties of Lead Oxide Nano-Particles Synthesized by Sol-Gel Combustion Method",10.5281/zenodo.7054822,"Shahid Mirza, Mayur Ali Chishtia, Vijaya Sangawar, Prashant Parale",2022-09-06,"ABSTRACT: Metal and metal oxide nanoparticles (NPs) have piqued the interest of material scientists in recent years due to their unique physicochemical properties which are dependent on their size, shape, and chemical surroundings. The sol gel combustion is one of the most straightforward and practical technique for getting tiny and similar size and shape of the powder out of all the current lead oxide nanoparticle synthesis techniques. In this study, PbO nanoparticles are prepared using the sol-gel method followed by an auto combustion process. This research is aimed at the particle size, shape, thermal analysis, and optical properties of nanostructured PbO. Several microscopic, spectroscopic, and thermogravimetric analysis are employed for the structural characterization of lead oxide nanoparticles. Tiny lead oxide particles with a diameter of 60 nanometres have been prepared. The prepares sample's optical band gap was discovered to be 2.44 electronvolt. Thermal investigations indicate the thermal behaviour and stability of synthesized lead oxide powder and are described in details.
 ",https://zenodo.org/api/files/65cc0b7e-058e-412c-9186-60798431c261/14-06-2022.pdf,pdf
86,Electrical Properties of n-CdO/p-Si Heterojunction Diode Fabricated by Sol Gel,10.5281/zenodo.1058793,"S.Aksoy, Y.Caglar",2011-11-28,"n-CdO/p-Si heterojunction diode was fabricated using
sol-gel spin coating technique which is a low cost and easily scalable
method for preparing of semiconductor films. The structural and
morphological properties of CdO film were investigated. The X-ray
diffraction (XRD) spectra indicated that the film was of
polycrystalline nature. The scanning electron microscopy (SEM)
images indicate that the surface morphology CdO film consists of the
clusters formed with the coming together of the nanoparticles. The
electrical characterization of Au/n-CdO/p–Si/Al heterojunction diode
was investigated by current-voltage. The ideality factor of the diode
was found to be 3.02 for room temperature. The reverse current of
the diode strongly increased with illumination intensity of 100
mWcm-2 and the diode gave a maximum open circuit voltage Voc of
0.04 V and short-circuits current Isc of 9.92×10-9 A.",https://zenodo.org/api/files/ea4a9971-2b0e-43a7-8faf-f2cc7eef33cc/3261.pdf,pdf
87,"Anomalous Thermal Behavior of CuxMg1-xNb2O6 (x=0,0.4,0.6,1) for LTCC Substrate",10.5281/zenodo.1088986,"Jyotirmayee Satapathy, M. V. Ramana Reddy",2013-10-05,"LTCC (Low Temperature Co-fired Ceramics) being the most advantageous technology towards the multilayer substrates for various applications, demands an extensive study of its raw materials. In the present work, a series of CuxMg1-xNb2O6 (x=0,0.4,0.6,1) has been prepared using sol-gel synthesis route and sintered at a temperature of 900°C to study its applicability for LTCC technology as the firing temperature is 900°C in this technology. The phase formation has been confirmed using X-ray Diffraction. Thermal properties like thermal conductivity and thermal expansion being very important aspect as the former defines the heat flow to avoid thermal instability in layers and the later provides the dimensional congruency of the dielectric material and the conductors, are studied here over high temperature up to the firing temperature. Although the values are quite satisfactory from substrate requirement point view, results have shown anomaly over temperature. The anomalous thermal behavior has been further analyzed using TG-DTA.",https://zenodo.org/api/files/c5709530-8ab5-4bb0-9828-56cd165e1699/17408.pdf,pdf
88,Transformation of Aluminum Unstable Oxyhydroxides in Ultrafine α-Al2O3 in Presence of Various Seeds,10.5281/zenodo.1109369,"T. Kuchukhidze, N. Jalagonia, Z. Phachulia, R. Chedia",2015-09-02,"Ceramic obtained on the base of aluminum oxide has
wide application range, because it has unique properties, for example,
wear-resistance, dielectric characteristics, and exploitation ability at
high temperatures and in corrosive atmosphere. Low temperature
synthesis of α-Al2O3 is energo-economical process and it is topical
for developing technologies of corundum ceramics fabrication. In the present work possibilities of low temperature transformation
of oxyhydroxides in α-Al2O3, during the presence of small amount of
rare–earth elements compounds (also Th, Re), have been discussed.
Aluminum unstable oxyhydroxides have been obtained by hydrolysis
of aluminium isopropoxide, nitrates, sulphate, and chloride in
alkaline environment at 80-90ºC temperatures. β-Al(OH)3 has been
received from aluminum powder by ultrasonic development. Drying
of oxyhydroxide sol has been conducted with presence of various
types seeds, which amount reaches 0,1-0,2% (mas). Neodymium,
holmium, thorium, lanthanum, cerium, gadolinium, disprosium
nitrates and rhenium carbonyls have been used as seeds and they
have been added to the sol specimens in amount of 0.1-0.2% (mas)
calculated on metals. Annealing of obtained gels is carried out at 70–
1100ºC for 2 hrs. The same specimen transforms in α-Al2O3 at
1100ºC. At this temperature in case of presence of lanthanum and
gadolinium transformation takes place by 70-85%. In case of
presence of thorium stabilization of γ-and θ-phases takes place. It is
established, that thorium causes inhibition of α-phase generation at
1100ºC, and at the time when in all other doped specimens α-phase is
generated at lower temperatures (1000-1050ºC). Synthesis of various
type compounds and simultaneous consolidation has developed in the
furnace of OXY-GON. Composite materials containing oxide and
non-oxide components close to theoretical data have been obtained in
this furnace respectively. During the work the following devices have
been used: X-ray diffractometer DRON-3M (Cu-Kα, Ni filter,
2º/min), High temperature vacuum furnace OXY-GON, electronic
scanning microscopes Nikon ECLIPSE LV 150, NMM-800TRF,
planetary mill Pulverisette 7 premium line, SHIMADZU Dynamic
Ultra Micro Hardness Tester, DUH-211S, Analysette 12 Dyna sizer.",https://zenodo.org/api/files/5dc08a28-a156-4b6b-8701-c6bb4ac70374/10002637.pdf,pdf
89,Internal gelation process for Nd and Ce doped uranium oxide microspheres,10.5281/zenodo.3746696,"Christian Schreinemachers, Gregory Leinders, Giuseppe Modolo, Marc Verwerft, Thomas Cardinaels, Koen Binnemans",2017-08-30,"The poster describes investigations for the preparation of Nd- and Ce-doped UO2 microspheres by the sol-gel process via internal gelation: Aqueous solutions containing mixtures of Ln(NO3)3, HMTA and/or urea (Ln = Nd, Ce) were characterised by UV/VIS spectroscopy. ADU microspheres and Nd-doped ADU particles with molar metal fractions up to 30 mol% were prepared. The un-doped gel was characterised by XRD and the thermal decomposition was studied by TG-DSC-QMS and HT-XRD during calcination in air up to 1000 °C.",https://zenodo.org/api/files/c5d37a8f-347a-48cb-b382-96373f6e7bc9/Schreinemachers2017_INCC_poster.pdf,pdf
90,A Simple Chemical Precipitation Method of Titanium Dioxide Nanoparticles Using Polyvinyl Pyrrolidone as a Capping Agent and Their Characterization,10.5281/zenodo.1124139,"V. P. Muhamed Shajudheen, K. Viswanathan, K. Anitha Rani, A. Uma Maheswari, S. Saravana Kumar",2016-03-01,"In this paper, a simple chemical precipitation route for the preparation of titanium dioxide nanoparticles, synthesized by using titanium tetra isopropoxide as a precursor and polyvinyl pyrrolidone (PVP) as a capping agent, is reported. The Differential Scanning Calorimetry (DSC) and Thermo Gravimetric Analysis (TGA) of the samples were recorded and the phase transformation temperature of titanium hydroxide, Ti(OH)4 to titanium oxide, TiO2 was investigated. The as-prepared Ti(OH)4 precipitate was annealed at 800°C to obtain TiO2 nanoparticles. The thermal, structural, morphological and textural characterizations of the TiO2 nanoparticle samples were carried out by different techniques such as DSC-TGA, X-Ray Diffraction (XRD), Fourier Transform Infra-Red spectroscopy (FTIR), Micro Raman spectroscopy, UV-Visible absorption spectroscopy (UV-Vis), Photoluminescence spectroscopy (PL) and Field Effect Scanning Electron Microscopy (FESEM) techniques. The as-prepared precipitate was characterized using DSC-TGA and confirmed the mass loss of around 30%. XRD results exhibited no diffraction peaks attributable to anatase phase, for the reaction products, after the solvent removal. The results indicate that the product is purely rutile. The vibrational frequencies of two main absorption bands of prepared samples are discussed from the results of the FTIR analysis. The formation of nanosphere of diameter of the order of 10 nm, has been confirmed by FESEM. The optical band gap was found by using UV-Visible spectrum. From photoluminescence spectra, a strong emission was observed. The obtained results suggest that this method provides a simple, efficient and versatile technique for preparing TiO2 nanoparticles and it has the potential to be applied to other systems for photocatalytic activity.",https://zenodo.org/api/files/10c478af-445a-4bcb-99b2-82601b26cff7/10004347.pdf,pdf
