,Titre,DOI,Auteurs,Date de publication,Abstract,Lien fichier,Type fichier,Abstract_lemm
76,"Metal-Organics for Materials, Polymers and Synthesis (4th edition)",10.5281/zenodo.4694976,"Arkles, Barry, Larson, Gerald L",2016-01-02,Metal-Organic Materials Science Articles and Registry of Compounds TOC: Crystallography; Lattices; Point Defects; Transition Metal Oxides; Metal Alkoxides and Diketonates; Some Synthetic Applications of Organoaluminum Compounds; Germanium Compounds: Chemistry and Applications; Industrial applications of Organotin Compounds; Catalytic Applications of Tin Compounds; Applications of Metal-Organic Titanium Compounds; Zirconium Compounds and Complexes in Organic Synthesis; Metal Trifluoromethanesulfonates; Sol-Gel Chemistry; Analytical Methods.,https://zenodo.org/api/files/3a9e88cb-f6b7-4954-aff1-a4bdaed2e5e9/Metal-Organics%20for%20Materials%2C%20Polymers%20and%20Synthesis.pdf,pdf,Metal - Organic Materials Science Articles and Registry of Compounds TOC : crystallography ; lattice ; Point Defects ; Transition Metal Oxides ; Metal Alkoxides and Diketonates ; some Synthetic Applications of Organoaluminum Compounds ; Germanium Compounds : Chemistry and Applications ; industrial application of Organotin Compounds ; Catalytic Applications of Tin Compounds ; Applications of Metal - Organic Titanium Compounds ; Zirconium Compounds and complex in Organic Synthesis ; Metal Trifluoromethanesulfonates ; Sol - Gel Chemistry ; Analytical Methods .
77,Phase Formation of Ba(Ce1-xZrx)0.90Y0.1O3-δ Prepared by a Modified Sol-Gel Method,10.5281/zenodo.1094749,"N. Z. Baderisham, H. A. Hamid, N. Osman",2014-08-04,"The powders of Ba(Ce1-xZrx)0.90Y0.1O3-δ (BCZY) with 0.2 ≤ x ≤ 0.6 have been prepared by a modified sol-gel method. Triethylenetetramine (TETA) was employed as chelating agent. Phase formation of calcined powders at 1100oC and sintered pellets at 1400oC of BCZY were examined by an X-ray diffractrometer (XRD). XRD results showed the calcined powder and sintered pellet formed a single perovskite phase over the entire range of x values. As the amount of zirconium substitution (x values) increase, the main peaks are shifted to the higher 2theta values which suggest a complete substitution of zirconium into cerium sites. All the obtained calcined powders and sintered pellets possess cubic structure (Pm-3m) at all x values.",https://zenodo.org/api/files/bd223c8d-24dd-435b-b896-d789d6365d04/9999283.pdf,pdf,"the powder of Ba(Ce1 - xzrx)0.90y0.1o3 - δ ( BCZY ) with 0.2 ≤ x ≤ 0.6 have be prepare by a modify sol - gel method . triethylenetetramine ( TETA ) be employ as chelate agent . phase formation of calcined powder at 1100oc and sinter pellet at 1400oc of BCZY be examine by an x - ray diffractrometer ( XRD ) . XRD result show the calcined powder and sinter pellet form a single perovskite phase over the entire range of x value . as the amount of zirconium substitution ( x value ) increase , the main peak be shift to the high 2theta value which suggest a complete substitution of zirconium into cerium site . all the obtain calcine powder and sinter pellet possess cubic structure ( pm-3 m ) at all x value ."
78,Electrospinning of Silica Nanofibers: How the Sol Viscosity Influences the Taylor Cone,10.5281/zenodo.7400773,"Verschraegen, Sofie, De Buysser, Klaartje, D'hooge, Dagmar R., De Clerck, Karen",2022-10-28,"Silica nanofibrous membranes are flexible, light-weight and porous materials that showcase excellent thermal and chemical resistance. However, the production via a combination of sol-gel synthesis and electrospinning depends on many factors of which the influence is not completely understood. In this work, we investigate the link between the viscosity and the electrospinnability of the tetraethylorthosilicate (TEOS) based spinning solution as a first step in linking the different scales in the process. The viscosity of the silica sol has a clear effect on the behavior of the Taylor cone and hence on the stability of the electrospinning process. Exploiting these insights is of great importance for future chemically driven tuning of silica nanofibrous membranes.",https://zenodo.org/api/files/2f73f892-4140-46e9-b99d-ff39ab140e0c/fears_2022_poster.pdf,pdf,"Silica nanofibrous membrane be flexible , light - weight and porous material that showcase excellent thermal and chemical resistance . however , the production via a combination of sol - gel synthesis and electrospinne depend on many factor of which the influence be not completely understand . in this work , we investigate the link between the viscosity and the electrospinnability of the tetraethylorthosilicate ( TEOS ) base spinning solution as a first step in link the different scale in the process . the viscosity of the silica sol have a clear effect on the behavior of the Taylor cone and hence on the stability of the electrospinne process . exploit these insight be of great importance for future chemically drive tuning of silica nanofibrous membrane ."
79,PHOTOCHEMICAL STUDIES IN GELS. PART I. THE REDUCTION OF FERRIC CHLORIDE BY MANDELIC ACID IN LIGHT OF DIFFERENT FREQUENCIES IN THORIUM PHOSPHATE GEL AS A SOLVENT MEDIUM,10.5281/zenodo.6597907,"J. C. GHOSH, S. K. BHATTACHARYYA",1943-12-31,The kinetics of the reduction of ferric chloride by mandelic add in light of frequencies 366 and 436 μμ in transparent and colourless thorium phosphate gel have been studied. The reaction was found to be zero molecular and the velocity constant was found to increase with increasing concentrations of ferric chloride and in fact \({\bigtriangleup x \over \bigtriangleup t}/I_{abc}\) was found to remain constant for a particular wave-length which increase with increased in the magnitude of the quanta absorbed. The velocity constant also increases with increasing concentration of mandelic acid and was directly proportional to the intensity of absorbed radiation. The quantum efficiency was found to be very low. The results were compared with those obtained in thorium phosphate sol before gelation and in aqueous solution. The rate of reaction was found to be the same in both sol and gel states of thorium phosphate but in water it was considerably greater. The extinction coefficients of ferric chloride in presence of excess mandelic acid were measured in all the three media. A mechanism has been suggested.,https://zenodo.org/api/files/3f445a68-0896-4d54-9181-47e2c0f041b6/377-381.pdf,pdf,the kinetic of the reduction of ferric chloride by mandelic add in light of frequency 366 and 436 μμ in transparent and colourless thorium phosphate gel have be study . the reaction be find to be zero molecular and the velocity constant be find to increase with increase concentration of ferric chloride and in fact   \({\bigtriangleup x \over \bigtriangleup t}/I_{abc}\ ) be find to remain constant for a particular wave - length which increase with increase in the magnitude of the quanta absorb . the velocity constant also increase with increase concentration of mandelic acid and be directly proportional to the intensity of absorb radiation . the quantum efficiency be find to be very low . the result be compare with those obtain in thorium phosphate sol before gelation and in aqueous solution . the rate of reaction be find to be the same in both sol and gel state of thorium phosphate but in water it be considerably great . the extinction coefficient of ferric chloride in presence of excess mandelic acid be measure in all the three medium . a mechanism have be suggest .
80,Influence of annealing temperature on the sensitivity of nickel  oxide nanosheet films in humidity sensing applications,10.11591/ijeecs.v18.i1.pp284-292,"N. Parimon, M. H. Mamat, A. S. Ismail, I. B. Shameem Banu, M. K. Ahmad, A. B. Suriani, M. Rusop",2020-04-01,"Nickel oxide (NiO) nanosheet films were successfully grown onto NiO seedcoated glass substrates at different annealing temperatures for humidity sensing applications. NiO seed layers and NiO nanosheet films were prepared using a sol-gel spin coating and sonicated sol-gel immersion techniques, respectively. The properties of NiO nanosheet films at asdeposited, 300 ℃, and 500 ℃-annealed were examined by X-ray diffraction (XRD), field emission scanning electron microscopy (FESEM), ultravioletvisible (UV-vis) spectroscopy, and humidity sensor measurement system. The XRD patterns demonstrate that the grown NiO films have crystalline cubic structures at temperature of 300 ℃ and 500 ℃. The FESEM images show that the large porous nanosheet network spread over the layers as the annealing temperature increased. The UV-vis spectra revealed that all the nanosheet films have the average transmittance below than 50% in the visible region, with absorption edges ~ 350 nm. The optical band gap energy was evaluated in ranges of 3.39 to 3.61 eV. From the obtained humidity sensing results, it shows that 500 ℃-annealed film exhibited the best sensitivity of 257, as well as the slowest response time, and the fastest recovery time compared with others.",https://zenodo.org/api/files/e4d7ec62-965d-44ca-949d-203c532e224f/32%2021119.pdf,pdf,"nickel oxide ( NiO ) nanosheet film be successfully grow onto NiO seedcoate glass substrate at different anneal temperature for humidity sensing application . nio seed layer and NiO nanosheet film be prepare use a sol - gel spin coating and sonicate sol - gel immersion technique , respectively . the property of NiO nanosheet film at asdeposite , 300 ℃ , and 500 ℃ -anneale be examine by x - ray diffraction ( XRD ) , field emission scan electron microscopy ( FESEM ) , ultravioletvisible ( uv - vis ) spectroscopy , and humidity sensor measurement system . the XRD pattern demonstrate that the grow NiO film have crystalline cubic structure at temperature of 300 ℃ and 500 ℃ . the FESEM image show that the large porous nanosheet network spread over the layer as the anneal temperature increase . the uv - vis spectra reveal that all the nanosheet film have the average transmittance below than 50 % in the visible region , with absorption edge ~ 350 nm . the optical band gap energy be evaluate in range of 3.39 to 3.61 ev. from the obtain humidity sensing result , it show that 500 ℃ -annealed film exhibit the good sensitivity of 257 , as well as the slow response time , and the fast recovery time compare with other ."
81,Preparation and Characterization of Polypropylene Nonwoven Fabric Incorporated Silica Aerogel Composite Dried in Ambient Pressure Drying Method,10.5281/zenodo.4601626,"Kazi Md Hasanul Hoque, Zhang Huepang, Afsana Sharmin, Wenbin Ge",2021-03-12,"In recent times, sustainable ecofriendly thermo-insulation materials which is flexible and mechanically robust have grabbed worldwide remark. Nonwoven fabric and aerogel have complementary characteristics needed for desirable thermal insulation.
 
In this research, silica aerogel/polypropylene (PP) nonwoven fabric composite with desirable properties was synthesized via a two-step sol-gel process through immersing the PP nonwoven fabric into silica sol. After in situ gelation, Silica-pp Nonwoven Fabric composite gel
  was hydrophobized with hexamethyldisilazane, and the composites were dried at ambient pressure method. Scanning electron microscopy (SEM), DSC, TGA were used for the characterization of the composites. The contact angle and heat conducting performance of the composites were also determined.
 
The results show that silica aerogel particles were efficiently covered the surface of the PP non-woven fabric and completely filled the micron size pores of the nonwoven fabric leading to a stronger hydrophobicity and higher thermal insulation performance in the aerogel composite. The findings in this study are significant and can be used for further research in aerogel-treated nonwoven fabrics.
 ",https://zenodo.org/api/files/85316150-6fd2-48de-b7a3-0a7b5648d9c0/5.%2057-67%20Preparation%20and%20Characterization%20of%20Polypropylene%20Nonwoven%20Fabric%20Incorporated%20Silica%20Aerogel%20Composite%20Dried%20in%20Ambient%20Pressure%20Drying%20Method.pdf,pdf,"in recent time , sustainable ecofriendly thermo - insulation material which be flexible and mechanically robust have grab worldwide remark . Nonwoven fabric and aerogel have complementary characteristic need for desirable thermal insulation . 
 
 in this research , silica aerogel / polypropylene ( PP ) nonwoven fabric composite with desirable property be synthesize via a two - step sol - gel process through immerse the PP nonwoven fabric into silica sol . after in situ gelation , Silica - pp Nonwoven Fabric composite gel 
   be hydrophobize with hexamethyldisilazane , and the composite be dry at ambient pressure method . scan electron microscopy ( SEM ) , DSC , TGA be use for the characterization of the composite . the contact angle and heat conduct performance of the composite be also determine . 
 
 the result show that silica aerogel particle be efficiently cover the surface of the PP non - woven fabric and completely fill the micron size pore of the nonwoven fabric lead to a strong hydrophobicity and high thermal insulation performance in the aerogel composite . the finding in this study be significant and can be use for further research in aerogel - treat nonwoven fabric . 
 "
82,Sol-gel derived ion-doped mesoporous bioactive glasses for biomedical applications,10.5281/zenodo.3530512,"Nescakova Z., Liverani L., Zheng K., Michalek M., Galusek D., Boccaccini A. R.",2019-05-30,conference paper abstract,https://zenodo.org/api/files/a50d6544-b01a-4b98-8f76-c19527a1de05/Sol-gel%20derived%20ion-doped%20mesoporous%20bioactive%20glasses%20for%20biomedical%20applications.pdf,pdf,conference paper abstract
83,Sol-gel derived Zn-doped mesoporous bioactive glasses for biomedical applications,10.5281/zenodo.3474415,Neščáková Zuzana,2019-05-22,"conference paper, FunGlass School 2019/part1",https://zenodo.org/api/files/9b2764a7-dc37-48ba-9e39-b1d808b1e72f/Sol-gel%20derived%20Zn-doped%20mesoporous%20bioactive%20glasses%20for%20biomedical%20applications.pdf,pdf,"conference paper , FunGlass School 2019 / part1"
84,Surface Coating of Polyester Fabrics by Sol Gel Synthesized ZnO Particles,10.5281/zenodo.1127472,"Merve Küçük, M. Lütfi Öveçoğlu",2016-10-02,"Zinc oxide particles were synthesized using the sol-gel method and dip coated on polyester fabric. X-ray diffraction (XRD) analysis revealed a single crystal phase of ZnO particles. Chemical characteristics of the polyester fabric surface were investigated using attenuated total reflection-Fourier transform infrared (ATR-FTIR) measurements. Morphology of ZnO coated fabric was analyzed using field emission scanning electron microscopy (FESEM). After particle analysis, the aqueous ZnO solution resulted in a narrow size distribution at submicron levels. The deposit of ZnO on polyester fabrics yielded a homogeneous spread of spherical particles. Energy dispersive X-ray spectroscopy (EDX) results also affirmed the presence of ZnO particles on the polyester fabrics.",https://zenodo.org/api/files/d0609215-06f9-448a-9950-05d3c8b59931/10005812.pdf,pdf,"zinc oxide particle be synthesize use the sol - gel method and dip coat on polyester fabric . x - ray diffraction ( XRD ) analysis reveal a single crystal phase of ZnO particle . chemical characteristic of the polyester fabric surface be investigate use attenuated total reflection - fourier transform infrare ( ATR - FTIR ) measurement . morphology of ZnO coated fabric be analyze use field emission scan electron microscopy ( FESEM ) . after particle analysis , the aqueous ZnO solution result in a narrow size distribution at submicron level . the deposit of ZnO on polyester fabric yield a homogeneous spread of spherical particle . energy dispersive x - ray spectroscopy ( EDX ) result also affirm the presence of zno particle on the polyester fabric ."
85,Proceso Sol-Gel en la Síntesis de Dióxido de Silicio (SiO2),10.5281/zenodo.7013132,"Ludeña Huaman, Michael Azael Ludeña",2021-08-30,"RESUMEN
En ciencia de los materiales el dióxido de silicio, también conocido como sílice, ha recibido significante atención en diferentes áreas de investigación, ganando un espacio importante y de mucho interés entre los investigadores, debido a sus diversas aplicaciones que abarcan desde la síntesis de soportes para catalizadores hasta materiales para la liberación controlada de fármacos. Es motivo por el cual, en este manuscrito se dan a conocer aspectos químicos fundamentales e importantes sobre el proceso sol-gel en la síntesis de la sílice a partir de moléculas precursoras de alcóxidos de silicio y organosilanos. Se analiza cómo el catalizador ácido/básico y el tipo de precursor afectan a las reacciones de hidrólisis y condensación, así como a la estructura y morfología del material.  
Abstract
In materials science, silicon dioxide has received significant attention in different research areas, gaining valuable space and interest between researchers due to its diverse applications, ranging from the synthesis of supports for catalysts to materials for controlled drug liberation. Herein we describe fundamental and important chemical aspects of the sol-gel process in the synthesis of silica, starting from precursor molecules of silicon alkoxides and organosilanes. Moreover, this review analyses how the acid/basic catalyst and the type of precursor affect the hydrolysis and condensation reaction, as well as the structure and morphology of the obtained material.",https://zenodo.org/api/files/d8e6b330-9ce4-4a93-8783-745b0740b058/document01-12.PDF,pdf,"resumen 
 En ciencia de los materiale el dióxido de silicio , también conocido como sílice , ha recibido significante atención en diferentes áreas de investigación , ganando un espacio importante y de mucho interés entre los investigadore , debido a sus diversas aplicaciones que abarcan desde la síntesis de soporte para catalizadore hasta materiale para la liberación controlada de fármacos . Es motivo por el cual , en este manuscrito se dan a conocer aspectos químicos fundamentales e importantes sobre el proceso sol - gel en la síntesis de la sílice a partir de moléculas precursoras de alcóxidos de silicio y organosilanos . Se analiza cómo el catalizador ácido / básico y el tipo de precursor afectan a las reaccione de hidrólisis y condensación , así como a la estructura y morfología del material .   
 Abstract 
 in material science , silicon dioxide have receive significant attention in different research area , gain valuable space and interest between researcher due to its diverse application , range from the synthesis of support for catalyst to material for control drug liberation . herein we describe fundamental and important chemical aspect of the sol - gel process in the synthesis of silica , start from precursor molecule of silicon alkoxide and organosilane . moreover , this review analyse how the acid / basic catalyst and the type of precursor affect the hydrolysis and condensation reaction , as well as the structure and morphology of the obtain material ."
86,Effect of Precursors Aging Time on the Photocatalytic Activity of ZnO Thin Films,10.5281/zenodo.1099472,"N. Kaneva, A. Bojinova, K. Papazova",2015-02-02,"Thin ZnO films are deposited on glass substrates via
sol–gel method and dip-coating. The films are prepared from zinc
acetate dehydrate as a starting reagent. After that the as-prepared
ZnO sol is aged for different periods (0, 1, 3, 5, 10, 15 and 30 days).
Nanocrystalline thin films are deposited from various sols. The
effect ZnO sols aging time on the structural and photocatalytic
properties of the films is studied. The films surface is studied by
Scanning Electron Microscopy. The effect of the aging time of the
starting solution is studied in the photocatalytic degradation of
Reactive Black 5 (RB5) by UV-vis spectroscopy. The experiments
are conducted upon UV-light illumination and in complete darkness.
The variation of the absorption spectra shows the degradation of RB5
dissolved in water, as a result of the reaction, occurring on the surface
of the films and promoted by UV irradiation. The initial
concentrations of dye (5, 10 and 20 ppm) and the effect of the aging
time are varied during the experiments. The results show, that the
increasing aging time of starting solution with respect to ZnO
generally promotes photocatalytic activity. The thin films obtained
from ZnO sol, which is aged 30 days have best photocatalytic
degradation of the dye (97,22%) in comparison with the freshly
prepared ones (65,92%). The samples and photocatalytic
experimental results are reproducible. Nevertheless, all films exhibit
a substantial activity in both UV light and darkness, which is
promising for the development of new ZnO photocatalysts by sol-gel
method.",https://zenodo.org/api/files/40d33e3d-b258-42c3-a023-816b9a3d3e58/10000623.pdf,pdf,"thin zno film be deposit on glass substrate via 
 sol – gel method and dip - coating . the film be prepare from zinc 
 acetate dehydrate as a start reagent . after that the as - prepare 
 zno sol be age for different period ( 0 , 1 , 3 , 5 , 10 , 15 and 30 day ) . 
 Nanocrystalline thin film be deposit from various sol . the 
 effect zno sol age time on the structural and photocatalytic 
 property of the film be study . the film surface be study by 
 Scanning Electron Microscopy . the effect of the age time of the 
 starting solution be study in the photocatalytic degradation of 
 Reactive Black 5 ( RB5 ) by uv - vis spectroscopy . the experiment 
 be conduct upon uv - light illumination and in complete darkness . 
 the variation of the absorption spectra show the degradation of RB5 
 dissolve in water , as a result of the reaction , occur on the surface 
 of the film and promote by uv irradiation . the initial 
 concentration of dye ( 5 , 10 and 20 ppm ) and the effect of the age 
 time be varied during the experiment . the result show , that the 
 increase age time of start solution with respect to ZnO 
 generally promote photocatalytic activity . the thin film obtain 
 from ZnO sol , which be age 30 day have good photocatalytic 
 degradation of the dye ( 97,22 % ) in comparison with the freshly 
 prepared one ( 65,92 % ) . the sample and photocatalytic 
 experimental result be reproducible . nevertheless , all film exhibit 
 a substantial activity in both uv light and darkness , which be 
 promising for the development of new ZnO photocatalyst by sol - gel 
 method ."
87,Éviter le binage dans le colza biologique,10.5281/zenodo.6865806,"Dierauer, Hansueli, Niggli, Jeremias, Gelencsér, Tobias",2022-07-20,"Problème : Le colza oléagineux semé en été ne forme un couvert dense qu’au printemps suivant. En automne et en hiver, les peuplements peuvent être infestés de mauvaises herbes, et dans les zones vulnérables, une érosion du sol peut se produire.
Solution : Le sous-semis permet d’augmenter la couverture du sol à l’automne et ainsi de prévenir la levée et le développement des mauvaises herbes. Dans le cas du colza, les légumineuses sensibles au gel sont les mieux adaptées au sous-semis. Elles fixent l’azote et contribuent ainsi, par minéralisation, à couvrir les besoins importants en azote du colza. Après leur dépérissement en hiver, elles forment une couche fine de paillis sur le sol.",https://zenodo.org/api/files/889425e8-d828-47a9-8d8c-2bb919c51854/Dierauer-No%20more%20hoeing%20in%20organic%20oilseed%20rape_FR.pdf,pdf,"problème : Le colza oléagineux semé en été ne forme un couvert dense qu’au printemp suivant . en automne et en hiver , les peuplement peuvent être infestés de mauvaise herbe , et dans les zone vulnérable , une érosion du sol peut se produire . 
 solution :   Le sous - semis permet d’augmenter la couverture du sol à l’automne et ainsi de prévenir la levée et le développement des mauvaise herbe . Dans le cas du colza , les légumineuses sensible au gel sont les mieux adaptées au sous - semis . elle fixent l’azote et contribuent ainsi , par minéralisation , à couvrir les besoin important en azote du colza . après leur dépérissement en hiver , elle forment une couche fine de paillis sur le sol ."
88,Adsorption of Phosphate by Ferric Oxide Systems,10.5281/zenodo.6459899,"A. K. Moulik, S. N. Chakravarti, S. K. Mukherjee",1970-02-28,"The adsorption charaoteristics of phosphate on ferric oxide systems have been investigated. For this study, iron oxide has been prepared in four physicochemically different forms, namely, sol, gel, ignited and crystalline. The adsorption isotherms at various pH values obtained m the usual way conform more or less with that of Freundlich. It was not a clear case of exchange of phosphate for OH ions but could be partly so.",https://zenodo.org/api/files/4a22a7f2-7c69-44ba-982e-9119a230775a/149-153.pdf,pdf,"the adsorption charaoteristic of phosphate on ferric oxide system have be investigate . for   this study , iron oxide have be prepare in four physicochemically different form , namely , sol , gel , ignite   and crystalline . the adsorption isotherm at various ph value obtain m the usual way conform more   or less with that of Freundlich . it be not a clear case of exchange of phosphate for oh ion but could   be partly so ."
89,Characterization of Sr-containing MBGs grafted with ICOS-Fc,10.5281/zenodo.4468025,"Vitale, Chiara",2021-01-26,"The goal of the investigation is the morphological and structural characterization of strontium containing MBGs produced using a base catalyzed sol-gel method and successively grafted with ICOS-Fc. Grafting of ICOS-Fc on MBG surface was achieved following a covalent zero-distance approach. At first, strontium containing MBGs were functionalized to obtain amino groups exposed on the surface and successively, ICOS-Fc was grafted exploiting the carboxyl groups of Fc residue.",Inconnu,Inconnu,"the goal of the investigation be the morphological and structural characterization of strontium contain MBGs produce use a base catalyze sol - gel method and successively graft with ICOS - fc . grafting of ICOS - Fc on MBG surface be achieve follow a covalent zero - distance approach . at first , strontium contain mbg be functionalize to obtain amino group expose on the surface and successively , ICOS - Fc be graft exploit the carboxyl group of Fc residue ."
90,"De la fiebre de la soja a la degradación de los suelos.  Economía, ecología y política en la agricultura del  centro-oeste del Chaco Seco, Argentina (1960-1990)",10.19137/qs.v25i1.4355,"Zorzoli, Facundo",2021-01-01,"Este artículo recupera y analiza los procesos de cambio agrario asociados a la primera expansión de la frontera de la agricultura extensiva de secano en el área centro-oeste del Chaco Seco argentino (noroeste de Argentina) durante el período 1960-1990. La singularidad del caso es que en las colonias agrícolas de esa área se introdujo el cultivo de soja en la década de 1960, con lo cual se constituyó en uno de los primeros espacios en Argentina donde se produjo comercialmente esta leguminosa. Esa experiencia supuso el antecedente en relación con el cual organismos públicos y empresas privadas produjeron conocimiento y tecnología para lograr resultados económicamente positivos sobre un espacio hasta ese momento marginal (1960-1970) en base a un cultivo sin antecedentes nacionales en condiciones agroclimáticas semiáridas. En la década de 1970, capitales de otros sectores de la economía adquirieron tierras e imprimieron un modelo empresarial a la agricultura del área de estudio. No obstante, durante la década de 1980, la degradación de los suelos fue una problemática general que ralentizó la expansión de la década previa. // This article analyzes the processes of agrarian change associated to the first expansion of the extensive dryland agriculture frontier in middle-western Dry Chaco (northwestern Argentina) during the 1960-1990 period. The singularity of the case in relation to other agrarian spaces of the region is that soybean cultivation was introduced in the 1960s in the farming colonies of that area, constituting one of the first spaces in Argentina where soybean was produced commercially. This experience constituted the precedent in relation to which public organizations and private companies produced knowledge and technology to achieve economically positive results on what until then was a marginal space, based on a crop with no national background in semi-arid spaces. In the 1970s, investors from other sectors of the economy acquired land and imprinted a business model for agriculture in the study area. However, during the 1980s soil degradation became a general problem that slowed the expansion of the previous decade.",https://zenodo.org/api/files/4543c397-4f7d-437d-89de-2f55994fa5c5/De%20la%20fibre%20de%20la%20soja%20a%20la%20degradaci%C3%B3n%20de%20los%20suelos%20-%20Zorzoli%202021.pdf,pdf,"este artículo recupera y analiza los procesos de cambio agrario asociado a la primera expansión de la frontera de la agricultura extensiva de secano en el área centro - oeste del Chaco Seco argentino ( noroeste de Argentina ) durante el período 1960 - 1990 . La singularidad del caso es que en las colonias agrícolas de esa área se introdujo el cultivo de soja en la década de 1960 , con lo cual se constituyó en uno de los primeros espacio en Argentina donde se produjo comercialmente esta leguminosa . esa experiencia supuso el antecedente en relación con el cual organismos públicos y empresas privadas produjeron conocimiento y tecnología para lograr resultado económicamente positivos sobre un espacio hasta ese momento marginal ( 1960 - 1970 ) en base a un cultivo sin antecedente nacionale en condiciones agroclimáticas semiárida . en la década de 1970 , capitale de otros sectores de la economía adquirieron tierras e imprimieron un modelo empresarial a la agricultura del área de estudio . no obstante , durante la década de 1980 , la degradación de los suelos fue una problemática general que ralentizó la expansión de la década previa . //   this article analyze the process of agrarian change associate to the first expansion of the extensive dryland agriculture frontier in middle - western Dry Chaco ( northwestern Argentina ) during the 1960 - 1990 period . the singularity of the case in relation to other agrarian space of the region be that soybean cultivation be introduce in the 1960 in the farm colony of that area , constitute one of the first space in Argentina where soybean be produce commercially . this experience constitute the precedent in relation to which public organization and private company produce knowledge and technology to achieve economically positive result on what until then be a marginal space , base on a crop with no national background in semi - arid space . in the 1970 , investor from other sector of the economy acquire land and imprint a business model for agriculture in the study area . however , during the 1980s soil degradation become a general problem that slow the expansion of the previous decade ."
91,Optical Lithography Patterning of SiO2 Layers for Interface Passivation of Thin Film Solar Cells,10.1002/solr.201800212,"Sourav Bose, José M. V. Cunha, Sunil Suresh, Jessica De Wild, Tomás S. Lopes, João R. S. Barbosa, Ricardo Silva, Jérôme Borme, Paulo A. Fernandes, Bart Vermang , Pedro M. P. Salomé",2018-10-08,"Ultrathin Cu(In,Ga)Se2 solar cells are a promising way to reduce costs and to increase the electrical performance of thin film solar cells. An optical lithography process that can produce sub‐micrometer contacts in a SiO2 passivation layer at the CIGS rear contact is developed in this work. Furthermore, an optimization of the patterning dimensions reveals constrains over the features sizes. High passivation areas of the rear contact are needed to passivate the CIGS interface so that high performing solar cells can be obtained. However, these dimensions should not be achieved by using long distances between the contacts as they lead to poor electrical performance due to poor carrier extraction. This study expands the choice of passivation materials already known for ultrathin solar cells and its fabrication techniques.",https://zenodo.org/api/files/f6d26fc7-c287-4090-bba2-3f1b3e284632/Sourav%20Optical%20Lithography%20Paper-2018-10-02.pdf,pdf,"Ultrathin Cu(In , Ga)Se2   solar cell be a promising way to reduce cost and to increase the electrical performance of thin film solar cell . an optical lithography process that can produce sub‐micromet contact in a SiO2   passivation layer at the CIGS rear contact be develop in this work . furthermore , an optimization of the patterning dimension reveal constrain over the feature size . high passivation area of the rear contact be need to passivate the CIGS interface so that high perform solar cell can be obtain . however , these dimension should not be achieve by use long distance between the contact as they lead to poor electrical performance due to poor carrier extraction . this study expand the choice of passivation material already know for ultrathin solar cell and its fabrication technique ."
92,Acoustic Study on the Interactions of Coconut Oil Based Copper Oxide Nanofluid,10.5281/zenodo.1061828,"M. Nabeel Rashin, J. Hemalatha",2012-04-21,Novel Coconut oil nanofluids of various concentrations have been prepared through ultrasonically assisted sol-gel method. The structural and morphological properties of the copper oxide nanoparticle have been analyzed with respectively and it revealed the monoclinic end-centered structure of crystallite and shuttle like flake morphology of agglomerates. Ultrasonic studies have been made for the nanofluids at different temperatures. The molecular interactions responsible for the changes in acoustical parameter with respect to concentration and temperature are discussed.,https://zenodo.org/api/files/6c15f680-35fc-4cd2-a45b-4058ad6702af/5859.pdf,pdf,Novel Coconut oil nanofluid of various concentration have be prepare through ultrasonically assist sol - gel method . the structural and morphological property of the copper oxide nanoparticle have be analyze with respectively and it reveal the monoclinic end - center structure of crystallite and shuttle like flake morphology of agglomerate . ultrasonic study have be make for the nanofluid at different temperature . the molecular interaction responsible for the change in acoustical parameter with respect to concentration and temperature be discuss .
93,"SOL-GEL PREPARATION, CHARACTERIZATION AND THERMOELECTRICAL PROPERTIES OF ALUMINUM DOPED ZINC OXIDE FILMS",10.5281/zenodo.5893156,G.K.Paul,2021-12-31,"Department of Physics, Hooghly Mohsin College, Hooghly – 712101
ZnO films doped aluminum has been prepared using sol-gel technique. The films are polycrystalline in nature having wurtzite structure and a tendency of growth of (002) reflection with doping. The crystallite size becomes increase with doping. The thermoelectric power (TEP) measurements curves show a peak around 215 K for all the samples, which might be due to interaction between charge carrier and anisotropic lattice vibrations.",https://zenodo.org/api/files/3fcc2022-74fc-4994-8033-ba13e17d5e04/J7_2A_3.pdf,pdf,"Department of Physics , Hooghly Mohsin College , Hooghly – 712101 
 ZnO film dope aluminum have be prepare use sol - gel technique . the film be polycrystalline in nature have wurtzite structure and a tendency of growth of ( 002 ) reflection with doping . the crystallite size become increase with doping . the thermoelectric power ( TEP ) measurement curve show a peak around 215 k for all the sample , which might be due to interaction between charge carrier and anisotropic lattice vibration ."
