,Titre,DOI,Auteurs,Date de publication,Abstract,Lien fichier,Type fichier,Abstract_lemm
46,"Oxidation of Methyl Group : Kinetics of Cerium(lV) Oxidation of 2-Methyl Benzthiazole, Benzoxazole and Benzimidazole in Acetic-Perchloric Acid Mixture",10.5281/zenodo.6358235,"B. C. SINGH, P. L. NAYAK, M. K. ROUT, N. P. PADHI",1982-03-31,"Department of Chemistry, Ravenshaw College, Cnttack-768 008
Department of Chemistry, Christ College, Cuttack-758 008, Orissa.
Manuscript received 29 May 1981, revised 26 October 1981, accepted 10 December 1981
Ceric ion oxidation of 2-methyl benzthiazole, benzoxazole and benzimidazole has been examined at [HClO4 ]=0.5M-2.0M following the disappearance of cerium titrimetrically. The rates are consistent with a mechanism involvoing the rapid formation of a complex which disproportionates to from this products. The rate increases with increase of [HCIO4] and ionic strength indicating a positive salt effect. Evidence for complex formation is obtained from Michaehs Menten reciprocal plots. The activation parameters are compared.",https://zenodo.org/api/files/fbd5790b-47ab-4316-ad0f-8b36203f3e28/349-351.pdf,pdf,"Department of Chemistry , Ravenshaw College , Cnttack-768 008 
 Department of Chemistry , Christ College , Cuttack-758 008 , Orissa . 
 Manuscript receive 29 May   1981 , revise 26 October 1981 , accept 10 December 1981 
 Ceric ion oxidation of 2 - methyl benzthiazole , benzoxazole and benzimidazole have be examine at [ HClO4   ]= 0.5m-2.0 m   follow the disappearance of cerium titrimetrically . the rate be consistent with a mechanism involvoe the rapid formation of a complex which disproportionate to from this product . the rate increase with increase of [ hcio4 ] and ionic strength indicate a positive salt effect . evidence for complex formation be obtain from Michaehs menten reciprocal plot . the activation parameter be compare ."
47,INTERFACIAL TENSION AND COMPLEXING TENDENCY OF METAL CHLORIDES AND NITRATES. AUTOCOMPLEX FORMATION AND IONISATION CHANGES IN SALT SOLUTIONS,10.5281/zenodo.6575621,HAMLATA KAZI,1956-07-31,"Seven complexes are observed in mixed solutions of lead or beryllium chloride and alkali chloride, except lithium chloride with which six complexes are formed, irrespective of change in salt concentra­ion. Beryllium and thorium chloride each forms seven complexes with lead, zinc, calcium, barium, strontium and mercuric chloride and five complexes with cadmium, magnesium, cobalt, copper and nickel chloride in their mixed solutions. Complex formation between silver, alkali, zinc, aluminium, chromium nitrates and alkali nitrates, among cerium, aluminium, chromium nitrates, among trivalent and bivalent nitrates of barium, cadmium, zinc and lead and also between thorium and beryllium nitrates has been examined. Complex-ion formation is evident in the solutions of cobalt, nickel, lead chloride, mercuric chloride and bromide, but not in those of cadmium bromide, zinc and alkaline earth chloricies.",https://zenodo.org/api/files/612b7bf8-719e-4496-8106-4e17ec11fb9e/513-518.pdf,pdf,"seven   complex be observe in mixed solution of lead or beryllium chloride and alkali chloride , except lithium chloride with which six complex be form , irrespective of change in salt concentra­ion .   Beryllium and thorium chloride each form seven complex with lead , zinc , calcium , barium , strontium and mercuric chloride and five complex with cadmium , magnesium , cobalt , copper and nickel chloride in their mixed solution . complex formation between silver , alkali , zinc , aluminium , chromium nitrate and alkali nitrate , among cerium , aluminium , chromium nitrate , among trivalent and bivalent nitrate of barium , cadmium , zinc and lead and also between thorium and beryllium nitrate have be examine . complex - ion formation be evident in the solution of cobalt , nickel , lead chloride , mercuric chloride and bromide , but not in those of cadmium bromide , zinc and alkaline earth chloricie ."
48,Ruthenium(III) mediated oxidation of succinic acid by cerium(IV) in aqueous sulphuric acid medium - A kinetic and mechanistic approach,10.5281/zenodo.5778976,"H. V. Rajeshwari, A. P. Savanur, S. T. Nandibewoor, S. A. Chimatadar",2010-03-31,"P.G. Department of Studies in Chemistry, Karnatak University, Dharwad-580 003, Karnataka, India
E-mail : schimatadar@gmail.com
Manuscript received 21 August 2009, accepted 24 August 2009
The oxidation of succinic acid by cerium(IV) has been studied spectrophotometrically in aqueous sulphuric acid medium at 298 K at constant ionic strength or 1.6 mol dm-3. A minute amount or ruthenium(lll) (10-6 mol dm-3) is sumcient to enhance the slow reaction between succinic acid and cerium(JV). The main reaction products are cerium(lll) and oxaloacetic acid. The stoichiometry is 1 : 4, that is[sue.acid] : [CeIV] == 1 : 4. The reaction is first order in both cerium(IV) and ruthnium(lll) concentrations. The order with respect to sue. acid concentration varies from first order to zero order, as the succinic acid concentration increases. Increase in sulphuric acid concentration decreases the reaction rate. The added sulphate and bisulpahte decreases the rate or reaction. The added product cerium(lll) retards the reaction rate. The active species or oxidant and catalyst are Ce(SO4)2 and [Ru(H2O)6]3+ respectively. Possible mechanism Is proposed. The activation parameters were determined with respect to slow step and reaction constants involved have been determined.",https://zenodo.org/api/files/37878c20-c447-48be-9365-030169c170f9/295-308.pdf,pdf,"P.G. Department of Studies in Chemistry , Karnatak University , Dharwad-580 003 , Karnataka , India 
 e - mail : schimatadar@gmail.com 
 Manuscript receive 21 August 2009 , accept 24 August 2009 
 the oxidation of succinic acid by cerium(IV ) have be study spectrophotometrically in aqueous sulphuric acid medium at 298 k at constant ionic strength or 1.6 mol dm-3 .   a minute amount or ruthenium(lll ) ( 10 - 6 mol dm-3 ) be sumcient to enhance the slow reaction between succinic acid and cerium(jv ) . the main reaction product be cerium(lll ) and oxaloacetic acid . the stoichiometry be 1 : 4 , that is[sue.acid ] : [ ceiv ] = = 1 : 4 . the reaction be first order in both cerium(iv ) and ruthnium(lll ) concentration . the order with respect to sue . acid concentration vary from first order to zero order , as the succinic acid concentration increase . increase in sulphuric acid concentration decrease the reaction rate . the add sulphate and bisulpahte decrease the rate or reaction . the add product cerium(lll ) retard the reaction rate . the active specie or oxidant and catalyst be ce(so4)2 and [ ru(h2o)6]3 + respectively . possible mechanism be propose . the activation parameter be determine with respect to slow step and reaction constant involve have be determine ."
49,Cerium,10.1126/science.35.907.776,"Emerson, B. K.",1912-05-17,,https://zenodo.org/api/files/f0eb969d-ffe6-47d2-a4ef-5d70c90873fa/article.pdf,pdf,nan
50,Composite Polymer Colloids for SERS‐based Applications,10.1002/tcr.201700082,"Malte S. Strozyk, Dorleta Jimenez de Aberasturi, Luis M. Liz‐Marzán",2017-12-14,"Polymers and nanoparticles can be combined into different materials with applications in various fields like catalysis, biotechnology, or drug delivery, to cite just a few. Colloidal composites may vary significantly, ranging from a single nanoparticle stabilized by a polymer shell through a polymeric carrier decorated with hundreds of particles. We review here composite colloids comprising gold nanoparticles, with an emphasis in systems with potential application in surface enhanced Raman scattering (SERS). The focus is on selected strategies for synthesis and functionalization, such as: encapsulation of gold nanoparticles by amphiphilic polymers, polymeric matrices as nanoparticle carriers and smart polymer based composites. We stress the benefits derived from the combination of polymers and metal particles toward SERS, such as chemical and colloidal stabilization in complex environments, and collective optical effects through hot spot generation for optimized SERS enhancement or improved imaging tags.",https://zenodo.org/api/files/300ce384-4de0-451f-bc8f-da5f0a6ebb15/1739_ChemRecord-LizMarzan_corr.pdf,pdf,"polymer and nanoparticle can be combine into different material with application in various field like catalysis , biotechnology , or drug delivery , to cite just a few . colloidal composite may vary significantly , range from a single nanoparticle stabilize by a polymer shell through a polymeric carrier decorate with hundred of particle . we review here composite colloid comprise gold nanoparticle , with an emphasis in system with potential application in surface enhance Raman scatter ( SERS ) . the focus be on select strategy for synthesis and functionalization , such as : encapsulation of gold nanoparticle by amphiphilic polymer , polymeric matrix as nanoparticle carrier and smart polymer base composite . we stress the benefit derive from the combination of polymer and metal particle toward ser , such as chemical and colloidal stabilization in complex environment , and collective optical effect through hot spot generation for optimize ser enhancement or improve image tag ."
51,Kinetics of Oxidation of Isopropyl Alcohol by Cerium (IV),10.5281/zenodo.6443652,"D. L. Mathur, G. V. Bakore",1971-04-30,The kinetics of the oxidation of isopropyl alcohol by cerium (IV) in dilute nitric acid medium have been studied. The reaction goes through a radical process as suggested by Ardon. The thermodynamic parameters of cerium (IV)—isopropyl alcohol have been evaluated. The effect of hydrogen and nitrate ion concentrations on the rate has been studied and results explained on the basis of Ce(OH)3+ as the reactive species.,https://zenodo.org/api/files/7662067b-404d-41a7-961d-312efa8cee92/363-365.pdf,pdf,the kinetic of the oxidation of isopropyl alcohol by cerium ( IV ) in dilute nitric acid medium have be study . the reaction go through a radical process as suggest by Ardon . the thermodynamic parameter of cerium ( IV)—isopropyl alcohol have be evaluate . the effect of hydrogen and nitrate ion concentration on the rate have be study and result explain on the basis of Ce(OH)3 +   as the reactive specie .
52,Data from: Variations of thermophysical properties and heat transfer performance of nanoparticle-enhanced ionic liquids,10.5061/dryad.hv18jn6,"Zhang, Fangfang, Zheng, Feifei, Wu, Xuehong, Yin, Yaling, Chen, Geng",2019-05-07,"The ionic liquid 1-ethyl-3-methylimidazolium acetate ([EMIm]Ac) was investigated as a promising absorbent for absorption refrigeration. To improve the thermal conductivity of pure [EMIm]Ac, ionic-liquid-based nanofluids (ionanofluids) were prepared by adding graphene nanoplatelets. The thermal stability of the ionic liquid and ionanofluids was analysed. The variations of the thermal conductivity, viscosity and specific heat capacity resulting from the addition of the graphene nanoplatelets were then measured over a wide range of temperatures and mass fractions. The measured data were fitted with appropriate equations and compared with the corresponding classical models. The results revealed that the ionic liquid and ionanofluids were thermally stable over the measurement range. The thermal conductivity greatly increased with increasing mass fraction, while only slightly changed with increasing temperature. A maximum enhancement in thermal conductivity of 43.2% was observed at a temperature of 373.15 K for the ionanofluid with a mass fraction of 5%. The numerical results revealed that the dispersion of the graphene nanoplatelets in the pure ionic liquid effectively improved the local heat transfer coefficient by up to 28.6%.",https://zenodo.org/api/files/a75a5b79-1b38-4311-a035-e64ebb1a8b90/datasets.zip,zip,"the ionic liquid 1 - ethyl-3 - methylimidazolium acetate ( [ EMIm]Ac ) be investigate as a promising absorbent for absorption refrigeration . to improve the thermal conductivity of pure [ emim]ac , ionic - liquid - base nanofluid ( ionanofluid ) be prepare by add graphene nanoplatelet . the thermal stability of the ionic liquid and ionanofluid be analyse . the variation of the thermal conductivity , viscosity and specific heat capacity result from the addition of the graphene nanoplatelet be then measure over a wide range of temperature and mass fraction . the measured datum be fit with appropriate equation and compare with the corresponding classical model . the result reveal that the ionic liquid and ionanofluid be thermally stable over the measurement range . the thermal conductivity greatly increase with increase mass fraction , while only slightly change with increase temperature . a maximum enhancement in thermal conductivity of 43.2 % be observe at a temperature of 373.15 K for the ionanofluid with a mass fraction of 5 % . the numerical result reveal that the dispersion of the graphene nanoplatelet in the pure ionic liquid effectively improve the local heat transfer coefficient by up to 28.6 % ."
53,"Vastly Differing Nanomaterial on Comparing to Its Microstructured Counterpart: Uniqueness, Syntheses and Applications, and Presentation in Layman's View",10.5281/zenodo.3529156,A. Kanni Raj,2019-11-05,"When materials are looked-up with grains or crystallites in nanoscale dimensions, they are closer to atomic or molecular scales. Matter is made up of atoms and molecules; and atoms and molecules can be assembled in many ways to obtain the desired product. Both the chemistry and the arrangement geometry of atoms can influence the properties of the material. If matter is constructed through atom by atom method, it is expected to perform wonders. For example, by rearranging the atoms (silicon and oxygen) in sand (and adding a few other trace elements), it should be possible to make a computer chip. Nano-engineering vastly changes properties of material and in turn products. High level of defects and its location improves drastically all properties of nanomaterial, in comparison to its microstructured counterpart.
 ",https://zenodo.org/api/files/bbe2600f-3961-4e6d-9848-5b8f6bc08753/%2816-21%29%20Vastly%20Differing%20Nanomaterial.pdf,pdf,"when material be look - up with grain or crystallite in nanoscale dimension , they be close to atomic or molecular scale . matter be make up of atom and molecule ; and atom and molecule can be assemble in many way to obtain the desire product . both the chemistry and the arrangement geometry of atom can influence the property of the material . if matter be construct through atom by atom method , it be expect to perform wonder . for example , by rearrange the atom ( silicon and oxygen ) in sand ( and add a few other trace element ) , it should be possible to make a computer chip . Nano - engineering vastly change property of material and in turn product . high level of defect and its location improve drastically all property of nanomaterial , in comparison to its microstructured counterpart . 
 "
54,Iodide mediated oxidation of arsenic(III) by cerium(IV) in aqueous sulphuric acid  and sulphate media- A kinetic and mechanistic study,10.5281/zenodo.5769684,"M. D. Meti, S. S. Dashyal, S. Y. Gudasalkoppa, R. B. Hallur, R. M. Pandit, S. A. Sappuri, S. T. Nandibewoor, S. A. Chimatadar",2013-03-31,"P. G. Department of Studies in Chemistry, Karnatak University, Dharwad-580 003, Karnataka, India
E-mail : schimatadar@gmail.com
Manuscript received online 23 February 2012, revised 10 May 2012, accepted 22 May 2012
A minute (10-8 mol dm-3) quantity of iodide mediated oxidation of arsenic(III) by cerium(IV) in an aqueous sulphuric acid and sulphate media has been studied spectrophotometrically at 25 °C. The stoichiometry is 1 : 2, i.e. one mole of arsenic(lll) requires two moles of cerium(IV). The reaction is first order each in cerium(IV) and iodide concentrations. The order with respect to arsenic(lll) is less than unity. Increase in sulphuric acid concentration increased the rate. In situ H+ ion concentration is calculated by the knowledge of equilibrium constants and the order with respect to H+ ion concentration is found to be less than unity. The ionic strength did not have any significant effect on the rate of reaction, whereas rate constant increased with decreasing dielectric constant of the medium. Added products cerium(lll) and arsenic(V) did not have any significant effect on the reaction rate. The active species of oxidant and reductant are Ce(SO4)2+ and Asl2+ respectively. A suitable mechanism is proposed. The catalytic constant and activation parameters are determined. The.results obtained in the present study are similar to that of bromide, chloride and iodide mediated oxidation of antimony(III) by cerium(IV) in aqueous sulphuric acid-sulfate media and are compared and discussed.
 ",https://zenodo.org/api/files/0e7a2f56-7666-443d-90f3-1f565c69688c/355-364.pdf,pdf,"P. G. Department of Studies in Chemistry , Karnatak University , Dharwad-580 003 , Karnataka , India 
 e - mail : schimatadar@gmail.com 
 Manuscript receive online 23 February 2012 , revise 10 May 2012 , accept 22 May 2012 
 a minute ( 10 - 8 mol dm-3 ) quantity of iodide mediate oxidation of arsenic(iii ) by cerium(IV ) in an aqueous sulphuric acid and sulphate medium have be study spectrophotometrically at 25 ° c . the stoichiometry be 1 : 2 , i.e. one mole of arsenic(lll ) require two mole of cerium(IV ) . the reaction be first order each in cerium(IV ) and iodide concentration . the order with respect to arsenic(lll ) be less than unity . increase in sulphuric acid concentration increase the rate . in situ H+ ion concentration be calculate by the knowledge of equilibrium constant and the order with respect to H+ ion concentration be find to be less than unity . the ionic strength do not have any significant effect on the rate of reaction , whereas rate constant increase with decrease dielectric constant of the medium . add product cerium(lll ) and arsenic(V ) do not have any significant effect on the reaction rate . the active specie of oxidant and reductant be Ce(SO4)2 + and Asl2 + respectively . a suitable mechanism be propose . the catalytic constant and activation parameter be determine . the.result obtain in the present study be similar to that of bromide , chloride and iodide mediate oxidation of antimony(iii ) by cerium(IV ) in aqueous sulphuric acid - sulfate medium and be compare and discuss . 
 "
55,nano-lazar,10.5281/zenodo.250818,"Gebele, Denis, Rautenberg, Micha, Helma, Christoph",2017-01-18,"Graphical user interface for nano-lazar read across models. Users can predict nanoparticle toxicities by entering (i) core and coating compounds or (ii) nanoparticle properties or (iii) interactions with human serum proteins.
According to our knowledge this is the first program that predicts nanoparticle toxicities from computed properties alone. This makes model (i) especially well suited for cheap and fast nanoparticle toxicity assessments. A detailed description of methods and validation results can be found at https://github.com/enanomapper/nano-lazar-paper/blob/master/nano-lazar.pdf.
lazar is a modular framework for read across predictions of chemical toxicities. Within the EU FP7 eNanoMapper project lazar was extended with capabilities to handle nanomaterial data, interfaces to other eNanoMapper services (databases and ontologies) and a stable and user-friendly graphical interface for nanoparticle read-across predictions. nano-lazar is the graphical interface to nanoparticle read-across predictions.",https://zenodo.org/api/files/53939241-844c-4d64-9bf3-096a44dde400/nano-lazar-1.1.0.gem,gem,"graphical user interface for nano - lazar read across model . user can predict nanoparticle toxicity by enter ( i ) core and coating compound or ( ii ) nanoparticle property or ( iii ) interaction with human serum protein . 
 accord to our knowledge this be the first program that predict nanoparticle toxicity from compute property alone . this make model ( i ) especially well suit for cheap and fast nanoparticle toxicity assessment . a detailed description of method and validation result can be find at https://github.com/enanomapper/nano-lazar-paper/blob/master/nano-lazar.pdf . 
 lazar be a modular framework for read across prediction of chemical toxicity . within the EU FP7 enanomapper project lazar be extend with capability to handle nanomaterial datum , interface to other enanomapper service ( database and ontology ) and a stable and user - friendly graphical interface for nanoparticle read - across prediction . nano - lazar be the graphical interface to nanoparticle read - across prediction ."
56,Chemistry of Cerium (III). Part I. An Electrometric Study on the Quantitative Precipitation of Cerium (III) as Normal Selenite,10.5281/zenodo.6519735,"Sarju Prasad, Suresh Kumar",1963-06-30,The results of a series of conductometric titrations of cerium (III) against seleneous acid with an overall concentration of 70% ethanol have been reported; the possibility of carrying out direct as well as reverse titrations over a wide concentration range of cerium(III) is thereby concluded and the effect of ethanol concentra­tion has also been studied which under cited conditions lends support to the formation of cerous normal selenite [molar ratio of Ce (III): Se being 2:3].,https://zenodo.org/api/files/9505ef89-222f-4582-bda5-a2c4eac614e2/445-450.pdf,pdf,the result of a series of conductometric titration of cerium ( III ) against seleneous acid with an overall concentration of 70 % ethanol have be report ; the possibility of carry out direct as well as reverse titration over a wide concentration range of cerium(iii ) be thereby conclude and the effect of ethanol concentra­tion have also be study which under cite condition lend support to the formation of cerous normal selenite [ molar ratio of Ce ( III ): Se be 2:3 ] .
57,Malate Complexes of Lanthanum(lll) and Cerium(III),10.5281/zenodo.6405951,"NIRADA KUMAR MOHANTY, R. K. PATNAIK",1977-09-30,"Department of Chemistry, Regional Engg. College, Rourkela-769008, Orissa
Manuscript received 16 August 1976, revised 20 April 1977, accepted 10 May 1977
Lanthanum(lll) and Cerium(lll) form neutral complexes with malic acid below pH 6.4 and 6.1 respectively. The equilibrium constants of the reaction M3+ H2ML \(\rightleftharpoons\) C + 3H+ are 3.75 x 10-11 and 1 67 x 10-10, for lanthanum and cerium malate complexes respectively. The equilibrium constants of the reaction M3+  + ML--  \(\rightleftharpoons\) C + H+ are 1.57 x 10-3 and  2.05 x 10 -3   for lanthanum and cerium malates respectively.",https://zenodo.org/api/files/5d63f63b-64c3-4667-8dfb-0c5b9091e3c5/867-868.pdf,pdf,"Department of Chemistry , Regional Engg . College , Rourkela-769008 , Orissa 
 Manuscript receive 16 August 1976 , revise 20 April 1977 , accept 10 May 1977 
 Lanthanum(lll ) and Cerium(lll ) form neutral complex with malic acid below ph 6.4 and 6.1 respectively . the equilibrium constant of the reaction M3 +   H2ML   \(\rightleftharpoons\ ) c + 3h+ be 3.75 x 10 - 11 and 1 67 x 10 - 10 , for lanthanum and cerium malate complex respectively . the equilibrium constant of the reaction M3 +    + ML--   \(\rightleftharpoons\ )   C + H+   be 1.57 x 10 - 3   and    2.05 x 10 -3     for lanthanum and cerium malate respectively ."
58,Adsorption of Bovine Serum Albumin on CeO2,10.5281/zenodo.1097277,Roman Marsalek,2014-11-04,"Preparation of nanoparticles of cerium oxide and
adsorption of bovine serum albumin on them were studied. Particle
size distribution and influence of pH on zeta potential of prepared
CeO2 were determined. Average size of prepared cerium oxide
nanoparticles was 9 nm. The simultaneous measurements of the
bovine serum albumin adsorption and zeta potential determination of
the (adsorption) suspensions were carried out. The adsorption
isotherms were found to be of typical Langmuir type; values of the
bovine serum albumin adsorption capacities were calculated.
Increasing of pH led to decrease of zeta potential and decrease of
adsorption capacity of cerium oxide nanoparticles. The maximum
adsorption capacity was found for strongly acid suspension (am =
118 mg/g). The samples of nanoceria with positive zeta potential
adsorbed more bovine serum albumin on the other hand, the samples
with negative zeta potential showed little or no protein adsorption.
Surface charge or better say zeta potential of CeO2 nanoparticles
plays the key role in adsorption of proteins on such type of materials.",https://zenodo.org/api/files/d00d00ba-78ab-4e5d-8139-4bbffa67032b/9999940.pdf,pdf,"preparation of nanoparticle of cerium oxide and 
 adsorption of bovine serum albumin on they be study . particle 
 size distribution and influence of ph on zeta potential of prepare 
 CeO2 be determine . average size of prepared cerium oxide 
 nanoparticle be 9 nm . the simultaneous measurement of the 
 bovine serum albumin adsorption and zeta potential determination of 
 the ( adsorption ) suspension be carry out . the adsorption 
 isotherm be find to be of typical Langmuir type ; value of the 
 bovine serum albumin adsorption capacity be calculate . 
 increasing of ph lead to decrease of zeta potential and decrease of 
 adsorption capacity of cerium oxide nanoparticle . the maximum 
 adsorption capacity be find for strongly acid suspension ( be = 
 118 mg / g ) . the sample of nanoceria with positive zeta potential 
 adsorb more bovine serum albumin on the other hand , the sample 
 with negative zeta potential show little or no protein adsorption . 
 Surface charge or well say zeta potential of ceo2 nanoparticle 
 play the key role in adsorption of protein on such type of material ."
59,Data from: Transition from fractional to classical Stokes-Einstein behaviour in simple fluids,10.5061/dryad.db56v,"Coglitore, Diego, Edwardson, Stuart P., Macko, Peter, Patterson, Eann A., Whelan, Maurice",2017-11-03,"An optical technique for tracking single particles has been used to evaluate the particle diameter at which diffusion transitions from molecular behaviour described by the fractional Stokes-Einstein relationship to particle behaviour described by the classical Stokes-Einstein relationship.  The results confirm a prior prediction from molecular dynamic simulations that there is a particle size at which transition occurs and show it is inversely dependent on concentration and viscosity but independent of particle density.  For concentrations in the range 510-3 to 510-6mg/mL and viscosities from 0.8 to 150 mPa s, the transition was found to occur in the diameter range 150 to 300nm.",https://zenodo.org/api/files/a44af560-3e40-4cad-b00e-51f3554578dc/gold_10nm_low-concentration_glycerol_water_2_to_8.avi,avi,"an optical technique for track single particle have be use to evaluate the particle diameter at which diffusion transition from molecular behaviour describe by the fractional Stokes - Einstein relationship to particle behaviour describe by the classical Stokes - Einstein relationship .   the result confirm a prior prediction from molecular dynamic simulation that there be a particle size at which transition occur and show it be inversely dependent on concentration and viscosity but independent of particle density .   for concentration in the range 510 - 3 to 510 - 6mg / ml and viscosity from 0.8 to 150 mPa s , the transition be find to occur in the diameter range 150 to 300 nm ."
60,"Spectrophotometric Studies on the Complexes of 3-Nitroalizarin with Lanthanum, Cerium, Praseodymium, Neodymium and Samarium",10.5281/zenodo.6476892,"Jamil Ahmad, Naseer Ahmad, S. M. F. Rahman",1967-05-31,"Spectrophotometric Studies on the Complexes of 3-Nitroalizarin with Lanthanum, Cerium, Praseodymium, Neodymium and Samarium.",https://zenodo.org/api/files/3e0bdadb-83ae-40d4-8874-0fe67222ce0f/444-447.pdf,pdf,"Spectrophotometric Studies   on   the complex of 3 - Nitroalizarin with Lanthanum , Cerium , Praseodymium , Neodymium and Samarium ."
61,A Gold Nanoparticle Nanonuclease Relying on a Zn(II) Mononuclear Complex,10.1002/anie.202012513,"Czescik, Joanna, Zamolo, Susanna, Darbre, Tamis, Rigo, Riccardo, Sissi, Claudia, Pecina, Adam, Riccardi, Laura, De Vivo, Marco, Mancin, Fabrizio, Scrimin, Paolo",2021-01-12,"Similarly to enzymes, functionalized gold nanoparticles efficiently catalyze chemical reactions, hence the term nanozymes. Herein, we present our results showing how surface-passivated gold nanoparticles behave as synthetic nanonucleases, able to cleave pBR322 plasmid DNA with the highest efficiency reported so far for catalysts based on a single metal ion mechanism. Experimental and computational data indicate that we have been successful in creating a catalytic site precisely mimicking that suggested for natural metallonucleases relying on a single metal ion for their activity. It comprises one Zn(II) ion to which a phosphate diester of DNA is coordinated. Importantly, as in nucleic acids-processing enzymes, a positively charged arginine plays a key role by assisting with transition state stabilization and by reducing the pKa of the nucleophilic alcohol of a serine. Our results also show how designing a catalyst for a model substrate (bis-p-nitrophenylphosphate) may provide wrong indications as for its efficiency when it is tested against the real target (plasmid DNA).",https://zenodo.org/api/files/489e4ed8-b3fe-486a-93ed-5d94485b69c7/anie.202012513.pdf,pdf,"similarly to enzyme , functionalize gold nanoparticle efficiently catalyze chemical reaction , hence the term nanozyme . Herein , we present our result show how surface - passivate gold nanoparticle behave as synthetic nanonuclease , able to cleave pBR322 plasmid DNA with the high efficiency report so far for catalyst base on a single metal ion mechanism . experimental and computational datum indicate that we have be successful in create a catalytic site precisely mimic that suggest for natural metallonuclease rely on a single metal ion for their activity . it comprise one zn(ii ) ion to which a phosphate diester of DNA be coordinate . importantly , as in nucleic acid - process enzyme , a positively charge arginine play a key role by assist with transition state stabilization and by reduce the pKa of the nucleophilic alcohol of a serine . our result also show how design a catalyst for a model substrate ( bis - p - nitrophenylphosphate ) may provide wrong indication as for its efficiency when it be test against the real target ( plasmid DNA ) ."
62,Extraction of Cerium(lV) by Liquid Cation Exchanger (Versatic 10) and its Separation from Lanthanide Elements,10.5281/zenodo.6359383,"UDAY SANKAR RAY, S. C. MODAK",1982-03-31,"Department of Chemistry, Visva Bharati, Santiniketan-731 285
Manuscript received 6 April 1981, revised 18 August 1981, accepted 10 December 1981
A rapid and selective method for the extraction of cerium(IV) at milligram level with liquid cation exchanger, Versatic 10, in benzene was proposed. Quantitative extraction was achieved in the \(p\)H range 5.0-5.5. The effect of variables such as \(p\)H of the aqueous phase, diluent, contact time and extractant concentration on the extraction was studied. The equilibration between the two phases was achieved within one minute. The probable composition or the extracted species being CeR4 , was deduced from the extraction data. The presence of magnesium, calcium, cobalt, nickel, zinc, cadmium and mercury did not interfere in the extraction of cerium(IV). Cerium(IV) was quantitatively separated from several binary and ternary mixtures containing rare earth elements.",https://zenodo.org/api/files/f149b9b7-0be7-49a3-afd0-00c4119557fc/392-394.pdf,pdf,"Department of Chemistry , Visva Bharati , santiniketan-731 285 
 Manuscript receive 6 April 1981 , revise 18 August 1981 , accept 10 December 1981 
 a rapid and selective method for the extraction of cerium(IV )   at milligram level with liquid cation exchanger , Versatic 10 , in benzene be propose . quantitative extraction be achieve in the \(p\)h   range 5.0 - 5.5 . the effect of variable such as \(p\)h of the aqueous phase , diluent , contact time and extractant concentration on the extraction be study . the equilibration between the two phase be achieve within one minute . the probable composition or the extract specie be cer4 , be deduce from the extraction datum . the presence of magnesium , calcium , cobalt , nickel , zinc , cadmium and mercury do not interfere in the extraction of cerium(IV ) . Cerium(IV )   be quantitatively separate from several binary and ternary mixture contain rare earth element ."
63,Measurement of the Electron Affinity of Cerium,10.1103/physrevlett.88.073003,"Davis, V. T., Thompson, J. S.",2002-02-05,The electron affinity of cerium has been measured using laser photodetachment electron spectroscopy. The electron affinity of Ce(1G4) was determined to be 0.955 +/- 0.026 eV. The data also show that Ce- has at least two bound excited states with binding energies of 0.921 +/- 0.025 eV and 0.819 +/- 0.027 eV relative to the (1G4) ground state of the cerium atom. The present experimental measurements are compared to recent calculations of the energy levels of Ce-. Strong disagreement with the most recent theoretical atomic structure calculations highlights the complicated nature of this particular lanthanide.,https://zenodo.org/api/files/eb096604-0b18-48cb-a369-22ddf0b2e2c5/article.pdf,pdf,the electron affinity of cerium have be measure use laser photodetachment electron spectroscopy . the electron affinity of Ce(1G4 ) be determined to be 0.955 + /- 0.026 ev. the datum also show that ce- have at least two bind excite state with bind energy of 0.921 + /- 0.025 eV and 0.819 + /- 0.027 ev relative to the ( 1g4 ) ground state of the cerium atom . the present experimental measurement be compare to recent calculation of the energy level of Ce- . strong disagreement with the most recent theoretical atomic structure calculation highlight the complicated nature of this particular lanthanide .
