,Titre,DOI,Auteurs,Date de publication,Abstract,Lien fichier,Type fichier
56,Energy and exergy analysis of air based photovoltaic thermal (PVT) collector: a review,10.11591/ijece.v9i1.pp109-117,"Fudholi, Ahmad, Musthafa, Mariyam Fazleena, Ridwan, Abrar, Yendra, Rado, Desvina, Ari Pani, Rahmadeni, Rahmadeni, Suyono, Tri, Sopian, Kamaruzzaman",2019-02-01,"Photovoltaic thermal (PVT) collectors convert solar radiation directly to both electrical and thermal energies. A PVT collector basiccaly combines the functions of a flat plate solar collector and those of a PV panel. This review presents thermodinamics fundamentals, descriptions, and previous works conducted on energy and exergy analysis of air based PVT collector. Studies in 2010 to 2018 of the energy and exergy analysis of air based PVT collectors are summarized. The energy and exergy efficiency of air based PVT collector ranges from 31% to 94% and 8.7% to 18%, respectively. In addition, flat plate solar collector is presented. Studies conducted on air based PVT collectors are reviewed.",https://zenodo.org/api/files/5a2f1364-17a2-4e95-ad5c-28777b31ec13/11%2027Jan18%204Jul18%2011251-21849-1-ED%20%28edit%20lafi%29.pdf,pdf
57,Experimental Investigation of an SOFC Off-Gas Combustor for Hybrid Power Plant Usage with Low Heating Values Realised by Natural Gas Addition,10.5281/zenodo.1342414,"Lingstädt, Timo, Grimm, Felix, Krummrein, Thomas, Bücheler, Sandro, Aigner, Manfred",2018-05-07,"Rising power demands and the increasing importance of decentralised energy production based on renewable resources require gas turbine systems with flexible energy conversion. Therefore, a suitable hybrid power plant demonstrator with a high temperature fuel cell is being set up at the German Aerospace Centre (DLR). This facility requires burner concepts for low calorific gases capable of combusting the exhaust products of the fuel cell system anode side, here referred to as SOFC (solid oxide fuel cell) off-gas. The combustor behaviour for the demonstrator system is investigated in the current work using an atmospheric combustor test rig at DLR. Additionally, a strategy for stabilisation of the flame in operating points with very low heating values (LHV) via addition of natural gas into the SOFC off-gas before entering the combustor is tested in view of expected impacts on efficiency and other critical system parameters. The combustion system is furthermore investigated in view of CO emissions.",https://zenodo.org/api/files/33152f1a-f26b-41fb-9617-0d73e48ba488/GPPS-NA-2018-0052.pdf,pdf
58,Facile transformation of FeO/Fe3O4 core-shell nanocubes to Fe3O4via magnetic stimulation,10.1038/srep33295,"Aidin Lak, Dina Niculaes, George C. Anyfantis, Giovanni Bertoni, Markus J. Barthel, Sergio Marras, Marco Cassani, Simone Nitti, Athanassia Athanassiou, Cinzia Giannini, Teresa Pellegrino",2016-09-26,"Here, we propose the use of magnetic hyperthermia as a means to trigger the oxidation of Fe1−xO/Fe3−δO4
core-shell nanocubes to Fe3−δO4 phase. As a first relevant consequence, the specific absorption rate
(SAR) of the initial core-shell nanocubes doubles after exposure to 25 cycles of alternating magnetic
field stimulation. The improved SAR value was attributed to a gradual transformation of the Fe1−xO
core to Fe3−δO4, as evidenced by structural analysis including high resolution electron microscopy and
Rietveld analysis of X-ray diffraction patterns. The magnetically oxidized nanocubes, having large and
coherent Fe3−δO4 domains, reveal high saturation magnetization and behave superparamagnetically
at room temperature. In comparison, the treatment of the same starting core-shell nanocubes by
commonly used thermal annealing process renders a transformation to γ-Fe2O3. In contrast to other
thermal annealing processes, the method here presented has the advantage of promoting the oxidation
at a macroscopic temperature below 37 °C. Using this soft oxidation process, we demonstrate that
biotin-functionalized core-shell nanocubes can undergo a mild self-oxidation transformation without
losing their functional molecular binding activity.",https://zenodo.org/api/files/a4c89da5-ee1d-4143-bc04-a08585cf4eac/Facile%20transformation%20of%20FeO_Fe3O4.pdf,pdf
59,Removal of Hydrogen Sulphide from Air by Means of Fibrous Ion Exchangers,10.5281/zenodo.1070999,H. Wasag,2012-04-26,"The removal of hydrogen sulphide is required for reasons of health, odour problems, safety and corrosivity problems. The means of removing hydrogen sulphide mainly depend on its concentration and kind of medium to be purified. The paper deals with a method of hydrogen sulphide removal from the air by its catalytic oxidation to elemental sulphur with the use of Fe-EDTA complex. The possibility of obtaining fibrous filtering materials able to remove small concentrations of H2S from the air were described. The base of these materials is fibrous ion exchanger with Fe(III)- EDTA complex immobilized on their functional groups. The complex of trivalent iron converts hydrogen sulphide to elemental sulphur. Bivalent iron formed in the reaction is oxidized by the atmospheric oxygen, so complex of trivalent iron is continuously regenerated and the overall process can be accounted as pseudocatalytic. In the present paper properties of several fibrous catalysts based on ion exchangers with different chemical nature (weak acid,weak base and strong base) were described. It was shown that the main parameters affecting the process of catalytic oxidation are:concentration of hydrogen sulphide in the air, relative humidity of the purified air, the process time and the content of Fe-EDTA complex in the fibres. The data presented show that the filtering layers with anion exchange package are much more active in the catalytic processes of hydrogen sulphide removal than cation exchanger and inert materials. In the addition to the nature of the fibres relative air humidity is a critical factor determining efficiency of the material in the air purification from H2S. It was proved that the most promising carrier of the Fe-EDTA catalyst for hydrogen sulphide oxidation are Fiban A-6 and Fiban AK-22 fibres.",https://zenodo.org/api/files/cee8d41e-e377-4017-bf6f-2b61b27e94ec/8495.pdf,pdf
60,Data from: Thermal sensitivity of a Neotropical amphibian (Engystomops pustulosus) and its vulnerability to climate change,10.5061/dryad.rv982,"Oyamaguchi, Hilton M., Vo, Pacific, Grewal, Kiran, Do, Robert, Erwin, Eugene, Jeong, Narin, Tse, Katherine, Chen, Chantelle, Miyake, Morgan, Lin, Alice, Gridi-Papp, Marcos",2017-10-23,"A species' thermal sensitivity and its exposure to climate variation are key components in the prediction of its vulnerability to climate change. We tested the thermal sensitivity of a tropical amphibian that lives in a mild constant climate in which the thermal tolerance range is expected to closely match the experienced environmental temperature. The air temperature that this species is exposed to varies between 21.9 and 31.6°C with an annual mean of 27.2°C. We estimated the microhabitat water temperature variation under vegetation shade, which buffers the temperature by 1.8°C in relation to that of the air, and with open canopy, where the water was 1.9°C warmer than the air temperature. With broods of tadpoles split into five treatments (15°C, 21°C, 28°C, 31°C, and 33°C), we estimated the critical thermal maximum (CTMax) and critical thermal minimum (CTMin) after at least 7 days of acclimation. Both CTMax (42.3°C) and CTMin (11.8°C) were more extreme than the temperature range estimated for the field. We estimated the optimum temperature (To = 28.8°C) and the thermal performance breadth (range: 23.3–34.1°C) based on growth rate (g/day). The animals were able to acclimate more extensively to cold than to warm temperatures. These performance curve traits closely matched the air temperature. The estimated vulnerability varied according to the microhabitat prediction model used. The combination of tadpole data on thermal sensitivity and macro- and microhabitat variation provides a necessary framework to understand the effects of climate change on tropical amphibians.",https://zenodo.org/api/files/7c211bc3-5415-4a7b-8b3d-446194bf8fbc/Final150701_toler_hard_acclim-cold_hot.txt,txt
61,MECHANISMS OF SUNFLOWER OIL TRANSFORMING INTO FORCED THERMAL OXIDATION PROCESSES,10.5281/zenodo.3949716,"Sturza, Rodica, Druţă, Raisa, Covaci, Ecaterina, Duca, Gheorghe, Subotin, Iurie",2020-09-15,"This article investigates the processes that take place during the forced thermooxidation of sunflower oil. The results obtained in the study showed a major impact of thermo-oxidation. (90 ± 2 °C. supplied air with a speed of 8 ÷ 10 L·h-1 for 50 hours), on the physico-chemical indicators of the studied oil. The acidity index of fresh sunflower oil increased 13.7 times, with a value of 2.46 mg KOH·g-1 of fat for the thermo-oxidized oil compared to the initial value of 0.180 mg KOH·g-1 of fat. The thermo-oxidation of sunflower oil caused a significant decrease of the saponification index, which indicates a significant degree of polymerization and leads to viscosity increase of the studied sunflower oil. In order to highlight the impact of heat treatments, the analysis was performed by IR spectroscopy and the possible mechanisms of unsaturated fatty acids forced oxidation under the influence of thermal factor were analyzed. It was established that the applied treatment favoured both the formation of carbonyl secondary compounds and the simultaneous formation of hydroperoxides and triglycerides containing hydroxylated groups. The accumulation of hydroperoxides and triacylglycerides that have hydroxyl functions have facilitated the course of polymerization reactions, which are to increase the viscosity of thermo-oxidized studied sunflower oil. The formation during thermo-oxidation of the trans-isomers of poly-unsaturated acids led to the appearance of the =CH group deformation vibration band at 966 cm-1 in the spectrum of thermo-oxidized oil, simultaneous to a slight reduction in the intensity of the =CH group deformation vibration band at 1098 cm-1 at the respective cis-isomer of polyunsaturated acids.",https://zenodo.org/api/files/6a295e1f-e222-454e-b06c-167c8b793c27/JES-2020-3_239-251.pdf,pdf
62,Data from: Accounting for groundwater in stream fish thermal habitat responses to climate change,10.5061/dryad.th6g8,"Snyder, Craig D., Hitt, Nathaniel Patterson, Young, John A.",2014-12-23,"Forecasting climate change effects on aquatic fauna and their habitat requires an understanding of how water temperature responds to changing air temperature (i.e., thermal sensitivity). Previous efforts to forecast climate effects on brook trout (Salvelinus fontinalis) habitat have generally assumed uniform air–water temperature relationships over large areas that cannot account for groundwater inputs and other processes that operate at finer spatial scales. We developed regression models that accounted for groundwater influences on thermal sensitivity from measured air–water temperature relationships within forested watersheds in eastern North America (Shenandoah National Park, Virginia, USA, 78 sites in nine watersheds). We used these reach-scale models to forecast climate change effects on stream temperature and brook trout thermal habitat, and compared our results to previous forecasts based upon large-scale models. Observed stream temperatures were generally less sensitive to air temperature than previously assumed, and we attribute this to the moderating effect of shallow groundwater inputs. Predicted groundwater temperatures from air–water regression models corresponded well to observed groundwater temperatures elsewhere in the study area. Predictions of brook trout future habitat loss derived from our fine-grained models were far less pessimistic than those from prior models developed at coarser spatial resolutions. However, our models also revealed spatial variation in thermal sensitivity within and among catchments resulting in a patchy distribution of thermally suitable habitat. Habitat fragmentation due to thermal barriers therefore may have an increasingly important role for trout population viability in headwater streams. Our results demonstrate that simple adjustments to air–water temperature regression models can provide a powerful and cost-effective approach for predicting future stream temperatures while accounting for effects of groundwater.",https://zenodo.org/api/files/772a8407-75cf-4f03-ab55-b2603bb5c3b0/README_for_SnyderEtal_Data.docx,docx
63,Performance Analysis of Air-Tunnel Heat Exchanger Integrated into Raft Foundation,10.5281/zenodo.1127370,"Chien-Yeh Hsu, Yuan-Ching Chiang, Zi-Jie Chien, Sih-Li Chen",2016-09-03,"In this study, a field experiment and performance analysis of air-tunnel heat exchanger integrated with water-filled raft foundation of residential building were performed. In order to obtain better performance, conventional applications of air-tunnel inevitably have high initial cost or issues about insufficient installation space. To improve the feasibility of air tunnel heat exchanger in high-density housing, an integrated system consisting of air pipes immersed in the water-filled raft foundation was presented, taking advantage of immense amount of water and relatively stable temperature in raft foundation of building. The foundation-integrated air tunnel was applied to a residential building located in Yilan, Taiwan, and its thermal performance was measured in the field experiment. The results indicated that the cooling potential of integrated system was close to the potential of soil-based EAHE at 2 m depth or deeper. An analytical model based on thermal resistance method was validated by measurement results, and was used to carry out the dimensioning of foundation-integrated air tunnel. The discrepancies between calculated value and measured data were less than 2.7%. In addition, the return-on-investment with regard to thermal performance and economics of the application was evaluated. Because the installation for air tunnel is scheduled in the building foundation construction, the utilization of integrated system spends less construction cost compare to the conventional earth-air tunnel.",https://zenodo.org/api/files/e77b60b7-efbb-43c8-bf37-946082e6baca/10005763.pdf,pdf
64,Tests and Comparison of Two Mobile Industrial Analytical Systems for Mercury Speciation in Flue Gas,10.5281/zenodo.1132679,"Karel Borovec, Jerzy Gorecki, Tadeas Ochodek",2017-09-02,"Combustion of solid fuels is one of the main sources of mercury in the environment. To reduce the amount of mercury emitted to the atmosphere, it is necessary to modify or optimize old purification technologies or introduce the new ones. Effective reduction of mercury level in the flue gas requires the use of speciation systems for mercury form determination. This paper describes tests and provides comparison of two industrial portable and continuous systems for mercury speciation in the flue gas: Durag HM-1400 TRX with a speciation module and the Portable Continuous Mercury Speciation System based on the SGM-8 mercury speciation set, made by Nippon Instruments Corporation. Additionally, the paper describes a few analytical problems that were encountered during a two-year period of using the systems.",https://zenodo.org/api/files/d6aa13b8-fdd5-43c1-8c52-83265209d3f3/10008160.pdf,pdf
65,Volatile Organic Compounds Destruction by Catalytic Oxidation for Environmental Applications,10.5281/zenodo.1105895,"Mohammed Nasir Kajama, Ngozi Claribelle Nwogu, Edward Gobina",2015-05-04,"Pt/γ-Al2O3 membrane catalysts were prepared via an
evaporative-crystallization deposition method. The obtained Pt/γ-
Al2O3 catalyst activity was tested after characterization (SEM-EDAX
observation, BET measurement, permeability assessment) in the
catalytic oxidation of selected volatile organic compound (VOC) i.e.
propane, fed in mixture of oxygen. The VOC conversion (nearly
90%) obtained by varying the operating temperature showed that
flow-through membrane reactor might do better in the abatement of
VOCs.",https://zenodo.org/api/files/f8f40f27-ca12-43b9-b524-02a7ea73548f/10001436.pdf,pdf
66,Investigation of Thermal Performance of a Ship Electrical Compartment-CFD Study,10.24868/icmet.oman.2019.014,"Fakhim, B, Al Siyabi, M, Al Ghunaimi, B, Kaabi, I, Hossain, S",2019-11-05,"Air-conditioning system is an integrated part of the ship design and plays an important role in providing comfortable and healthy cabin environment for crews, passengers and also ensuring efficient thermal management in electrical compartments encompassing IT equipment and computer systems. Understanding the temperature and velocity distribution and the redistribution of cold air to electrical compartments could greatly improve energy efficiency, necessary for thermal management and ensuring reliable operation. To this end, optimized design of a cabin air distribution system is a necessary aspect of the cabin air conditioning system. Computational fluid dynamics (CFD) is an excellent modeling tool that can be used in the design process to simulate thermal performance of the mechanical systems. In this paper, CFD simulation is utilized to analyze the thermal behavior of a warship electrical compartment to pinpoint the cooling issues. Steady state simulations are conducted by employing a Cartesian grid and the standard turbulence k-ε model and grid dependency tests are performed with respect to cabin exhaust temperature. Temperature field and flow pattern of a compartment will be studied to cast a light on the compartment cooling issues.",https://zenodo.org/api/files/6cc4fd83-57da-48c6-aae1-8bdc39829ac4/Paper%2014%20-%20Investigation%20of%20Thermal%20Performance%20of%20a%20Ship%20Electrical%20Compartment-CFD%20Study.pdf,pdf
67,Anthropogenic climate change impacts on ponds:  a thermal mass perspective,10.3897/biorisk.5.849,"Matthews, John",2010-12-30,"Small freshwater aquatic lentic systems (lakes and ponds) are sensitive to anthropogenic climate change through shifts in ambient air temperatures and patterns of precipitation. Shifts in air temperatures will influence lentic water temperatures through convection and by changing evaporation rates. Shifts in the timing, amount, and intensity of precipitation will alter the thermal mass of lentic systems even in the absence of detectable ambient air temperature changes. These effects are likely to be strongest in ponds (standing water bodies primarily mixed by temperature changes than by wind), for whom precipitation makes up a large component of inflows. Although historical water temperature datasets are patchy for lentic systems, thermal mass effects are likely to outweigh impacts from ambient air temperatures in most locations and may show considerable independence from those trends. Thermal mass-induced changes in water temperature will thereby alter a variety of population- and community-level processes in aquatic macroinvertebrates.",https://zenodo.org/api/files/8a03d838-7e4f-4731-8a3e-102d274b0a3f/BR_article_1883.pdf,pdf
68,Remediation of Sulfidic Wastewater by Aeration in the Presence of Ultrasonic Vibration,10.5281/zenodo.1344206,"Ahmad, Farooq, Al-Khazaal, Abdulaal Z., Ahmad, Naveed, Alenezi, Ibrahim",2018-06-20,"In the current study, the aerial oxidation of sodium sulfide in the presence of ultrasonic vibration is investigated. Sulfide analysis was carried out by the methylene blue method. Sodium sulfide is oxidized to elemental sulfur in the presence of ultrasonic vibration. The influence of air flow rate, initial sodium sulfide concentration and ultrasonic vibration intensity on the oxidation of sodium sulfide was investigated. The rate law equation regarding the oxidation of sulfide was determined from the experimental data. The order of reaction with respect to sulfide and oxygen was found to be 0.36 and 0.67 respectively. The overall reaction followed nearly first order kinetics.",https://zenodo.org/api/files/090a2ab9-bf77-45ef-8a1a-21c6af9c185d/ETASR_V8_N3_pp2919-2922.pdf,pdf
69,Water availability influences thermal safety margins for leaves,10.5061/dryad.tht76hf04,"Cook, Alicia, Berry, Neil, Milner, Kirsty, Leigh, Andy",2021-06-27,"One application of plant physiological heat tolerance measurements is the assessment of vulnerability to increasing environmental temperatures under climatic change. A thermal safety margin, the difference between physiological tolerance and environmental temperature, is a common metric for the assessment of plant thermal vulnerability. However, there are biological and methodological aspects to consider when evaluating thermal vulnerability that have the potential to substantially alter assessments. Two such aspects include the leaf to air temperature relationship and the scale at which air temperature data are collected.
We grew plants of a desert species, Myoporum montanum, in situ under water- stressed and well-watered conditions, measured their leaf temperatures and photosynthetic heat tolerance (T50 threshold) every third day over 12 days in summer. Thermal safety margins were calculated based on leaf temperatures and compared to those calculated with local and regional air temperatures.
We found that heat tolerance and the thermal vulnerability assessment of a plant changed with water status. When water was readily available, plants maintained wide leaf temperature safety margins and displayed partial-homeothermy. When cooling via transpiration was limited, increasing leaf temperature corresponded with occurrences of leaf poikilo- and megathermy, higher heat tolerance, and narrower safety margins.
Our study shows high physiological heat thresholds are not necessarily reflective of wide safety margins, but instead can indicate a greater vulnerability and increased risk of heat stress exposure. Calculating thermal safety margins using air temperatures can also substantially alter margin widths. Where possible, the use of leaf temperatures in assessments of thermal vulnerability will lead to more meaningful vulnerability assessments. We recommend considering the source and temporal pairing of temperature measurements as well as plant water status, when measuring and interpreting plant thermal safety margins.",https://zenodo.org/api/files/d13a92b6-464c-449e-827a-e94b857144ad/FE_Cook_etal_AirLeafRegional_AveTemp_data.csv,csv
70,A Comparison Among Different Parameters for the Design of a Photovoltaic/Thermal System Using Computational Fluid Dynamics,10.5281/zenodo.162578,"Salami, P., Ajabshirchi, Y., Abdollahpoor, S., Behfar, H.",2016-10-23,"The purpose of this paper is to compare several fins, duct height, and velocity magnitudes to acquire a PhotoVoltaic/Thermal system designed through Computational Fluid Dynamics. Simulation of different fins (rectangular, trapezoidal, curved, and pin) with different distances among fins is performed in Fluent software. The parameters such as duct height (4, 6, 8, and 10 centimeters) and velocity magnitudes (0.5, 1, 2, and 3 m/s) are also simulated. According to the results the highest cell temperature was 51°C at 0.5 m/s, while the best result was 33°C achieved with 4 cm duct height, rectangular fin and 3 m/s velocity magnitude. The findings suggest that the maximum cell temperature at the rate of 0.5 m/s is 51 °C, whereas temperature conducive to the best outputs is 33 °C. Differences among the cell temperatures through the various duct and the different fin types were significant at 1% level, also velocity magnitude would be cardinal at 1% level. A logarithmic regression model has been proposed to getting the cell temperature estimated by velocity magnitude.",https://zenodo.org/api/files/22fc06c9-c66d-4f4a-88ee-762ed7b2a976/ETASR_2016_10_1119-1123.pdf,pdf
71,Accelerated autoxidation of essential oils: A study of  oxidation resistance and protective effect of blends,10.5281/zenodo.6631048,"Marie ORJUBIN, Jean-Marc GIROUX, Robert ANTON",2022-06-10,"In recent years, consumers have developed an ever-increasing interest in natural products as alternatives for every part of their lives. Among them, essential oils (EOs) used for aromatherapy had gained great interest regarding beauty, wellness and health. Constituted of wide and numerous ranges of volatile components, EOs are known to be susceptible to degradation reactions, such as oxidation. Changes in oil compositions may result in a loss of their properties or even in a new toxicity. Most of all, oxidated oils, as stronger allergens than native oils, are sources of great concern. Therefore, the present study aims to provide new data on the stability of Eos and blend of oils when exposed to air, a crucial parameter regarding EOs stability. Finally, the peroxide value analytical method was used as a parameter to followup the stability and oxidation rate of samples and, in the end, highlight potential protective effect of blends from oxidation. The results show that most of the blends in the present study were oxidation-proof, unlike the tested Eos contained which were sensitive to oxidation when they were not part of a blend (e.g., sweet orange, lemon and eucalyptus EOs). In conclusion, the study shows an improvement of essential oil stability by blending, which has never been described in the past, and which shows a real interest of blending essential oils.",https://zenodo.org/api/files/1dba29cf-876a-40c6-9500-48b7c33367ab/A2Q867%7EV.PDF,pdf
72,Coupling Heat and Mass Transfer for Hydrogen-Assisted Self-Ignition Behaviors of Propane-Air Mixtures in Catalytic Micro-Channels,10.5281/zenodo.1112099,"Junjie Chen, Deguang Xu",2016-02-02,"Transient simulation of the hydrogen-assisted self-ignition of propane-air mixtures were carried out in platinum-coated micro-channels from ambient cold-start conditions, using a two-dimensional model with reduced-order reaction schemes, heat conduction in the solid walls, convection and surface radiation heat transfer. The self-ignition behavior of hydrogen-propane mixed fuel is analyzed and compared with the heated feed case. Simulations indicate that hydrogen can successfully cause self-ignition of propane-air mixtures in catalytic micro-channels with a 0.2 mm gap size, eliminating the need for startup devices. The minimum hydrogen composition for propane self-ignition is found to be in the range of 0.8-2.8% (on a molar basis), and increases with increasing wall thermal conductivity, and decreasing inlet velocity or propane composition. Higher propane-air ratio results in earlier ignition. The ignition characteristics of hydrogen-assisted propane qualitatively resemble the selectively inlet feed preheating mode. Transient response of the mixed hydrogen- propane fuel reveals sequential ignition of propane followed by hydrogen. Front-end propane ignition is observed in all cases. Low wall thermal conductivities cause earlier ignition of the mixed hydrogen-propane fuel, subsequently resulting in low exit temperatures. The transient-state behavior of this micro-scale system is described, and the startup time and minimization of hydrogen usage are discussed.",https://zenodo.org/api/files/ff62ea93-1539-4222-807b-1f2c8d8b550e/10003920.pdf,pdf
73,Preliminary Analysis of Energy Efficiency in Data Center: Case Study,10.5281/zenodo.1062726,"Xiaoshu Lu, Tao Lu, Matias Remes, Martti Viljanen",2011-04-26,"As the data-driven economy is growing faster than
ever and the demand for energy is being spurred, we are facing
unprecedented challenges of improving energy efficiency in data
centers. Effectively maximizing energy efficiency or minimising the
cooling energy demand is becoming pervasive for data centers. This
paper investigates overall energy consumption and the energy
efficiency of cooling system for a data center in Finland as a case
study. The power, cooling and energy consumption characteristics
and operation condition of facilities are examined and analysed.
Potential energy and cooling saving opportunities are identified and
further suggestions for improving the performance of cooling system
are put forward. Results are presented as a comprehensive evaluation
of both the energy performance and good practices of energy
efficient cooling operations for the data center. Utilization of an
energy recovery concept for cooling system is proposed. The
conclusion we can draw is that even though the analysed data center
demonstrated relatively high energy efficiency, based on its power
usage effectiveness value, there is still a significant potential for
energy saving from its cooling systems.",https://zenodo.org/api/files/9e3a52cb-b0b7-485a-9f43-bdf8ec164e1c/6338.pdf,pdf
74,A Numerical Study on Thermal Dissociation of H2S,10.5281/zenodo.1055044,"M. Moghiman, S. M. Javadi, A. R. Moghiman, S. Baghdar Hosseini",2010-02-23,"The main issue in sweetening natural gas is H2S
dissociation. The present study is concerned with simulating thermal
dissociation of H2S in industrial natural gas carbon black furnace.
The comparison of calculated results against experimental
measurements shows good agreement. The results show that sulfur
derived from H2S thermal dissociation peaked at φ=0.95. H2S
thermal dissociation is enhanced in equivalence ratio upper than 1
and H2S oxidization is increased in equivalence ratio lower than 1.
H2 concentration of H2S thermal dissociation is increased with
increase of equivalence ratio up to 1. Also, H2S concentration
decreased in outlet as equivalence ratio increases. H2S thermal
dissociation to hydrogen and Sulfur reduces its toxic characteristics
and make economical benefits.",https://zenodo.org/api/files/3c5f6045-9c78-43fc-b6e7-a6b023fcfc8a/1356.pdf,pdf
75,Combustion and Emission Characteristics in a Can-type Combustion Chamber,10.5281/zenodo.1094205,"Selvakuma Kumaresh, Man Young Kim",2014-07-03,"Combustion phenomenon will be accomplished
effectively by the development of low emission combustor. One of the
significant factors influencing the entire Combustion process is the
mixing between a swirling angular jet (Primary Air) and the
non-swirling inner jet (fuel). To study this fundamental flow, the
chamber had to be designed in such a manner that the combustion
process to sustain itself in a continuous manner and the temperature of
the products is sufficiently below the maximum working temperature
in the turbine. This study is used to develop the effective combustion
with low unburned combustion products by adopting the concept of
high swirl flow and motility of holes in the secondary chamber. The
proper selection of a swirler is needed to reduce emission which can be
concluded from the emission of Nox and CO2. The capture of CO2 is
necessary to mitigate CO2 emissions from natural gas. Thus the
suppression of unburned gases is a meaningful objective for the
development of high performance combustor without affecting turbine
blade temperature.",https://zenodo.org/api/files/75a80639-91f5-45cf-b73e-00968c4347db/9999008.pdf,pdf
76,Influence of SiC content on the oxidation of carbon fibre reinforced ZrB2/SiC composites at 1500 and 1650 °C in air,10.1016/j.jeurceramsoc.2018.04.064,"Antonio Vinci, Luca Zoli, Diletta Sciti",2018-09-01,"The microstructure and the oxidation resistance in air of continuous carbon fibre reinforced ZrB2–SiC ceramic composites were investigated. SiC content was varied between 5–20 vol.%, while maintaining fibre content at ∼40 vol.%. Short term oxidation tests in air were carried out at 1500 and 1650 °C in a bottom-up loading furnace. The thickness, composition and microstructure of the resulting oxide scale were analysed by SEM-EDS and X-Ray diffraction. The results show that contents above 15 vol.% SiC ensure the formation of a homogeneous protective borosilicate glass that covers the entire sample and minimizes fibre burnout. The scale thickness is ∼90 μm for the sample containing 5 vol.% SiC and decreases with increasing SiC content. ",https://zenodo.org/api/files/194d6b94-d153-4cfe-af0b-9a3bfe14a493/Vinci%20JECS.pdf,pdf
77,Air Force thermal battery programs,10.1109/bcaa.1999.795960,"Ryan, D. M.",1999-01-01,n/a,https://zenodo.org/api/files/077a94b7-7174-4f9b-b7f9-277aab81241d/article.pdf,pdf
78,Design and analysis of a 55-kW air-cooled automotive traction drive inverter,10.1109/ecce.2011.6064080,"Chinthavali, Madhu, Tawfik, Jonathan A., Arimilli, Rao V.",2011-09-01,"The purpose of this study is to determine the thermal feasibility of an air-cooled 55-kW power inverter with SiC devices. Air flow rate, ambient air temperature, voltage, and device switching frequency were studied parametrically by performing transient and steady-state simulations. The transient simulations were based on inverter current that represents the US06 supplemental federal test procedure from the US EPA. The results demonstrate the thermal feasibility of using air to cool a cylindrical-shaped 55-kW SiC traction drive inverter with axial-flow of air. When the inverter model is subject to one or multiple current cycles, the maximum device temperature does not exceed 164°C (327°F) for an inlet flow rate of 270 cfm, ambient temperature of 120°C, voltage of 650 V, and switching frequency of 20 kHz. The results show that the ideal blower power input for the entire inverter with a total inlet air flow rate of 540 cfm is 312 W.",https://zenodo.org/api/files/0c6560d0-c420-4bee-a078-02392b07b77e/article.pdf,pdf
79,Thermal Efficiency Improvement of Brayton Cycle in the Presence of Phase Change Material,10.11159/ffhmt22.135,"Alireza Khademi, Seyed Ali Abtahi Mehrjardi, Saeed Tiari, Karim Mazaheri, Mohammad Behshad Shafii",2022-07-15,"The objective of the present study was to improve the thermal efficiency of a Brayton cycle benefiting from the multiphase concepts of phase change in thermodynamics and incorporating it with a phase change material (PCM) melting system. This system could be alternatively used to decrease the temperature of intake air into the gas turbine and improve gas turbine efficiency. The present study investigated the presence of phase-change refrigeration storage. The complex system was modelled by a straightforward configuration of a rectangular cavity, which contained the phase change material with intermediate fluid. Reducing the temperature of the inlet air had a considerable impact on improving the thermal efficiency of the gas turbine cycles. In this study, a new cooling approach was proposed in which the intake air was cooled using a PCM-based heat exchanger along with an intake line. During the daylight hours, air moved over the phase change material, whose melting point was lower than the maximum temperature of the surrounding air. The melting process caused a decrease in surrounding air temperature before entering the compressor. Upon completion of the PCM melting, the necessary ambient air was taken from the surroundings utilizing conventional air inlet configurations. During the night-time, the ambient air was cooler, and the liquid PCM solidified. The temperature of the chosen PCM was lower than the maximum value of surrounding temperature. The numerical modelling of the PCM indicated that it was possible to reduce the temperature of the inlet air. The thermodynamic investigation of the results demonstrated that both the thermal efficiency and the power output increased at a specific surrounding temperature.",https://zenodo.org/api/files/17e9d9bf-96c0-4ae0-8ed4-a87882ac84e4/FFHMT_135.pdf,pdf
80,Numerical Investigation of Indoor Air Quality and Thermal Comfort in a Ventilated Room,10.5281/zenodo.1089513,Ramy H. Mohammed,2013-11-03,"Understanding the behavior of airflow in a room is essential for building designers to provide the most efficient design of ventilation system, and having acceptable indoor air quality. This trend is the motive to solve the relationship between airflow parameters and thermal comfort. This paper investigates airflow characteristics, indoor air quality (IAQ), and the thermal comfort (TC) in a ventilated room with a displacement ventilation system using three dimensional CFD code [AirPak 2.0.6]. After validation of the code, a numerical study is executed for a typical room with dimensions of 5m by 3m by 3m height according to a variety of supply air velocities, supply air temperature and supply air relative humidity. The finite volume method and the indoor zero equation turbulence models are employed for solving the governing equations numerically. The temperature field and the mean age of air (MAA) in the modeled room for a displacement ventilation system are determined according to a variety of the above parameters. The variable air volume (VAV) systems with different supply air velocity are applicable to control room air temperature for a displacement ventilation system.",https://zenodo.org/api/files/99a0e391-342a-431a-8655-3d02abe7e628/9996819.pdf,pdf
