,Titre,DOI,Auteurs,Date de publication,Abstract,Lien fichier,Type fichier
52,Phosphorus‐functionalized graphene for power and cyclability improved lithium‐ion capacitors,10.1002/batt.202000247,"Gelines Moreno-Fernández, Miguel Granados-Moreno, Juan Luis Gómez-Urbano, Daniel Carriazo",2020-11-30,"Herein we report an easy approach for the preparation of graphene‐based materials suitable as electrodes for lithium‐ion capacitors (LICs). To the best of our knowledge, this is the first time that phosphorus‐functionalized graphene oxide (rGO800‐P) is used as negative (battery‐type) electrode in LICs technology. An activated carbon derived from the pyrolysis of graphene‐carbon composite served as positive (capacitor‐type) electrode. While phosphorus functionalization on the negative electrode enables fast Li + kinetics during insertion/extraction processes, the flat‐shaped morphology, large surface area and proper pore size distribution of the positive electrode enhance the double‐layer formation. Full LICs optimization, through oversizing the negative electrode, allows operating in the extended voltage window of 1.5‐4.5 V delivering high energy and power values (91 W h kg ‐1 AM at 145 W kg ‐1 AM and 33 W h kg ‐1 AM at 26,000 W kg ‐1 AM ) without compromising the cycling performance (76% capacitance retention after 10,000 cycles).",https://zenodo.org/api/files/635ba4ad-1ede-488a-a415-66756ec0dde6/phosphorus-functionalized%20graphene.pdf,pdf
53,Direct mapping of chemical oxidation of individual graphene sheets through dynamic force measurements at the nanoscale,10.1039/C6NR05799C,"Froning, Jens P., Lazar, P, Pykal, Martin, Li, Qiang, Dong, Mingdong, Zbořil, Radek, Otyepka, Michal",2017-01-07,"Graphene oxide is one of the most studied nanomaterials owing to its huge application potential in many fields, including biomedicine, sensing, drug delivery, optical and optoelectronic technologies. However, a detailed description of the chemical composition and the extent of oxidation in graphene oxide remains a key challenge affecting its applicability and further development of new applications. Here, we report direct monitoring of the chemical oxidation of an individual graphene flake during ultraviolet/ozone treatment through in situ atomic force microscopy based on dynamic force mapping. The results showed that graphene oxidation expanded from the graphene edges to the entire graphene surface. The interaction force mapping results correlated well with X-ray photoelectron spectroscopy data quantifying the degree of chemical oxidation. Density functional theory calculations confirmed the specific interaction forces measured between a silicon tip and graphene oxide. The developed methodology can be used as a simple protocol for evaluating the chemical functionalization of other two-dimensional materials with covalently attached functional groups.",https://zenodo.org/api/files/71d17098-34f7-4aed-bcfe-53e1ddb24fe4/2016-Froning-Nanoscale-Direct-mapping-of-chemical-oxidatio.pdf,pdf
54,Preparation of yttrium barium copper oxide by polymeric precursor technique,10.5281/zenodo.5772054,Aloke Chattopadhyay,2012-12-30,"Department of Chemistry, S. B. College, Bagati, Mogra, Hooghly-712 148, West Bengal, India
E-mail : aloke.chattopadhyay09@gmail.com
Manuscript received online 21 February 2012, revised 14 March 2012, accepted 26 March 2012
Yttrium barium copper oxide has been prepared by polymeric precursor technique. Novelty of this work is the use of sodium polyacrylate which provides large number of -coo- groups for binding polyvalent metal ions like Y3+, Ba2+ and Cu2+. After decomposing the polymeric part, XRD study has been carried out with the ash and it has been found that the product is yttrium barium copper oxide although BaO is mixed. Composition of the product may be controlled by controlling the amount of metal nitrate solutions which are mixed with aqueous solution of sodium polyacrylate to get the polyvalent metal ion bound macromolecular system. IR spectral study has been carried out to understand ion binding by the macromolecular system and thermal analysis has been carried out to understand thermal behaviour of these systems.",https://zenodo.org/api/files/4a4396c3-c2b9-4019-8f09-69aecca7454f/1647-1652.pdf,pdf
55,Alternative binders for sustainable electrochemical energy storage – the transition to aqueous electrode processing and bio-derived polymers,10.1039/C8EE00640G,"Dominic Bresser, Daniel Buchholz, Arianna Moretti, Alberto Varzi, Stefano Passerini",2018-10-17,"In this review, we discuss the most recent developments in the field of green binders for batteries and
supercapacitors and explain how they could decrease cost and environmental impact, and yet improve
the performance of electrochemical energy devices. The different classes of green binders reported
to date in the literature are firstly classified according to their processability (the solvent required for
electrode manufacturing), chemical composition (F-free), and natural availability (synthetic or bioderived).
The benefits originating from their employment are analysed for different devices. The most
popular lithium-ion batteries are thoroughly discussed both from the anode and the cathode side. While
high capacity Si-based anodes benefit from enhanced cyclability due to the interaction between the
active particles’ surface and the functional groups of, e.g., polysaccharides such as carboxymethyl
cellulose and alginate, the transition to water-processable cathodes is certainly more challenging. In
particular, strategies to suppress the aluminium corrosion affecting most lithiated transition metal oxides
are discussed. Despite the much more limited literature available, the role of the binder is increasingly
recognized in the emerging field of lithium–sulphur and sodium-ion batteries, and electrochemical
double layer capacitors and, therefore, here discussed as well.",https://zenodo.org/api/files/93b5e2b7-c1ea-47cf-91d0-fcdcd7e4a870/Alternative%20binders%20for%20sustainable.pdf,pdf
56,Effect of long-term aging on graphene oxide: structure and thermal decomposition,10.5061/dryad.ghx3ffbn0,"Li, Chen, Lu, Yanling, Yan, Jun, Yu, Weibo, Zhao, Ran, Du, Shiguo, Niu, Ke",2022-01-19,"FTIR, XRD, Raman, AFM, XPS were used to characterize graphene oxide aged for 2 years. The results showed that after aging, the C/O ratio of graphene oxide increased from 1.96 to 2.76, but the type of oxygen-containing functional groups did not change. In addition to oxygen-containing functional groups, the content of -CH3, -CH2- and physically adsorbed water also decreased. The change in the structure is manifested by the reduction of the average interlayer distance from 1.320 nm to 1.134 nm. Moreover, ID/IG increased from 0.95 to 1.03, indicating that the defect density in the carbon skeleton increased after aging. The thermal decomposition process of graphene oxide and its decomposition products were analyzed by thermogravimetric combined with Infrared spectroscopy. When the temperature exceeds 60°C, the infrared signal of CO2 produced by the decomposition of graphene oxide can be detected. After aging, the decomposition peak temperature of graphene oxide decreased from 216 to 195°C. The amount of CO2 produced in the decomposition products is almost unchanged, while the amount of CO and H2O produced decreases, and the amount of SO2 produced decreases significantly. The OH radicals and heat accumulated during the decomposition process may in turn accelerate the decomposition rate, leading to a thermal runaway process at 216°C.",https://zenodo.org/api/files/4f49183e-cf61-45d4-a386-d7ca93890b3e/Data.xlsx,xlsx
57,Data from: Electrochemical performance of ZnO-coated Li4Ti5O12 composite electrodes for lithium-ion batteries with the voltage ranging from 3 to 0.01 V,10.5061/dryad.cp4008d,"Wang, Ying, Ren, Ya, Dai, Xinyi, Yan, Xiao, Huang, Bixiong, Li, Jingze",2018-10-02,"Oxide is widely used in modifying cathode and anode materials for lithium ion batteries. In this work, a facial method of radio magnetron sputtering is introduced to deposit a thin film on Li4Ti5O12 composite electrodes. The pristine and modified Li4Ti5O12 electrodes are characterized at an extended voltage range of 3-0.01 V. The reversible capacity reach a high level of 286 mAh g-1, which is a little less than its theoretical capacity (293 mAh g-1). Electrodes modified by ZnO thin films with various thickness show elevated rate capability and improved cycle performance.",https://zenodo.org/api/files/ce34110c-0ca5-4abc-9221-8dac4050268b/Open%20Data%20for%20RSOS-180762.rar,rar
58,Evaluation of a Remanufacturing for Lithium Ion Batteries from Electric Cars,10.5281/zenodo.1128215,"Achim Kampker, Heiner H. Heimes, Mathias Ordung, Christoph Lienemann, Ansgar Hollah, Nemanja Sarovic",2016-11-01,"Electric cars with their fast innovation cycles and their disruptive character offer a high degree of freedom regarding innovative design for remanufacturing. Remanufacturing increases not only the resource but also the economic efficiency by a prolonged product life time. The reduced power train wear of electric cars combined with high manufacturing costs for batteries allow new business models and even second life applications. Modular and intermountable designed battery packs enable the replacement of defective or outdated battery cells, allow additional cost savings and a prolongation of life time. This paper discusses opportunities for future remanufacturing value chains of electric cars and their battery components and how to address their potentials with elaborate designs. Based on a brief overview of implemented remanufacturing structures in different industries, opportunities of transferability are evaluated. In addition to an analysis of current and upcoming challenges, promising perspectives for a sustainable electric car circular economy enabled by design for remanufacturing are deduced. Two mathematical models describe the feasibility of pursuing a circular economy of lithium ion batteries and evaluate remanufacturing in terms of sustainability and economic efficiency. Taking into consideration not only labor and material cost but also capital costs for equipment and factory facilities to support the remanufacturing process, cost benefit analysis prognosticate that a remanufacturing battery can be produced more cost-efficiently. The ecological benefits were calculated on a broad database from different research projects which focus on the recycling, the second use and the assembly of lithium ion batteries. The results of this calculations show a significant improvement by remanufacturing in all relevant factors especially in the consumption of resources and greenhouse warming potential. Exemplarily suitable design guidelines for future remanufacturing lithium ion batteries, which consider modularity, interfaces and disassembly, are used to illustrate the findings. For one guideline, potential cost improvements were calculated and upcoming challenges are pointed out.",https://zenodo.org/api/files/ce3a85ee-30f6-45ad-a23a-87bfc17bcba8/10006102.pdf,pdf
59,Crystalline Graphene Nanoribbons with Atomically Smooth Edges via a Novel Physico- Chemical Route,10.5281/zenodo.1076986,"A. Morelos-Gómez, S. M. Vega-Díaz, V. J. González, F. Tristán-López, R. Cruz-Silva, K. Fujisawa, H. Muramatsu, T. Hayashi, Xi Mi, Yunfeng Shi, H. Sakamoto, F. Khoerunnisa, K. Kaneko, B. G. Sumpter, Y.A. Kim, V. Meunier, M. Endo, E. Muñoz-Sandoval, M. Terrones",2012-01-23,"A novel physico-chemical route to produce few layer graphene nanoribbons with atomically smooth edges is reported, via acid treatment (H2SO4:HNO3) followed by characteristic thermal shock processes involving extremely cold substances. Samples were studied by scanning electron microscopy (SEM), transmission electron microscopy (TEM), X-ray diffraction (XRD), Raman spectroscopy and X-ray photoelectron spectroscopy. This method demonstrates the importance of having the nanotubes open ended for an efficient uniform unzipping along the nanotube axis. The average dimensions of these nanoribbons are approximately ca. 210 nm wide and consist of few layers, as observed by transmission electron microscopy. The produced nanoribbons exhibit different chiralities, as observed by high resolution transmission electron microscopy. This method is able to provide graphene nanoribbons with atomically smooth edges which could be used in various applications including sensors, gas adsorption materials, composite fillers, among others.",https://zenodo.org/api/files/97e0e861-3284-49db-a867-a1a62e60a2cc/11274.pdf,pdf
60,Opportunities for Disruptive Advances through Engineering for Next Generation Energy Storage,10.5281/zenodo.3931338,"Gregory James Offer, Martina De Marco, Teddy Szemberg O'Connor",2020-07-06,"
Throughout human history, major economic disruption has been due to technological breakthroughs.
Since 1990 the energy density of lithium-ion cells has increased by a factor of four and the cost has dropped by a factor of 10.
This has caused disruption to the energy industry, but advances are slowing.
The manufacturing and supply chain complexity means that the next big technology will take 15 years to dominate.
The academic literature charts this process of development and can be used to show what is in the pipeline.
Three candidates that have had a large increase in publication count are: lithium sulphur, solid-state, and sodium-ion technology.
From the level of investments in start-ups and academic publication counts, solid‑state cells are closest to maturity.
To identify disruption potential, look at uncertainty in performance. Cell lifetime in lithium-ion cells indicates room for improvement.
Define a new disruption metric: . Look for areas of industry that lower this metric.
Thermal management is a lucrative area for improvement. Cooling the cell tabs of a 5Ah cell reduces the lifetime cost by 66%, compared to 8%/pa for 13 years relying on cost reduction.
Second life applications lower the lifetime cost by using the remaining 75% of energy throughput available in a cell after use in an electric vehicle.
Drop-in changes to standard manufacturing processes enable huge disruption. Electrolyte additives can increase cell life by 10 times, lowering lifetime cost by 90% in a simple manufacturing intervention.
",https://zenodo.org/api/files/563f7e9d-2a25-4a45-88a3-4f4e3d1e8691/Opportunities%20for%20Disruptive%20Advances%20through%20Engineering%20for%20Next%20Generation%20Energy%20Storage.pdf,pdf
61,An Overview of Engineered Graphene‐based Cathodes: Boosting Oxygen Reduction and Evolution Reactions in Lithium and Sodium Oxygen Batteries,10.1002/cssc.201902972,"Teófilo Rojo, Juan Luis Gómez Urbano, Marina Enterría, Iciar Monterrubio, Idoia Ruiz de Larramendi, Daniel Carriazo, Nagore Ortiz Vitoriano",2019-12-24,"The depletion of fossil fuels, the rapid evolution of the global economy and high life standards require the development of new energy storage systems that can meet the needs of world´s population. Metal‐oxygen batteries (M = Li, Na) arise, therefore, as promising alternatives to wide‐extended lithium‐ion batteries, due to their high theoretical energy density which approaches that of gasoline. Although significant progress has been made in the last years, there are still several challenges to overcome in order to reach the final commercialization of this technology. One of the most limiting and challenging factors is the development of bifunctional cathodes towards oxygen reduction and evolution reactions. In this sense, graphene‐ very promising and tunable ‐ has been widely explored by the research community as a key material for this technology. Herein, a wide literature overview is presented and analyzed with the aim of guiding future research in this field.",https://zenodo.org/api/files/0e81d796-65dd-47d4-bcff-8fa3405e6978/Overview%20of%20Engineered%20Gra.pdf,pdf
62,Synthesis of nanocomposites reduced graphene oxide-silver nanoparticles prepared by hydrothermal technique using sodium borohydride as a reductor for photocatalytic degradation of Pb ions in aqueous solution,10.15587/1729-4061.2022.269844,"Nurhayati Indah Ciptasari, Murni Handayani, Caesart Leonardo Kaharudin, Afif Akmal Afkauni, Adhi Dwi Hatmanto, Isa Anshori, Ahmad Maksum, Rini Riastuti, Johny Wahyuadi Soedarsono",2022-12-30,"Heavy metals are pollutants that are harmful to living things and the environment can be degraded by microbes or understood by other living things so that they can cause health problems. One of the heavy metals that is often found in wastewater is lead. Lead is widely used in the manufacture of batteries, metal products such as ammunition, cable coatings, Polyvinyl Chloride (PVC) tubing, solder, chemicals and dyes
This use causes humans to be exposed to large amounts of lead. One method to deal with lead pollution is to use photocatalysts. Photocatalysts react with heavy metals and reduce them so that the level of toxicity becomes lower than before through photocatalytic reactions. In this study, synthesis of reduced graphene oxide/silver nanoparticle nanoparticles was performed by facile hydrothermal methods for photocatalytic degradation of Pb ion. The characterization results indicate that the synthesis has been successfully carried out. The successful result of rGO/AgNPs nanocomposites synthesis was proved by several techniques such as X-ray diffraction analysis, Raman, UV-Vis spectroscopy, Scanning Electron Microscopy (SEM) and Energy Dispersive X-Ray analysis (EDX). This indicates the presence of these groups in the graphene oxide and rGO/AgNPs samples, respectively. The resulting rGO/AgNPs nanocomposite has an absorbance peak at a wavelength of 267 nm. The diffraction peaks for nanocomposites rGO/AgNPs and their Miller indices were 38.08° (111), 44.16° (200), 64.44° (220), and 77.44° (311). The Raman spectra of rGO/AgNPs exhibits D bands at 1334,13 with intensity of 630,60 cm−1 and G band at 1594,61 with intensity of 477,29 cm−1. The ID/IG ratio rGO/AgNPs-NaBH4 is ~1,32. Furthermore, the photocatalytic activity test results showed that the rGO/AgNPs nanocomposite was able to reduce Pb2+ to Pb with a maximum exposure time of 1.5 hours",https://zenodo.org/api/files/fd7b9957-3583-42d6-8615-d510f3c8308a/Synthesis%20of%20nanocomposites%20reduced%20graphene%20oxide-silver%20nanoparticles%20prepared%20by%20hydrothermal%20technique%20using%20sodium%20borohydride%20as%20a%20reductor%20for%20photocatalytic%20degradation%20of%20Pb%20ions%20in%20aqueous%20solution.pdf,pdf
63,"Figure 7 from: Dedic M, Gutic S, Gicevic A, Becic E, Imamovic B, Markovic D, Ziga-Smajic N (2020) Application of membrane filters in determination of the adsorption of tetracycline hydrochloride on graphene oxide. Pharmacia 67(4): 339-345. https://doi.org/10.3897/pharmacia.67.e57242",10.3897/pharmacia.67.e57242.figure7,"Dedic, Mirza, Gutic, Sanjin, Gicevic, Armina, Becic, Ervina, Imamovic, Belma, Markovic, Damir, Ziga-Smajic, Nermina",2020-12-05,Figure 7 Diffractogram of graphene oxide.,https://zenodo.org/api/files/8480fd3f-062d-4fc6-b8f4-e6fc538ef8b3/big_480421.jpg,jpg
64,"Figure 5 from: Dedic M, Gutic S, Gicevic A, Becic E, Imamovic B, Markovic D, Ziga-Smajic N (2020) Application of membrane filters in determination of the adsorption of tetracycline hydrochloride on graphene oxide. Pharmacia 67(4): 339-345. https://doi.org/10.3897/pharmacia.67.e57242",10.3897/pharmacia.67.e57242.figure5,"Dedic, Mirza, Gutic, Sanjin, Gicevic, Armina, Becic, Ervina, Imamovic, Belma, Markovic, Damir, Ziga-Smajic, Nermina",2020-12-05,Figure 5 Raman spectrum of graphene oxide.,https://zenodo.org/api/files/6df469aa-1b23-4ab2-9623-767ab5012270/big_480419.jpg,jpg
65,"Figure 3 from: Dedic M, Gutic S, Gicevic A, Becic E, Imamovic B, Markovic D, Ziga-Smajic N (2020) Application of membrane filters in determination of the adsorption of tetracycline hydrochloride on graphene oxide. Pharmacia 67(4): 339-345. https://doi.org/10.3897/pharmacia.67.e57242",10.3897/pharmacia.67.e57242.figure3,"Dedic, Mirza, Gutic, Sanjin, Gicevic, Armina, Becic, Ervina, Imamovic, Belma, Markovic, Damir, Ziga-Smajic, Nermina",2020-12-05,Figure 3 FTIR spectrum of graphene oxide.,https://zenodo.org/api/files/9f28c8c0-c68c-4dbe-8584-78bc0a1cd663/big_480417.jpg,jpg
66,SnS2 nanoparticle loaded graphene nanocomposites for superior energy storage,10.1039/c2cp40790f,"Ji, Liwen, Xin, Huolin L., Kuykendall, Tevye R., Wu, Shao-Ling, Zheng, Haimei, Rao, Mumin, Cairns, Elton J., Battaglia, Vincent, Zhang, Yuegang",2012-01-01,"SnS(2) nanoparticle-loaded graphene nanocomposites were synthesized via one-step hydrothermal reaction. Their electrochemical performance was evaluated as the anode for rechargeable lithium-ion batteries after thermal treatment in an Ar environment. The electrochemical testing results show a high reversible capacity of more than 800 mA h g(-1) at 0.1 C rate and 200 mA h g(-1) for up to 5 C rate. The cells also exhibit excellent capacity retention for up to 90 cycles even at a high rate of 2 C. This electrochemical behavior can be attributed to the well-defined morphology and nanostructures of these as-synthesized nanocomposites, which is characterized by high-resolution transmission electron microscopy and electron energy-loss spectroscopy.",https://zenodo.org/api/files/df017618-283a-4f37-b30c-7c7104141706/article.pdf,pdf
67,3D printed silicon-few layer graphene anode for advanced Li-ion batteries,10.1039/D1RA06643A,"Beydaghi, Hossein, Abouali, Sara, Thorat, Sanjay B., Esau Del Rio Castillo, Antonio, Bellani, Sebastiano, Lauciello,  Simone, Gentiluomo, Silvia, Pellegrini, Vittorio, Bonaccorso, Francesco",2022-03-31,"The printing of three-dimensional (3D) porous electrodes for Li-ion batteries is considered a key driver for
the design and realization of advanced energy storage systems. While different 3D printing techniques offer
great potential to design and develop 3D architectures, several factors need to be addressed to print 3D
electrodes, maintaining an optimal trade-off between electrochemical and mechanical performances.
Herein, we report the first demonstration of 3D printed Si-based electrodes fabricated using a simple
and cost-effective fused deposition modelling (FDM) method, and implemented as anodes in Li-ion
batteries. To fulfil the printability requirement while maximizing the electrochemical performance, the
composition of the FDM filament has been engineered using polylactic acid as the host polymeric
matrix, a mixture of carbon black-doped polypyrrole and wet-jet milling exfoliated few-layer graphene
flakes as conductive additives, and Si nanoparticles as the active material. The creation of a continuous
conductive network and the control of the structural properties at the nanoscale enabled the design and
realization of flexible 3D printed anodes, reaching a specific capacity up to 345 mA h g-1 at the current
density of 20 mA g-1, together with a capacity retention of 96% after 350 cycles. The obtained results
are promising for the fabrication of flexible polymeric-based 3D energy storage devices to meet the
challenges ahead for the design of next-generation electronic devices.",https://zenodo.org/api/files/a62e19ac-084c-4cb9-a860-2b3526bf4df1/rsc%20adv%202022.pdf,pdf
68,Effects of the Coagulation Bath and Reduction Process on SO2 Adsorption Capacity of Graphene Oxide Fiber,10.5281/zenodo.1130531,"Özge Alptoğa, Nuray Uçar, Nilgün Karatepe Yavuz, Ayşen Önen",2017-04-01,"Sulfur dioxide (SO2) is a very toxic air pollutant gas and it causes the greenhouse effect, photochemical smog, and acid rain, which threaten human health severely. Thus, the capture of SO2 gas is very important for the environment. Graphene which is two-dimensional material has excellent mechanical, chemical, thermal properties, and many application areas such as energy storage devices, gas adsorption, sensing devices, and optical electronics. Further, graphene oxide (GO) is examined as a good adsorbent because of its important features such as functional groups (epoxy, carboxyl and hydroxyl) on the surface and layered structure. The SO2 adsorption properties of the fibers are usually investigated on carbon fibers. In this study, potential adsorption capacity of GO fibers was researched. GO dispersion was first obtained with Hummers’ method from graphite, and then GO fibers were obtained via wet spinning process. These fibers were converted into a disc shape, dried, and then subjected to SO2 gas adsorption test. The SO2 gas adsorption capacity of GO fiber discs was investigated in the fields of utilization of different coagulation baths and reduction by hydrazine hydrate. As coagulation baths, single and triple baths were used. In single bath, only ethanol and CaCl2 (calcium chloride) salt were added. In triple bath, each bath has a different concentration of water/ethanol and CaCl2 salt, and the disc obtained from triple bath has been called as reference disk. The fibers which were produced with single bath were flexible and rough, and the analyses show that they had higher SO2 adsorption capacity than triple bath fibers (reference disk). However, the reduction process did not increase the adsorption capacity, because the SEM images showed that the layers and uniform structure in the fiber form were damaged, and reduction decreased the functional groups which SO2 will be attached. Scanning Electron Microscopy (SEM), Fourier Transform Infrared Spectroscopy (FTIR), X-Ray Diffraction (XRD) analyzes were performed on the fibers and discs, and the effects on the results were interpreted. In the future applications of the study, it is aimed that subjects such as pH and additives will be examined.",https://zenodo.org/api/files/e0c9b651-4baf-45d0-96b3-317ad8ede382/10007145.pdf,pdf
69,"Figure 8 from: Dedic M, Gutic S, Gicevic A, Becic E, Imamovic B, Markovic D, Ziga-Smajic N (2020) Application of membrane filters in determination of the adsorption of tetracycline hydrochloride on graphene oxide. Pharmacia 67(4): 339-345. https://doi.org/10.3897/pharmacia.67.e57242",10.3897/pharmacia.67.e57242.figure8,"Dedic, Mirza, Gutic, Sanjin, Gicevic, Armina, Becic, Ervina, Imamovic, Belma, Markovic, Damir, Ziga-Smajic, Nermina",2020-12-05,Figure 8 Diffractogram of thermally reduced graphene oxide.,https://zenodo.org/api/files/d6cc24ff-a91f-4ae4-9bf2-a3c88ca8525c/big_480422.jpg,jpg
70,PMMA-Assisted Plasma Patterning of Graphene,10.1155/2018/8349626,"Bobadilla, Alfredo D., Ocola, Leonidas E., Sumant, Anirudha V., Kaminski, Michael, Seminario, Jorge M.",2018-07-01,"Microelectronic fabrication of Si typically involves high-temperature or high-energy processes. For instance, wafer fabrication, transistor fabrication, and silicidation are all above 500°C. Contrary to that tradition, we believe low-energy processes constitute a better alternative to enable the industrial application of single-molecule devices based on 2D materials. The present work addresses the postsynthesis processing of graphene at unconventional low temperature, low energy, and low pressure in the poly methyl-methacrylate- (PMMA-) assisted transfer of graphene to oxide wafer, in the electron-beam lithography with PMMA, and in the plasma patterning of graphene with a PMMA ribbon mask. During the exposure to the oxygen plasma, unprotected areas of graphene are converted to graphene oxide. The exposure time required to produce the ribbon patterns on graphene is 2 minutes. We produce graphene ribbon patterns with ∼50 nm width and integrate them into solid state and liquid gated transistor devices.",https://zenodo.org/api/files/53568806-ab15-473d-b30a-4e59e7701df8/10.1155%202018%208349626.pdf,pdf
71,Reduced graphene oxide film based highly responsive infrared detector,10.1088/2053-1591/aa8042,"Khan, Mustaque A., Nanda, Karuna K., Krupanidhi, Saluru B.",2017-08-10,"Due to the unique optical properties, graphene can effectively be used for the detection of infrared light. In this regard, reduced graphene oxide (RGO) has drawn considerable attention in scientific society because of simplicity of preparation and tunable properties. Here, we report the synthesis of RGO by solvothermal reduction of graphene oxide (GO) in ethanol and the detection of infrared light (1064 and 1550 nm) with metal—RGO—metal configuration. We have observed that photocurrent, responsivity as well as the external quantum efficiency increase with C/O ratio. The responsivity value in near-infrared region can be as high as 1.34 A.W−1 and the external quantum efficiency is more than 100%. Response times of these devices are in the order of few seconds. Overall, the responsivity of our device is found to be better than many of the already reported values where graphene or reduced graphene oxide is the only active material. The high value of quantum efficiency is due to strong light absorption and the presence of mid-gap states band in RGOs.",https://zenodo.org/api/files/904605c8-557c-4269-ae85-e6a7a1500f11/article.pdf,pdf
72,"Figure 4 from: Dedic M, Gutic S, Gicevic A, Becic E, Imamovic B, Markovic D, Ziga-Smajic N (2020) Application of membrane filters in determination of the adsorption of tetracycline hydrochloride on graphene oxide. Pharmacia 67(4): 339-345. https://doi.org/10.3897/pharmacia.67.e57242",10.3897/pharmacia.67.e57242.figure4,"Dedic, Mirza, Gutic, Sanjin, Gicevic, Armina, Becic, Ervina, Imamovic, Belma, Markovic, Damir, Ziga-Smajic, Nermina",2020-12-05,Figure 4 FTIR spectrogram of thermally reduced graphene oxide.,https://zenodo.org/api/files/e9374344-1483-41ee-996b-c94b773c84c8/big_480418.jpg,jpg
73,"Figure 6 from: Dedic M, Gutic S, Gicevic A, Becic E, Imamovic B, Markovic D, Ziga-Smajic N (2020) Application of membrane filters in determination of the adsorption of tetracycline hydrochloride on graphene oxide. Pharmacia 67(4): 339-345. https://doi.org/10.3897/pharmacia.67.e57242",10.3897/pharmacia.67.e57242.figure6,"Dedic, Mirza, Gutic, Sanjin, Gicevic, Armina, Becic, Ervina, Imamovic, Belma, Markovic, Damir, Ziga-Smajic, Nermina",2020-12-05,Figure 6 Raman spectrum of thermally reduced graphene oxide.,https://zenodo.org/api/files/0c457489-e157-4031-802a-868b2afe83fa/big_480420.jpg,jpg
74,Experimental evaluation of the influence of excessive electric current on the fire hazard of lithium-ion power cell,10.15587/1729-4061.2022.263001,"Oleksandr Lazarenko, Taras Berezhanskyi, Vitalii Pospolitak, Oleg Pazen",2022-08-30,"Panasonic NCR18650B (LiNi0.8Co0.15Al0.05O2) lithium-ion power cell (LIPC) and its performance after exposure to excess direct current are considered in this paper. The basic fire hazard indicators (element ignition temperature, flame temperature, element heating time, etc.) were experimentally established and mathematically confirmed for the examined LIPC.
According to the results of experimental studies, the time of occurrence of an irreversible thermochemical reaction in a lithium-ion power cell was determined depending on the different DC current strengths. Additionally, the critical temperature of the onset of an irreversible thermochemical reaction and the total combustion temperature of the element have been established. The application of the Joule-Lenz and Fourier laws allowed for a mathematical notation of the dependence (influence) of DC strength over time and the heating of the element to a critical temperature.
The heating time of Panasonic NCR18650B LIPC (LiNi0.8Co0.15Al0.05O2) to a critical temperature of 100–150 °C under the influence of excess current was experimentally established and mathematically confirmed.
The determined critical indicators of the element (temperature, time, etc.) make it possible to further devise a number of necessary regulatory documents that will allow them to be certified, tested, and, in general, to better understand the dangers that they may pose. A mathematical model was built, which, taking into account the geometrical parameters of the element, makes it possible to calculate the onset of the critical temperature of such elements with excellent geometric parameters without conducting experimental studies",https://zenodo.org/api/files/fca54f43-c7b2-4442-9e0c-d0d03b1c2cc7/Experimental%20evaluation%20of%20the%20influence%20of%20excessive%20electric%20current%20on%20the%20fire%20hazard%20of%20lithium-ion%20power%20cell.pdf,pdf
75,Atomistic structure of graphene oxide and azide- and alkyne-double functionalised graphene oxide,10.5281/zenodo.5381725,"Al-Badri, Mohamed Ali, Smith, Paul, Lorenz, Christian",2021-09-02,"Rectangular graphene-oxide (GO) and azide- and alkyne-double functionalised graphene oxide (C2GO) sheets. The structures improve on commonly applied protocol of randomly placing oxidised functional groups, which we now know is an incomplete model of GO structure. Instead, we recreate the two-phase nature of oxidised and unoxidised graphene domains observed in microscopy experiments. The location of oxygen containing functional groups is determined by the reactivity possible oxidisation sites. Successive oxidised groups are added to the graphene skeleton in a realistic fashion using experimentally derived reactivities. In this way, an accurate structure of GO and C2GO, with separate aromatic and highly oxidised domains are produced.",https://zenodo.org/api/files/bc8cfe90-9382-43bf-a322-9812288e9688/C2GO.pdb,pdb
76,"Studies on Hydrated Stannic Oxide as Anion Exchanger :  Part I. Synthesis, Properties and Anion-Exchange  Behaviour of Hydrated Stannic Oxide",10.5281/zenodo.6364461,"ASIT K. SEN, RADHAKANTA GHATUARY",1979-01-31,"Department of Chemistry, Visva-Bharati, Santiniketan
Department of Chemistry, Suri Vidyasagar College, Suri, West Bengal
Manuscript received 2 November 1977, revised 15 July 1978, accepted 15 September 1978
A new method has been proposed for the preparation of hydrated stannic oxide suitable for use as
an anion exchanger. It is prepared from sodium stannate via ammonium stannate decomposition and
has been compared with hydrated stannic oxide prepared from three other different methods.
Preparative procedure, chemical stability, ƤH titration, heat treatment and ion-exchange capacity
of these materials are reported and discussed.",https://zenodo.org/api/files/1c2c98cb-d644-46c9-a0b2-b0041e41cfab/34-36.pdf,pdf
