,Titre,DOI,Auteurs,Date de publication,Abstract,Lien fichier,Type fichier,Abstract_lemm
71,Plasmonic Modulators for Future Highest-Speed Free Space Optical Communications,10.5281/zenodo.7452804,"Laurenz Kulmer, Yannik Horst, Bertold I. Bitachon, Marcel Destraz, Tobias Blatter, Matthieu Rimlinger, Killian Keller, Valentino Tedaldi, Patrick Habegger, Eva De Leo, Wolfgang Heni, Claudia Hoessbacher, Aurélie Montmerle-Bonnefois, Caroline B. Lim, Jean-Marc Conan, Joseph Montri, Beatrice Sorrente, Philippe Perrault, Cyril Petit, Nicolas Védrenne, Loann Pommarel, Hannah Lindberg, Laurent Francou, Daniel Matter, Arnaud Le Kernec, Anaëlle Maho, Simon Lévêque, Michel Sotom, Benedikt Baeuerle, Juerg Leuthold",2023-03-09,Plasmonic modulators have been assessed for operation up to 200 GBaud in a turbulent 53 km free-space-optical link. They are shown to withstand space radiation and large temperature ranges making them ideal for space applications,https://zenodo.org/api/files/b4272ab3-67f2-4f7a-82b8-3aef2f02c589/Kulmer_ETHZ_2210_OFC_Vertigo_Plasmonic_final.pdf,pdf,plasmonic modulator have be assess for operation up to 200   GBaud in a turbulent 53   km free - space - optical link . they be show to withstand space radiation and large temperature range make they ideal for space application
72,Environmental hazard testing of nanobiomaterials,10.1186/s12302-020-00369-8,"M. J. B. Amorim, M. L. Fernández‑Cruz, K. Hund‑Rinke, J. J. Scott‑Fordsmand",2020-07-21,"Abstract
The European Medicines Agency (EMA) regards the potential risks of human medicinal products to the environment and their impacts are assessed, as well as management to limit this impact. Hazard assessment of novel materials, which differ from conventional chemicals, e.g. nanobiomaterials, poses testing challenges and represents a work in-progress with much focus on the optimization of required methodologies. For this work-in-progress, we here highlight where changes/updates are required in relation to the main elements for international testing based on OECD guidelines, supported by knowledge from the nanotoxicity area. The outline describes two major sections, nanobiomaterials and environmental hazards, including its challenges and learned lessons, with recommendations for implementation in OECD guidelines. Finally, the way forward via a testing strategy is described.",https://zenodo.org/api/files/51535e83-6ac2-4591-8a17-fdf0a8d0d9d2/2020_ESEU_%20Amorim%20et%20al_EnvironmentalHazardTesting%20NBM.pdf,pdf,"abstract 
 the European Medicines Agency ( EMA ) regard the potential risk of human medicinal product to the environment   and their impact be assess , as well as management to limit this impact . hazard assessment of novel material ,   which differ from conventional chemical , e.g. nanobiomaterial , pose testing challenge and represent a work in - progress with much focus on the optimization of required methodology . for this work - in - progress , we here   highlight where change / update be require in relation to the main element for international testing base on   OECD guideline , support by knowledge from the nanotoxicity area . the outline describe two major section ,   nanobiomaterial and environmental hazard , include its challenge and learn lesson , with recommendation   for implementation in OECD guideline . finally , the way forward via a testing strategy be describe ."
73,Environmentally responsive plasmonic nanoassemblies for biosensing,10.5281/zenodo.1485583,"Wu, XL, Hao, CL, Kumar, J, Kuang, H, Kotov, NA, Liz-Marzan, LM, Xu, CL",2018-07-07,"Assemblies of plasmonic nanoparticles enable new modalities for biosensing. Engineered superstructures from metal nanoparticles can enhance the plasmon resonances and chiroptical activity of nanoscale dispersions. Such phenomena are keys to the fabrication of highly sensitive, selective and fast-responding detection platforms, making them promising candidates for clinical applications. This tutorial review summarizes and discusses recent advances in this area. The topics covered in the review include the basic strategies adopted for assembly and engineering of plasmonic nanoparticles, optical properties of the assembled nanostructures and their applications to both in vitro and in vivo detection of biological compounds. We also offer our vision of the future prospects of this field of research. Among emerging applications in this area are novel nanosensors and platforms, for food safety, environmental monitoring, health safeguarding, as well as biodefense.",https://zenodo.org/api/files/b4dfcf81-2df0-4574-9f53-1cbf1be78f3d/Plasmonic%20nanoassemblies-CSR.pdf,pdf,"assembly of plasmonic nanoparticle enable new modality for biosensing . engineered superstructure from metal nanoparticle can enhance the plasmon resonance and chiroptical activity of nanoscale dispersion . such phenomenon be key to the fabrication of highly sensitive , selective and fast - respond detection platform , make they promise candidate for clinical application . this tutorial review summarize and discuss recent advance in this area . the topic cover in the review include the basic strategy adopt for assembly and engineering of plasmonic nanoparticle , optical property of the assemble nanostructure and their application to both in vitro and in vivo detection of biological compound . we also offer our vision of the future prospect of this field of research . among emerge application in this area be novel nanosensor and platform , for food safety , environmental monitoring , health safeguarding , as well as biodefense ."
74,Plasmon-assisted Förster resonance energy transfer at the single-molecule level in the moderate quenching regime,10.1039/C9NR01204D,"Bohlen Johann, Cuartero-González Alvaro, Ruhlandt Daja, Fernández-Domínguez Antonio, Tinnefeld Philip, Acuna Guillermo",2019-03-26,"Metallic nanoparticles were shown to affect Förster energy transfer between fluorophore pairs. However, to date, the net plasmonic effect on FRET is still under dispute, with experiments showing efficiency enhancement and reduction. This controversy is due to the challenges involved in the precise positioning of FRET pairs in the near field of a metallic nanostructure, as well as in the accurate characterization of the plasmonic impact on the FRET mechanism. Here, we use the DNA origami technique to place a FRET pair 10 nm away from the surface of gold nanoparticles with sizes ranging from 5 to 20 nm. In this configuration, the fluorophores experience only moderate plasmonic quenching. We use the acceptor bleaching approach to extract the FRET rate constant and efficiency on immobilized single FRET pairs based solely on the donor lifetime. This technique does not require a posteriori correction factors neither a priori knowledge of the acceptor quantum yield, and importantly, it is performed in a single spectral channel. Our results allow us to conclude that, despite the plasmon-assisted Purcell enhancement experienced by donor and acceptor partners, the gold nanoparticles in our samples have a negligible effect on the FRET rate, which in turns yields a reduction of the transfer efficiency.",Inconnu,Inconnu,"metallic nanoparticle be show to affect Förster energy transfer between fluorophore pair . however , to date , the net plasmonic effect on FRET be still under dispute , with experiment show efficiency enhancement and reduction . this controversy be due to the challenge involve in the precise positioning of FRET pair in the near field of a metallic nanostructure , as well as in the accurate characterization of the plasmonic impact on the FRET mechanism . here , we use the DNA origami technique to place a FRET pair 10 nm away from the surface of gold nanoparticle with size range from 5 to 20 nm . in this configuration , the fluorophore experience only moderate plasmonic quenching . we use the acceptor bleaching approach to extract the FRET rate constant and efficiency on immobilized single FRET pair base solely on the donor lifetime . this technique do not require   a posteriori   correction factor neither   a priori   knowledge of the acceptor quantum yield , and importantly , it be perform in a single spectral channel . our result allow we to conclude that , despite the plasmon - assist Purcell enhancement experience by donor and acceptor partner , the gold nanoparticle in our sample have a negligible effect on the FRET rate , which in turn yield a reduction of the transfer efficiency ."
75,Polymorphic gallium for active resonance tuning in photonic nanostructures: from bulk gallium to two-dimensional (2D) gallenene,10.1515/nanoph-2020-0314,"Yael Gutierrez, Pablo García-Fernández, Javier Junquera, April S. Brown, Fernando Moreno, Maria Losurdo",2020-07-27,"Reconfigurable plasmonics is driving an exten- sive quest for active materials that can support a control- lable modulation of their optical properties for dynamically tunable plasmonic structures. Here, polymorphic gallium (Ga) is demonstrated to be a very promising candidate for adaptive plasmonics and reconfigurable photonics appli- cations. The Ga sp-metal is widely known as a liquid metal at room temperature. In addition to the many other compelling attributes of nanostructured Ga, including minimal oxidation and biocompatibility, its six phases have varying degrees of metallic character, providing a wide gamut of electrical conductivity and optical behavior tunability. Here, the dielectric function of the several Ga phases is introduced and correlated with their respective electronic structures. The key conditions for optimal opti- cal modulation and switching for each Ga phase are eval- uated. Additionally, we provide a comparison of Ga with other more common phase-change materials, showing better performance of Ga at optical frequencies. Further- more, we first report, to the best of our knowledge, the optical properties of liquid Ga in the terahertz (THz) range showing its broad plasmonic tunability from ultraviolet to visible-infrared and down to the THz regime. Finally, we provide both computational and experimental evidence of extension of Ga polymorphism to bidimensional two-dimensional (2D) gallenene, paving the way to new bidimensional reconfigurable plasmonic platforms.",https://zenodo.org/api/files/5d800441-27a8-4d0b-90f3-83abeb99bd2c/%5B21928614%20-%20Nanophotonics%5D%20Polymorphic%20gallium%20for%20active%20resonance%20tuning%20in%20photonic%20nanostructures%20from%20bulk%20gallium%20to%20two-dimensional%20%282D%29%20gallenene%281%29.pdf,pdf,"reconfigurable plasmonic be drive an exten- sive quest for active material that can support a control- lable modulation of their optical property for dynamically tunable plasmonic structure . here , polymorphic gallium ( Ga ) be demonstrate to be a very promising candidate for adaptive plasmonic and reconfigurable photonic appli- cation . the Ga sp - metal be widely know as a liquid metal at room temperature . in addition to the many other compelling attribute of nanostructure Ga , include minimal oxidation and biocompatibility , its six phase have vary degree of metallic character , provide a wide gamut of electrical conductivity and optical behavior tunability . here , the dielectric function of the several Ga phase be introduce and correlate with their respective electronic structure . the key condition for optimal opti- cal modulation and switch for each Ga phase be eval- uated . additionally , we provide a comparison of Ga with other more common phase - change material , show well performance of Ga at optical frequency . Further- more , we first report , to the good of our knowledge , the optical property of liquid Ga in the terahertz ( THz ) range show its broad plasmonic tunability from ultraviolet to visible - infrared and down to the THz regime . finally , we provide both computational and experimental evidence of extension of Ga polymorphism to bidimensional two - dimensional ( 2D ) gallenene , pave the way to new bidimensional reconfigurable plasmonic platform ."
76,"Research data supporting ""Plasmonic chirality imprinting on nucleobase-displaying supramolecular nanohelices via metal-nucleobase recognition""",10.5281/zenodo.159453,"Lin, Yiyang, Pashuck, E. Thomas, Thomas, Michael R., Amdursky, Nadav, Wang, Shih-Ting, Chow, Lesley W., Stevens, Molly M.",2017-01-26,"This file contains the raw research data supporting the publication:
Y. Lin et al., Plasmonic chirality imprinting on nucleobase-displaying supramolecular nanohelices via metal-nucleobase recognition, Angew. Chem. Int. Ed. 2017, DOI: 10.1002/anie.201610976.
 ",https://zenodo.org/api/files/cf9b0644-6d83-4a43-9449-458c370f0f2e/2017-YLin-raw-data-files.zip,zip,"this file contain the raw research datum support the publication : 
 Y. Lin et al . , plasmonic chirality imprint on nucleobase - display supramolecular nanohelice via metal - nucleobase recognition , Angew . Chem . int . Ed . 2017 , DOI : 10.1002 / anie.201610976 . 
 "
77,Fast and specific detection of micro and nano plastic by flowthrough plasmonic sensing - Initial DMP,10.5281/zenodo.4778206,Aisha Bibi,2021-05-21,This is the intial Data Management Plan for the project 'Fast and specific detection of micro and nano plastic by flowthrough plasmonic sensing' falling under the umbrella of MONPLAS project funded by EC under H2020. ,https://zenodo.org/api/files/f405bd8c-894c-47d4-a71c-92b15f7ffb5d/Fast%20and%20specific%20detection%20of%20micro%20and%20nano%20plastic%20by%20flowthrough%20plasmonic%20sensing%20Initial%20DMP.pdf,pdf,this be the intial Data Management Plan for the project ' fast and specific detection of micro and nano plastic by flowthrough plasmonic sensing '   fall   under the umbrella of MONPLAS   project fund by EC under H2020 .  
78,Photon-emission statistics induced by electron tunnelling in plasmonic nanojunctions,10.5281/zenodo.6551351,"Avriller, R, Schaeverbeke, Q, Frederiksen, T, Pistolesi, F",2022-05-15,"OPEN DATA related to the research publication:
R. Avriller, Q. Schaeverbeke, T. Frederiksen, and F. Pistolesi
Photon-emission statistics induced by electron tunnelling in plasmonic nanojunctions
Phys. Rev. B 104, L241403 (2021) [arXiv:2107.07860]",https://zenodo.org/api/files/5d0bbcf8-7150-40fb-a39f-16f1201a25a0/photon-emission.tgz,tgz,"open datum relate to the research publication : 
 R. Avriller , Q. Schaeverbeke , T. Frederiksen , and F. Pistolesi 
 Photon - emission statistic induce by electron tunnelling in plasmonic nanojunction 
 Phys . Rev. B 104 , L241403 ( 2021 ) [ arXiv:2107.07860 ]"
79,Multifunctional magneto-optical nanoparticles for medical imaging and biosensing,10.5281/zenodo.4696019,"Schrittwieser, Stefan",2021-03-16,"Talk at the ONLINE Scientific Workshop on Plasmonic NPs: synthesis, characterization and applications.

An EU Innovative Training Network aims to train the next generation of material scientists in a highly interdisciplinary and intersectorial research environment (HeatNMof project, H2020 GA 860942)",https://zenodo.org/api/files/c82fe6b3-206c-474c-8e07-b38414c72fc8/Schrittwieser-Plasmonic-NP-workshop-2021-final-public.pdf,pdf,"talk at the ONLINE Scientific Workshop on Plasmonic np : synthesis , characterization and application . 

 an EU Innovative Training Network aim to train the next generation of material scientist in a highly interdisciplinary and intersectorial research environment ( HeatNMof project , H2020 GA 860942 )"
80,Predictability of localized plasmonic responses in nanoparticle assemblies,10.5281/zenodo.4663068,"Kevin M. Roccapriore, Maxim Ziatdinov, Shin-Hum Cho, Jordan A. Hachtel, Sergei V. Kalinin",2021-04-05,"Collection of monochromated scanning transmission electron microscopy (STEM) electron energy loss spectroscopy (EELS) hyperspectral data sets used in the paper featured in Small (2021), titled ""Predictability of Localized Plasmonic Responses in Nanoparticle Assemblies."" DOI: 10.1002/smll.202100181",https://zenodo.org/api/files/2ef35c05-e57f-49fd-9770-af964df19e62/Predictability_Datasets.rar,rar,"collection of monochromated scanning transmission electron microscopy ( STEM ) electron energy loss spectroscopy ( EELS ) hyperspectral data set use in the   paper feature in Small ( 2021 ) , title "" Predictability of Localized Plasmonic Responses in Nanoparticle Assemblies . ""   DOI : 10.1002 / smll.202100181"
81,Theoretical study of symmetric and antysymmetric plasmons in chains of coupled plasma cylinders,10.1109/eucap.2012.6206187,"Stognii, Nadiia, Sakhnenko, Nataliya",2012-01-01,Theoretical study of plasmon resonant eigenfrequencies in coupled plasma cylinders is presented. Mechanism of the plasmonic mode coupling that can be considered as symmetric and antisymmetric combinations of isolated cylinders plasmons is investigated. Accurate analysis of the spectrum of different plasmon resonances is presented.,https://zenodo.org/api/files/44a48c35-bd1c-4a63-89cf-1993f5814ae2/article.pdf,pdf,theoretical study of plasmon resonant eigenfrequencie in couple plasma cylinder be present . mechanism of the plasmonic mode coupling that can be consider as symmetric and antisymmetric combination of isolated cylinder plasmon be investigate . accurate analysis of the spectrum of different plasmon resonance be present .
82,Detection and imaging of quorum sensing in Pseudomonas aeruginosa biofilm communities by surface-enhanced resonance Raman scattering,10.1038/nmat4720,"Bodelón G., Montes-Garc¡a V., López-Puente V., Hill E.H., Hamon C., Sanz-Ortiz M.N., Rodal-Cedeira S., Costas C., Celiksoy S., Pérez-Juste I., Scarabelli L., La Porta A., Pérez-Juste J., Pastoriza-Santos I., Liz-Marzán L.M.",2016-11-15,"Most bacteria in nature exist as biofilms, which support intercellular signalling processes such as quorum sensing (QS), a cell-to-cell communication mechanism that allows bacteria to monitor and respond to cell density and changes in the environment. As QS and biofilms are involved in the ability of bacteria to cause disease, there is a need for the development of methods for the non-invasive analysis of QS in natural bacterial populations. Here, by using surface-enhanced resonance Raman scattering spectroscopy, we report rationally designed nanostructured plasmonic substrates for the in situ, label-free detection of a QS signalling metabolite in growing Pseudomonas aeruginosa biofilms and microcolonies. The in situ, non-invasive plasmonic imaging of QS in biofilms provides a powerful analytical approach for studying intercellular communication on the basis of secreted molecules as signals. ¸ Macmillan Publishers Limited. All rights reserved.",https://zenodo.org/api/files/d22edd91-c832-415b-849b-86f87be617d8/NatMat-16-1.pdf,pdf,"Most bacteria in nature exist as biofilm , which support intercellular signal process such as quorum sense ( QS ) , a cell - to - cell communication mechanism that allow bacteria to monitor and respond to cell density and change in the environment . as QS and biofilm be involve in the ability of bacteria to cause disease , there be a need for the development of method for the non - invasive analysis of QS in natural bacterial population . here , by use surface - enhance resonance Raman scatter spectroscopy , we report rationally design nanostructure plasmonic substrate for the in situ , label - free detection of a QS signal metabolite in grow Pseudomonas aeruginosa biofilm and microcolonie . the in situ , non - invasive plasmonic imaging of QS in biofilm provide a powerful analytical approach for study intercellular communication on the basis of secrete molecule as signal . ¸ Macmillan Publishers Limited . all right reserve ."
83,Plasmonic biosensors for food control,10.1016/j.tifs.2021.02.057,"Simone Balbinot, Anand Mohan Srivastav, Jasmina Vidic, Ibrahim Abdulhalim",2021-03-04,"Food safety is becoming increasingly important because food industry must provide quality products
to minimize the health risks. Traditional methods to assure food safety, such as plate count and polymerase chain
reaction are accurate and robust but can hardly satisfy the needs of the food industry because they are costly and
time consuming. Therefore, optical biosensors that can analyze food in a low-cost, facile, fast, sensitive, and
selective manner started to emerge.
Scope and approach: This review presents plasmonic biosensors including surface plasmon resonance (SPR),
localized SPR (LSPR), fiber optic SPR (FO-SPR), surface enhanced Raman scattering (SERS), surface-enhanced
fluorescence (SEF), and total internal reflection (TIR) based sensors and their applications in food pathogens
monitoring. Moreover, the strengths and weaknesses of plasmonic biosensors implementation in food control are
showcased.",https://zenodo.org/api/files/b0683485-a970-40b0-bfb0-1708a92115d7/1-s2.0-S0924224421001655-main.pdf,pdf,"food safety be become increasingly important because food industry must provide quality product 
 to minimize the health risk . traditional method to assure food safety , such as plate count and polymerase chain 
 reaction be accurate and robust but can hardly satisfy the need of the food industry because they be costly and 
 time consuming . therefore , optical biosensor that can analyze food in a low - cost , facile , fast , sensitive , and 
 selective manner start to emerge . 
 Scope and approach : this review present plasmonic biosensor include surface plasmon resonance ( SPR ) , 
 localize SPR ( LSPR ) , fiber optic SPR ( FO - SPR ) , surface enhance Raman scatter ( SERS ) , surface - enhance 
 fluorescence ( SEF ) , and total internal reflection ( TIR ) base sensor and their application in food pathogen 
 monitoring . moreover , the strength and weakness of plasmonic biosensor implementation in food control be 
 showcase ."
84,Effect of deposition angle on fabrication of plasmonic gold nanocones and nanodiscs_experimetal dataset,10.5281/zenodo.4139767,Liška Jiří,2020-10-27,"This file contains the raw unprocessed experimental data for the results published in Liška et al., Effect of deposition angle on fabrication of plasmonic gold nanocones and nanodiscs, Microelectronic Engineering, Volume 228, 1 May 2020, 111326. 
. ",https://zenodo.org/api/files/ed7ccd18-1df8-418f-b40d-0d91a449011b/2020_MEE_Liska_et_al_data.ZIP,zip,"this file contain the raw unprocessed experimental datum for the result publish in Liška et al . ,   Effect of deposition angle on fabrication of plasmonic gold nanocone and nanodisc , Microelectronic Engineering ,   Volume 228 ,   1 May 2020 , 111326 .  
 .  "
85,Plasmonic Metasurface Resonators to Enhance Terahertz Magnetic Fields for High-Frequency Electron Paramagnetic Resonance _experimental dataset,10.5281/zenodo.5499603,Lorenzo Tesi,2021-09-10,"This dataset contains the raw experimental data for Tesi et al., Plasmonic Metasurface Resonators to Enhance Terahertz Magnetic Fields for High-Frequency Electron Paramagnetic Resonance, Small Methods 2021, 2100376, DOI 10.1002/smtd.202100376. ",https://zenodo.org/api/files/aef5b7a1-7912-45ca-b22b-a2568f47ae64/Data-PETER-Small%20methods.zip,zip,"this dataset contain the raw experimental datum for Tesi et al . ,   Plasmonic Metasurface Resonators to Enhance Terahertz Magnetic Fields for High - Frequency Electron Paramagnetic Resonance ,   Small Methods 2021 , 2100376 , DOI   10.1002 / smtd.202100376 .  "
86,Vacuum Rabi splitting of a dark plasmonic cavity mode revealed by fast electrons_exterimental dataset,10.5281/zenodo.3767805,Ora Bitton,2020-04-27,"This file contains the raw unprocessed experimental data for the results published in Ora Bitton et al., Vacuum Rabi splitting of a dark plasmonic cavity mode revealed by fast electrons, Nat Commun 11, 487 (2020). ",https://zenodo.org/api/files/71d174bb-040a-411b-adbf-1e5de468f910/RawData_EELS_paper-Bitton.7z,7z,"this file contain the raw unprocessed experimental datum for the result publish in   Ora Bitton et al . ,   Vacuum Rabi splitting of a dark plasmonic cavity mode reveal by fast electron ,   Nat Commun   11 ,   487 ( 2020 ) .  "
87,Green and Eco-friendly Nanotechnology – Concepts and Industrial Prospects,10.5281/zenodo.4496913,"Shubhrajyotsna Aithal1, P.S. Aithal",2021-02-03,"Nanotechnology is considered as a tool for solving problems and providing comfort in the livelihood of human beings, also possess challenges and treats if not used carefully. nanotechnology if used properly can support to realize the 17 Sustainable Development Goals(SDG) to be realized by 2030. Nanotechnology, being multidisciplinary frontier technology useful for innovative solutions in primary, secondary, tertiary, and quaternary industry sectors has shown slow progress due to its potential risks due to predicted nanotoxicity. To counter this but to use nanotechnology solutions in societal progress, green and eco-friendly nanotechnology solutions play a major role in realizing sustainable development goals and eliminates the threat of the technification of development processes. This paper discusses the concept, current research outcome, and the industrial prospects of achieving global SDG and much more using green and eco-friendly nanotechnology in 21st century.",https://zenodo.org/api/files/2bf01e1b-016f-4ef6-8130-d7ea46932dc3/1.%20Green%20Nanotechnology%20-Concept%20and%20Industrial%20Prospects.pdf,pdf,"Nanotechnology be consider as a tool for solve problem and provide comfort in the livelihood of human being , also possess challenge and treat if not use carefully . nanotechnology if use properly can support to realize the 17 Sustainable Development Goals(SDG ) to be realize by 2030 . nanotechnology , be multidisciplinary frontier technology useful for innovative solution in primary , secondary , tertiary , and quaternary industry sector have show slow progress due to its potential risk due to predict nanotoxicity . to counter this but to use nanotechnology solution in societal progress , green and eco - friendly nanotechnology solution play a major role in realize sustainable development goal and eliminate the threat of the technification of development process . this paper discuss the   concept , current research outcome , and the industrial prospect of achieve global sdg and much more use green and eco - friendly nanotechnology in 21st century ."
88,Optical Reading of Nanoscale Magnetic Bits in an Integrated Photonic Platform,10.1109/JQE.2022.3224782.,"Pezeshki, Hamed, Li, Pingzhi, Lavrijsen, Reinoud, Van Der Tol, Jos J. G. M., Koopmans, Bert",2022-11-24,"In this paper, we propose a compact integrated hybrid plasmonic-photonic device for optical reading of nanoscale magnetic bits with perpendicular magnetic anisotropy in a magnetic racetrack on top of a photonic waveguide on the indium phosphide membrane on silicon platform. The hybrid device is constructed by coupling a doublet of V-shaped gold plasmonic nanoantennas on top of the indium phosphide waveguide. By taking advantage of the localized surface plasmons, our hybrid device can enable detection of the magnetization state in magnetic bits beyond the diffraction limit of light and enhance the polar magneto-optical Kerr effect (PMOKE). We further illustrate how combining the hybrid device with a plasmonic polarization rotator provides magneto-optical read-out by transforming the PMOKE-induced polarization change into an intensity variation of the waveguide mode. According to the simulation results based on a three-dimensional finite-difference time-domain method, the hybrid device can detect the magnetization states in targeted bits in a magnetic racetrack medium down to ~100×100 nm 2 , regardless of the magnetization state of the rest of the racetrack with a relative intensity contrast of greater than 0.5% for a ~200×100 nm 2 magnetic bit. We believe our hybrid device can be an enabling technology that can connect integrated photonics with nanoscale spintronics, paving the way toward ultrafast and energy efficient advanced on-chip applications.",https://zenodo.org/api/files/79d7ab80-ba47-4332-8d2b-88ae7f8f90bb/IEEE%20Pingzhi%20Li.pdf,pdf,"in this paper , we propose a compact integrate hybrid plasmonic - photonic device for optical reading of nanoscale magnetic bit with perpendicular magnetic anisotropy in a magnetic racetrack on top of a photonic waveguide on the indium phosphide membrane on silicon platform . the hybrid device be construct by couple a doublet of v - shape gold plasmonic nanoantenna on top of the indium phosphide waveguide . by take advantage of the localize surface plasmon , our hybrid device can enable detection of the magnetization state in magnetic bit beyond the diffraction limit of light and enhance the polar magneto - optical Kerr effect ( PMOKE ) . we far illustrate how combine the hybrid device with a plasmonic polarization rotator provide magneto - optical read - out by transform the PMOKE - induce polarization change into an intensity variation of the waveguide mode . accord to the simulation result base on a three - dimensional finite - difference time - domain method , the hybrid device can detect the magnetization state in target bit in a magnetic racetrack medium down to ~100×100 nm   2   , regardless of the magnetization state of the rest of the racetrack with a relative intensity contrast of great than 0.5 % for a ~200×100 nm   2   magnetic bit . we believe our hybrid device can be an enable technology that can connect integrated photonic with nanoscale spintronic , pave the way toward ultrafast and energy efficient advance on - chip application ."
89,Gold Nanoparticle Plasmonic Superlattices as Surface Enhanced Raman Spectroscopy Substrates,10.1021/acsnano.8b04073,"Cristiano Matricardi, Christoph Hanske, Juan Luis Garcia-Pomar, Judith Langer, Agustin Mihi, Luis M. Liz-Marzán",2018-08-14,"Metal colloids are of great interest in the field of nanophotonics, mainly due to their morphology-dependent optical properties, but also because they are high quality building blocks for complex plasmonic architectures. Close-packed colloidal supercrystals not only serve for investigating the rich plasmonic resonances arising in strongly coupled arrangements, but also enables tailoring the optical response, on both the nano- and the macroscale. Bridging these vastly different length scales at reasonable fabrication costs has remained fundamentally challenging, but is essential for applications in sensing, photovoltaics or optoelectronics, among other fields. We present here a scalable approach to engineer plasmonic supercrystal arrays, based on the template-assisted assembly of gold nanospheres with topographically patterned polydimethylsiloxane molds. Regular square arrays of hexagonally packed supercrystals were achieved, reaching periodicities down to 400 nm and feature sizes around 200 nm, over areas up to 0.5 cm2. These two-dimensional supercrystals exhibit well-defined collective plasmon modes that can be tuned from the visible through the near-infrared by simple variation of the lattice parameter. We present electromagnetic modelling of the physical origin of the underlying hybrid modes, and demonstrate the application of superlattice arrays as surface-enhanced Raman scattering (SERS) spectroscopy substrates which can be tailored for a specific probe laser. We therefore investigated the influence of the lattice parameter, local degree of order, and cluster architecture, to identify the optimal configuration for highly efficient SERS of a non-resonant Raman probe with 785 nm excitation.",https://zenodo.org/api/files/305ec1e9-310a-467b-a558-56e827b871a9/1875_Superlattices-revised.pdf,pdf,"metal colloid be of great interest in the field of nanophotonic , mainly due to their morphology - dependent optical property , but also because they be high quality building block for complex plasmonic architecture . close - pack colloidal supercrystal not only serve for investigate the rich plasmonic resonance arise in strongly couple arrangement , but also enable tailor the optical response , on both the nano- and the macroscale . bridge these vastly different length scale at reasonable fabrication cost have remain fundamentally challenging , but be essential for application in sensing , photovoltaic or optoelectronic , among other field . we present here a scalable approach to engineer plasmonic supercrystal array , base on the template - assist assembly of gold nanosphere with topographically pattern polydimethylsiloxane mold . regular square array of hexagonally pack supercrystal be achieve , reach periodicity down to 400 nm and feature size around 200 nm , over area up to 0.5 cm2 . these two - dimensional supercrystal exhibit well - define collective plasmon mode that can be tune from the visible through the near - infrared by simple variation of the lattice parameter . we present electromagnetic modelling of the physical origin of the underlie hybrid mode , and demonstrate the application of superlattice array as surface - enhance Raman scatter ( SERS ) spectroscopy substrate which can be tailor for a specific probe laser . we therefore investigate the influence of the lattice parameter , local degree of order , and cluster architecture , to identify the optimal configuration for highly efficient ser of a non - resonant Raman probe with 785 nm excitation ."
90,DIELECTRIC FUNCTIONS OF METALS FOR NANOPLASMONICS,10.5281/zenodo.6609094,"Nosirov M.Z., Yuldasheva N.M., Matboboeva S.D., Mirzakarimova M.",2022-06-02,The paper considers a program for determining the plasmonic parameters of some metals using the “least squares” method based on experimental data. Analytical expressions are obtained for the real part of the dielectric function as a function of the wavelength of the incident light.,https://zenodo.org/api/files/0f8090a1-f342-4e5e-8ea4-d0e59083cfc9/Deutsche%20internationale%20Zeitschrift%20f%C3%BCr%20zeitgen%C3%B6ssische%20Wissenschaft%20%E2%84%9633%202022-48-51.pdf,pdf,"the paper consider a program for determine the plasmonic parameter of some metal use the "" least square "" method base on experimental datum . analytical expression be obtain for the real part of the dielectric function as a function of the wavelength of the incident light ."
91,A theoretical approach to Fano resonances in plasmonic dolmens: Determination of Fano resonance energies for single and multiple modes,10.5281/zenodo.5814686,"M. A. Kuntman, E. Kuntman",2022-01-03,"We show that Fano resonance spectrum in plasmonic dolmens can be found from the oriented coupled dipoles model. It is also shown that multiple Fano resonance spectrum can also be derived if the two excitation modes of the nanorods are taken into account  
 ",https://zenodo.org/api/files/10ad1d44-f44f-413d-b97b-df274240c9cd/Dolmens.pdf,pdf,"we show that Fano resonance spectrum in plasmonic dolmen can be find from the orient couple dipole model . it be also show that multiple Fano resonance spectrum can also be derive if the two excitation mode of the nanorod be take into account  
 "
92,USC analysis - Mathematica code,10.5281/zenodo.3727173,Denis Baranov,2020-03-25,"- Mathematica code for analysis of ultrastrong plasmon-photon coupling
- upper and lower polariton energies extracted from measurements
- experimental reflection and absorprion spectra of empty cavities, plasmonic arrays, and coupled systems
- FDTD simulated electric field plots of the coupled plasmon-cavity system",https://zenodo.org/api/files/9434ef07-2b9e-4f42-bc64-98023339fe12/Cavity%20-%20refl%20vs%20L.zip,zip,"- Mathematica code for analysis of ultrastrong plasmon - photon couple 
 - upper and low polariton energy extract from measurement 
 - experimental reflection and absorprion spectra of empty cavity , plasmonic array , and couple system 
 - FDTD simulate electric field plot of the couple plasmon - cavity system"
