,Titre,DOI,Auteurs,Date de publication,Abstract,Lien fichier,Type fichier
53,Effect of a Gravel Bed Flocculator on the Efficiency of a Low Cost Water Treatment Plants,10.5281/zenodo.1057899,Alaa Hussein Wadi,2010-02-26,"The principal objective of a water treatment plant is to
produce water that satisfies a set of drinking water quality standards
at a reasonable price to the consumers. The gravel-bed flocculator
provide a simple and inexpensive design for flocculation in small
water treatment plants (less than 5000 m3/day capacity). The packed
bed of gravel provides ideal conditions for the formation of compact
settleable flocs because of continuous recontact provided by the
sinuous flow of water through the interstices formed by the gravel.
The field data which were obtained from the operation of the
water supply treatment unit cover the physical, chemical and
biological water qualities of the raw and settled water as obtained by
the operation of the treatment unit. The experiments were carried out
with the aim of assessing the efficiency of the gravel filter in
removing the turbidity, pathogenic bacteria, from the raw water. The
water treatment plant, which was constructed for the treatment of
river water, was in principle a rapid sand filter.
The results show that the average value of the turbidity level of
the settled water was 4.83 NTU with a standard deviation of turbidity
2.893 NTU. This indicated that the removal efficiency of the
sedimentation tank (gravel filter) was about 67.8 %. for pH values
fluctuated between 7.75 and 8.15, indicating the alkaline nature of
the raw water of the river Shatt Al-Hilla, as expected. Raw water pH
is depressed slightly following alum coagulation. The pH of the
settled water ranged from 7.75 to a maximum of 8.05.
The bacteriological tests which were carried out on the water
samples were: total coliform test, E-coli test, and the plate count test.
In each test the procedure used was as outlined in the Standard
Methods for the Examination of Water and Wastewater (APHA,
AWWA, and WPCF, 1985). The gravel filter exhibit a low
performance in removing bacterial load. The percentage bacterial
removal, which is maximum for total plate count (19%) and
minimum for total coliform (16.82%).",https://zenodo.org/api/files/04505ee8-79b2-4ff5-8df6-b292def2e774/2790.pdf,pdf
54,Research Trends on Magnetic Graphene for Water Treatment: A Bibliometric Analysis,10.5281/zenodo.3299777,"J. C. M. Santos, J. C. A. Sousa, A. J. Rubio, L. S. Soletti, F. Gasparotto, N. U. Yamaguchi",2019-05-01,"Magnetic graphene has received widespread attention for their capability of water and wastewater treatment, which has been attracted many researchers in this field. A bibliometric analysis based on the Web of Science database was employed to analyze the global scientific outputs of magnetic graphene for water treatment until the present time (2012 to 2017), to improve the understanding of the research trends. The publication year, place of publication, institutes, funding agencies, journals, most cited articles, distribution outputs in thematic categories and applications were analyzed. Three major aspects analyzed including type of pollutant, treatment process and composite composition have further contributed to revealing the research trends. The most relevant research aspects of the main technologies using magnetic graphene for water treatment were summarized in this paper. The results showed that research on magnetic graphene for water treatment goes through a period of decline that might be related to a saturated field and a lack of bibliometric studies. Thus, the result of the present work will lead researchers to establish future directions in further studies using magnetic graphene for water treatment.",https://zenodo.org/api/files/3d2e7392-03d4-4ef3-a61b-cb8906d6f34e/10010518.pdf,pdf
55,Ethylenediaminetetraacetic acid catalyzed oxidative conversion of N-(2-hydroxyethyl)phthalimide to n-methylphthalimide by cerium(IV) in aqueous sulphuric acid medium : A kinetic and mechanistic approach,10.5281/zenodo.5599250,"M. D. Meti, M. Z. Pendari, S. A. Rayabag, N. S. Naik, M. B. Banimath, S. T. Nandibewoor, S. A. Chimatadar",2017-02-01,"P.G. Department of Studies in Chemistry, Karnatak University, Pavate Nagar, Dharwad-580 003,
Karnataka, India
E-mail : schimatadar@gmail.com Fax : 91-836-2747884
Manuscript received online 25 March 2016, accepted 13 October 2016
The reaction between cerium(IV) and N-(2-hydroxyethyl)phthalimide (NHEP) is very slow in sulphuric acid medium at 25 ºC. However, the reaction is facile in presence of ethylenediamminetetraacetic acid (EDTA) in aqueous sulphuric acid medium. The reaction between cerium(IV) and NHEP in presence of EDTA exhibits 1 : 1 (oxidant : reductant) stoichiometry. The products are identified as cerium(III)-EDTA complex, n-methylphthalimide and formaldehyde. The order with respect to oxidant concentration is unity, whereas the order with respect to both substrate and catalyst concentration is less than unity. Increase in sulphuric acid concentration increases the rate of reaction. The order with respect to H+ ion concentration is less than unity. The added product cerium(III), did not have any significant effect on the rate of reaction in presence of EDTA. The active species of oxidant is identified as CeSO42+. Based on the experimental results a suitable mechanism is proposed. The activation parameters and thermodynamic quantities are also determined and discussed.",https://zenodo.org/api/files/5c544f15-4735-4a4f-808c-37671e9154cd/141-150.pdf,pdf
56,Extraction of Cerium(lV) by Liquid Cation Exchanger (Versatic 10) and its Separation from Lanthanide Elements,10.5281/zenodo.6359383,"UDAY SANKAR RAY, S. C. MODAK",1982-03-31,"Department of Chemistry, Visva Bharati, Santiniketan-731 285
Manuscript received 6 April 1981, revised 18 August 1981, accepted 10 December 1981
A rapid and selective method for the extraction of cerium(IV) at milligram level with liquid cation exchanger, Versatic 10, in benzene was proposed. Quantitative extraction was achieved in the \(p\)H range 5.0-5.5. The effect of variables such as \(p\)H of the aqueous phase, diluent, contact time and extractant concentration on the extraction was studied. The equilibration between the two phases was achieved within one minute. The probable composition or the extracted species being CeR4 , was deduced from the extraction data. The presence of magnesium, calcium, cobalt, nickel, zinc, cadmium and mercury did not interfere in the extraction of cerium(IV). Cerium(IV) was quantitatively separated from several binary and ternary mixtures containing rare earth elements.",https://zenodo.org/api/files/f149b9b7-0be7-49a3-afd0-00c4119557fc/392-394.pdf,pdf
57,Shelf life and quality of Sorboti lemon as affected by different chemicals and storage temperature,10.26832/24566632.2018.0303014,"Kayesh, E., Das, S., Roni, M.S., Rajib, M.M.R., Islam, M.M. and Sultana, H.",2018-09-10,"A laboratory experiment was conducted with different chemicals and storage temperature (Kinetin + 4°C, kinetin + 15°C, kinetin + 25°C, potash alum + 4°C, potash alum + 15°C, potash alum + 25°C, hot water + 4°C, hot water + 15°C, hot water + 25°C, without treatment + 4°C, without treatment + 15°C and without treatment + 25°C) at the department of Horticulture of Bangabandhu Sheikh Mujibur Rahaman Agricultural University during June to December 2017. The aim was the study to find out the suitable method to increase shelf life of Sorboti lemon. During storage fruit decay, weight loss and total soluble solid (TSS) increased. While juice content, ascorbic acid content decreased with the increase in storage temperature. Minimum fruit decay (50%) was recorded up to 70 Days after storage (DAS) at 4°C in hot water treatment and fruit decayed (90%) at 4°C was recorded up to 70 DAS in Kinetin treatment. Minimum loss of fruit weight was recorded at 4°C (7.10% and 11.95%) at 70 DAS when stored in hot water and kinetin, respectively. Maximum juice content (50.11%) after 70 DAS at 4°C in hot water treatment which was followed by Kinetin treatment storage at 4°C (40.10%). The TSS was found almost static at 70 days after storage but ascorbic acid content decreased (59.59 mg/100ml to 43.36 mg/100ml and 63.10 mg/100 ml to 49.11 mg/100ml) from its initial content in hot water and kinetin at 4°C temperature. At 15°C temperature, it can only possible up to 35 days. So, considering fruit decay, weight loss, TSS and juice content lemon could be stored up to 70 DAS at 4°C both under hot water and kinetin treatment. Storing can be done in 35 DAS at 15°C both hot water and kinetin treatment.",https://zenodo.org/api/files/11c339fa-a668-4207-b0df-de60c37673e0/AAES-03-03-014.pdf,pdf
58,Design and Economical Performance of Gray Water Treatment Plant in Rural Region,10.5281/zenodo.1328610,"Bhausaheb L. Pangarkar, Saroj B. Parjane, M.G. Sane",2010-01-29,"In India, the quarrel between the budding human
populace and the planet-s unchanging supply of freshwater and
falling water tables has strained attention the reuse of gray water as
an alternative water resource in rural development. This paper
present the finest design of laboratory scale gray water treatment
plant, which is a combination of natural and physical operations such
as primary settling with cascaded water flow, aeration, agitation and
filtration, hence called as hybrid treatment process. The economical
performance of the plant for treatment of bathrooms, basins and
laundries gray water showed in terms of deduction competency of
water pollutants such as COD (83%), TDS (70%), TSS (83%), total
hardness (50%), oil and grease (97%), anions (46%) and cations
(49%). Hence, this technology could be a good alternative to treat
gray water in residential rural area.",https://zenodo.org/api/files/b27181b3-71a5-4a11-b4cc-87516b9f2bf3/537.pdf,pdf
59,Measurement of the Electron Affinity of Cerium,10.1103/physrevlett.88.073003,"Davis, V. T., Thompson, J. S.",2002-02-05,The electron affinity of cerium has been measured using laser photodetachment electron spectroscopy. The electron affinity of Ce(1G4) was determined to be 0.955 +/- 0.026 eV. The data also show that Ce- has at least two bound excited states with binding energies of 0.921 +/- 0.025 eV and 0.819 +/- 0.027 eV relative to the (1G4) ground state of the cerium atom. The present experimental measurements are compared to recent calculations of the energy levels of Ce-. Strong disagreement with the most recent theoretical atomic structure calculations highlights the complicated nature of this particular lanthanide.,https://zenodo.org/api/files/eb096604-0b18-48cb-a369-22ddf0b2e2c5/article.pdf,pdf
60,Solvent Extraction of Cerium(III) with High Molecular Weight Amines,10.5281/zenodo.5991891,"A. CHATTERJEE, S. BASU",1992-01-31,"Department of Chemistry, University of Burdwan, Burdwan-718 104
Manuscript received 19 June 1991, revised 26 September 1991, accepted 13 January 1992
The use of high molecular weight amines in the extraction of cerium(III) as EDTA complex from nearly neutral aqueous medium Is reported The extraction condition was optimised from the study of effects of several variables like concentration of amine and EDTA pH nature or diluents etc. The method has been applied for the determinatlon of cerium In few mineral samples.",https://zenodo.org/api/files/5606e676-1b2f-43b9-a10a-9760e7536525/29-31.pdf,pdf
61,Diffuse reflectance spectra of coated plates and corresponding plots transformed Kubelka-Munk function versus the energy of light (eV),10.5281/zenodo.7066111,"dela Rosa , Francis",2022-09-10,The link contains UV-DRS  results of  TiO2/Fe2O3 layered composites (from commercial nanoparticles) and corresponding bandgap energies,https://zenodo.org/api/files/eea46075-9287-4955-ba0e-eb115ffd40d0/UV-DRS%20TiO2%20Fe2O3%20layered%20films.pptx,pptx
62,Characterization of TiO2/Fe2O3 nanocomposites prepared via impregnation-calcination method,10.5281/zenodo.7066209,"dela Rosa, Francis",2022-09-10,"The link contains XRD, SEM-EDX, UV-DRS, PL, Electrochemical measurements of the prepared TiO2/Fe2O3 photocatalyst",https://zenodo.org/api/files/3a519ba9-511b-4ad6-9149-ec1418cbf22b/Fig%201%20XRD%20pattern%20of%20TiO2%20Fe2O3%20nanocomposites.jpg,jpg
63,WASTEWATER MANAGEMENT AND ITS CHALLENGES,10.5281/zenodo.7295589,Dr. Kavita Hingane,2022-10-08,"Abstract
Water that has been used or contaminated by humans or the environment must undergo wastewater treatment in order to be returned to a usable state. The treatment may involve one or more of the following mechanisms: chemical, biological, physical, or a combination of these. Any level of purity can be achieved by treating water, but the expense increases as the purity increases. The needed water quality depends on the intended use of the water, such as irrigation, drinking water, or aquatic life. The purpose of research is to examine the wastewater treatment technology that is now most widely utilized. The technology selected for one application may not be the best for another. It is also easy to get, effective, and has the ability to breakdown contaminants. In this study, the use of waste water treatment technology to eliminate the most prevalent pollutants in wastewater—halogenated hydrocarbon compounds, heavy metals, dyes, pesticides, and herbicides is discussed.",https://zenodo.org/api/files/6c981c2a-4980-4d08-8dfc-34e7011fac74/24.24.pdf,pdf
64,"PERFORMANCE EVALUATION OF WATER TREATMENT UNITS AT BHADRAVATHI, KARNATAKA: A CASE STUDY",10.5281/zenodo.834622,"Meghana M *1, Manjunath N T 2",2017-07-25,"The need of the day is sustainable supply of portable water for human consumption so that health and wellbeing of the community can be addressed. Furthermore treating of the polluted water and making it safe for drinking and domestic use is the main challenge for the world today. However proper design and commissioning of treatment plants only may not ensure its proper functioning but it requires frequent evaluation of performance of various units of treatment plant. Skilful plant operation and attention to the requirements of the sources of supply and distribution system are equally important to guarantee safe drinking water supply. In this paper an attempt has been made to take stalk of performance evaluation of various water treatment units. The study revealed that treatment units are functioning satisfactorily and treated water is meeting drinking water quality standards prescribed by BIS. The work is an outcome of M.Tech dissertation.
 ",https://zenodo.org/api/files/2bc7a2cc-339d-4b1b-847f-e03d5e2d2ae8/meghana%20m.doc,doc
65,Water Purification by Activation Plasma Technology,10.35940/ijisme.H1251.076820,"Chandan Kumar, Ankit Raj Sinha, Sanjay Prakash, Khushwant Singh, Saurabh Kumar",2020-07-15,"In modern water treatment technologies Water needs to be processed to a level that can be reused in a meaningful way. Plasma production or plasma injection in liquid water provides an opportunity to inject advanced Oxidation processes in water for purification or chemical processing. Such technology can revolutionize Drinking water treatment, as well as current practices of chemical processing by removing physical catalysts. An overview of current water treatment is presented here where Technology, its limitations and the future, may include Plasma-based advanced oxidation method. In plasma Introduction to liquid water produces and attacks a host of reactive species finally mineralize the contaminants in the solution. This interaction takes place at the boundary layer or at the interaction zone is concentrated at the plasma - liquid water interface. There are limitations of traditional plasma injection procedures which include limited throughput capacity, electrode shear and reduced Process Volume. Here the technical limitations of plasma based water reactor will also be discussed.",https://zenodo.org/api/files/4d8ad7d4-b419-4db1-bdcb-25a4ba95260a/H1251076820.pdf,pdf
66,Amoxicillin degradation pathways and mass spectra raw data  (using LC-MS orbitrap),10.5281/zenodo.7066083,"dela Rosa, Francis",2022-09-10,"The link provides five documents namely:
File No.1  (Proposed Chemical Structures-tabulated)
File No.2  (MS and MS2 images) support for File no.1
File No.3 Transformation Products Pathway
File No.4 Explanation + Justification of proposed chemical structures
Raw Data obtained from compound discoverer",https://zenodo.org/api/files/9783baf6-5916-40a7-9552-365c1dc15b3f/Amoxicillin%20and%20TPS%20Raw%20Data.xlsx,xlsx
67,Treatment of Eutrophic-lake Water by Free Water Surface Wetland,10.5281/zenodo.1332056,"Haodong Wu, Ping Huang, Junsan Wang",2010-07-25,"In China, with the rapid urbanization and
industrialization, and highly accelerated economic development have
resulted in degradation of water resource. The water quality
deterioration usual result from eutrophication in most cases, so how to
dispose this type pollution water higher efficiently is an urgent task.
Hower, different with traditional technology, constructed wetlands are
effective treatment systems that can be very useful because they are
simple technology and low operational cost. A pilot-scale treatment
including constructed wetlands was constructed at XingYun Lake,
Yuxi, China, and operated as primary treatment measure before
eutrophic-lake water draining to riverine landscape. Water quality
indices were determined during the experiment, the results indicated
that treatment removal efficiencies were high for Nitrate nitrogen,
Chlorophyll–a and Algae, the final removal efficiency reached to
95.20%, 93.33% and 99.87% respectively, but the removal efficiency
of Total phosphorous and Total nitrogen only reach to 68.83% and
50.00% respectively.",https://zenodo.org/api/files/9209f466-acab-4a09-a7c3-70e09e1d2bbf/4325.pdf,pdf
68,Aerobic wastewater treatment technologies: A mini review,10.5281/zenodo.4784991,"Tumpa Mondal, Ankan Jana, Debajyoti Kundu",2021-05-25,"Treatment of sewage water from industries or domestic becomes very crucial in present days. For concentrated industrial wastewater aerobic treatment is a substitute to the slower anaerobic treatment processes. Due to its low operation and maintenance costs, use of aerobic waste water treatment as a reductive medium is getting increased attention. In addition, this is very easy-to-obtain, with well effectiveness and ability for degrading contaminants. In this article, the use of aerobic waste water treatment technologies to remove contaminants present in wastewater, which represent the main pollutants in wastewater, has been reviewed. The review concludes that suspended growth bioreactors are very efficient at low organic loading rates for treating wastewaters. Most of the biofilm reactors have a same level of COD removal.",https://zenodo.org/api/files/d8c745b5-bfbc-4ea5-bbc9-f73c341f5947/Int-J-Env-Tech-Sci-4-135%E2%80%93140%20%281%29.pdf,pdf
69,Influence of the Pre-Treatment and Post-Treatment Operations on the Surface Chemistry and Corrosion Behavior of Cerium-Based Conversion Coatings on Aluminum,10.5281/zenodo.5084173,"R. Andreeva, E. Stoyanova, A. Tsanev, D. Stoychev",2021-05-17,"We investigated the corrosion-protective action of chemically deposited in green Ce solution conversion Cerium oxide coatings on technically pure aluminum (Al 1050) that were subsequently immersion-treated in phosphate solutions. A comparative study was conducted regarding the effect of: the type of pretreatment of the Аl substrate; the conversion treatment of the Аl substrate in Се-containing or Р-containing solutions; the consecutive conversion treatment of the Аl substrate in Се-containing and Р-containing solutions. The obtained results indicate that the pre-treatment of the aluminum substrate and the additional phosphate treatment of the Ce-oxide conversion coating deposited on Al 1050 have a strong impact on corrosion-protective effect. We established that the phosphate treatments lead to a transformation of the chemical composition, chemical state of the elements, structure and morphology of the Ce-oxide coatings formed on Al substrates. Oxides and phosphates of Al and Ce are formed, providing an effective barrier to the diffusion of Chloride ions towards the metal surface and increased corrosion resistance (Rp) of Al 1050 to general and pitting corrosion. We have established a marked increase in Rp for one of the model systems (Al(NaOH)/ CCOC(Ce+Cu)/PhL(NH4H2PO4)) during extended corrosion tests, which was related to the formation of poorly soluble surface corrosion products.",Inconnu,Inconnu
70,Modification and Advancements in the Traditional Method of Water Purification,10.31142/ijtsrd14426,"Aaliya Rafiq Hakak, Shubham Bankhele, Rajat Malpani, P. S. Bhamare",2018-10-09,"India is facing a water crisis and by 2025 it is estimated that India's population will be suffering from severe water scarcity. International Water management Institute IWMI predicts that by 2025, one in three Indians will live in a condition of absolute water scarcity. Water from the industries, households, etc. has been discharged into the streams without being treated first. Thus, clean water has become a luxury in many water scarce areas. Due to the consumption of contaminated water, people are falling prey to water borne diseases such as cholera, typhoid, etc. The widely used approach to counter such problem has been the use of water treatment plants in cities and towns and water filters in households. However, in a developing country like India water treatment plants and filters in small villages are a rare sight. The major reason for this is the funds required. Also, the processes that are in existence for water treatment are primarily chemical based. With the discovery of processes like phytoremediation, it has become possible to incorporate biological processes in water treatment Piyush Gupta et al. 2012 . Moreover the voids between broken bricks, etc. can be used to trap sediments. Natural coagulants such as moringa oleifera can be used to remove colloidal impurities Abirami. M and Rohini C 2017 . Thus, this assembly of scrap or natural material is not only cheap and easily available but it is also efficient in removing the impurities and improving the BOD, COD and DO levels Nayanthara and Bindu 2017 . This implies that such assemblies can be used to treat water on a household level. This study aims at developing such easy to use and effective water treatment assemblies. Aaliya Rafiq Hakak | Shubham Bankhele | Rajat Malpani | P. S. Bhamare ""Modification and Advancements in the Traditional Method of Water Purification"" Published in International Journal of Trend in Scientific Research and Development (ijtsrd), ISSN: 2456-6470, Volume-2 | Issue-6 , October 2018, URL: https://www.ijtsrd.com/papers/ijtsrd14426.pdf",https://zenodo.org/api/files/9bec0f50-a1b4-4605-b55a-73bdb4cd3daa/233%20Modification%20and%20Advancements%20in%20the%20Traditional%20Method%20of%20Water%20Purification.pdf,pdf
71,danielf27/Dynamic-Voltage-Pulses-for-the-Improvement-of-the-Cerium-III-Oxidation-Reaction: Version 1,10.5281/zenodo.6461874,danielf27,2022-04-14,"This is the release of the code for the paper entitles ""Dynamic-Voltage-Pulses-for-the-Improvement-of-the-Cerium-III-Oxidation-Reaction""",https://zenodo.org/api/files/6ba4ad63-be1c-4e60-98b8-d14fef96ebd0/danielf27/Dynamic-Voltage-Pulses-for-the-Improvement-of-the-Cerium-III-Oxidation-Reaction-v1.0.zip,zip
72,CATALYTIC FORMATION OF METHANE FROM CARBON  MONOXIDE AND HYDROGEN. PART V. A STUDY  OF THE PROMOTER EFFECT UPON NICKEL  CATALYST.,10.5281/zenodo.6630562,K. M. CHAKRAVARTY,1938-12-31,The reduction of nickel catalyst at a temperature of 300° is incomplete when prepared from a very pare sample of nickel acetate. Addition of a small quantity of a mixture of cerium nitrate and ammonium vanadate or of cerium nitrate and chromium acetate to the nickel acetate helps in bringing about a more thorough reduction Thus catalysis of the reaction 2CO+2H2=CO2+CH4 is directly accelerated by them Whether there is any direct beneficial effect of the promoters cannot be said at this stage.,https://zenodo.org/api/files/c8aa72c9-29b2-412e-aedd-a2d477347d65/245-248.pdf,pdf
73,A Study on Sewage Treatment and its Reuse for Gardening Purposes,10.5281/zenodo.1490354,"V. Ramakrishna, A.R.Kishore Kumar Reddy, A. Dileep Kumar Reddy, N. Sandeep Kumar, P. Chandrasekhar Subrahmanyam",2018-11-17,"
Sewage or waste water treatment and its possible recycling is the need of the hour in view of
heavy demand on natural water resources. Indiscriminate disposal of sewage deteriorates the
quality of available water. The present study focuses on studying the sewage treatment
options for possible reuse for gardening purposes in an academic Institute. Three options are
considered (i) conventional secondary treatment without recycle (ii) conventional treatment
with recycle (iii) only primary treatment. Bench top model of sewage treatment plant is set up
and experiments are conducted for the above options. pH, TS, TSS, BOD and COD values
are determined in the laboratory to determine the efficiency of the treatment plant. Cow dung
and urea are added as seed and nutrient for the bacterial growth in the treatment plant. It is
noticed that the sewage requires only primary treatment and a detention time of above 2
hours is sufficient to reduce TSS by 58% to be safely used for gardening.",https://zenodo.org/api/files/10bb057f-8e1e-4fb5-acf7-da4a7ac543e3/%2825-32%29A%20Study%20on%20Sewage%20Treatment-format.pdf,pdf
74,Transcatheter aortic valve implantation via transaortic surgical access,10.3897/bgcardio.28.e83660,"Popova, A., Trendafilova, D., Jorgova, J., Petkov, D., Abedinov, F., Hristova, T., Ivanov, S.",2022-06-20,"We report a case of an 80-years–old patient with a severe, symptomatic aortic valve stenosis and history of ischemic heart disease, previously treated by coronary artery bypass graft surgery. The patient was contraindicated for conventional surgical aortic valve replacement (SAVR) due to advanced age and underlying comorbidity, therefore transcatheter aortic valve implantation (TAVI) has been offered. The access options for the procedure were restricted by the underlying generalized atherosclerosis process causing peripheral vessel disease. We have chosen transaortic access for the patient which in that case was the only possible option. The transaortic valve implantation was successful with satisfactory hemodynamic results, improvement in functional class heart failure of the patient and preserving the function and anatomy of the coronary artery bypass graft. This case report demonstrates that the lack of favorable transfemoral access for TAVI should not be a limitation by itself for the procedure, rather than be stimulus for searching and using new and alternative access for it.",https://zenodo.org/api/files/61593843-cafe-4001-be39-31846fd1a214/Bulgarian_Cardiology_article_83660.pdf,pdf
75,Adsorption of Bovine Serum Albumine on CeO2,10.5281/zenodo.2863864,Roman Marsalek,2014-12-15,"Preparation of nano-particles of cerium oxide and adsorption of bovine serum albumine on them were studied. Particle size distribution and influence of pH on zeta potential of prepared CeO2 were determined. Average size of prepared cerium oxide nano-particles was 9 nm. The simultaneous measurements of the bovine serum albumine adsorption and zeta potential determination of the (adsorption) suspensions were carried out. The adsorption isotherms were found to be of typical Langmuir type; values of the bovine serum albumin adsorption capacities were calculated. Increasing of pH led to decrease of zeta potential and decrease of adsorption capacity of cerium oxide nano-particles. The maximum adsorption capacity was found for strongly acid suspension (am=118 mg/g). The samples of nanoceria with positive zeta potential adsorbed more bovine serum albumine on the other hand, the samples with negative zeta potential showed little or no protein adsorption. Surface charge or better say zeta potential of CeO2 nano-particles plays the key role in adsorption of proteins on such type of materials.",https://zenodo.org/api/files/c20244f4-0683-4aa4-96e1-7ed263306b0a/11701.pdf,pdf
86,Kinetics and mechanism of silver(I) catalyzed oxidation of alanine by cerium(IV) in perchloric acid medium,10.5281/zenodo.5827184,Vijay Devra,2005-04-30,"P. G. Department of Chermistry Government J D B Girls College Kota-324 001 Indra
E-mail: iconota@datarntosys.net
Manuscript received 21 January 2003 revised 5 April 2004 accepted 22 July 2004
The kinetics of the silver(I) catalyzed oxidation of alanine with cerium(IV) has been studied in perchloric acid medium An usual decrease in rate with increasing concentration of cerium-(IV) is observed and the detailed quantitative analysis of this behaviour is presented on the basis of dimeruation of cerium(IV) The reaction exhibits tractional dependence on alanine and that has been accounted for the formation of an adduct with silver(I) A plausible reaction mechanism is given and the rate law is derived
\(x = {{k_1K_1[LH^+][H^+]} \over [[H^+]+[k_h]][1+k_1[H^+]]}\)
where k is observed second order rate constant energy and entropy of activation have been calculated to be 18 9 kJ mol-1 and 10 9 kJ mol-1 respectively ",https://zenodo.org/api/files/983c1ae2-ef1f-49cc-85d1-2437dc6a388e/290-294.pdf,pdf
87,Spectrophotometric Determination of Cerium(IV) with Triflupromazine Hydrochloride,10.5281/zenodo.6406124,"H. SANKE GOWDA, K. N. THIMMAIAH",1977-09-30,"Department of Post-graduate Studies and Research in Chemistry, University of Mysore, Manasa Gangotri, Mysore 570 006.
Manuscript received 24 September 1976, revised 19 May 1977, accepted 24 May 1977
Triflupromazine hydroclorlde Is proposed as a new reagent for tbe spectropbotometric determination of cerium(IV). The reagent forms red coloured species with cerium(IV) instantaneously in 2.5-4.0M phosphoric acid. The red species boa absorption maximum at 503 om with molar absorptivity 6.70 x 108 litre mole1 cm1. A twenty-fold molar excess of the reagent is necessary for the full development of the colour intensity. Beer's Jaw Is valid over the concentration range 0.4-14.20 ppm of cerium(IV) The effects of acid concentration, time, temperature, order of addition of reagents, reagent concentration and diverse ions are reported. The proposed method offers the advantages of simplicity, selectivity, rapidity and without the need for extraction.",https://zenodo.org/api/files/9c39765f-f20b-4269-927d-cb04c42eabc3/869-871.pdf,pdf
88,REACTIVITY OF nZVI IN THE REMOVAL OF Cu(II) AND Zn(II) FROM SYNTHETIC MINE DRAINAGE,10.37190/epe210207,"Suponik Tomasz, Neculita Carmen Mihaela",2021-02-15,"Adsorption properties, including isotherms and kinetics, of nano zero-valent iron (nZVI) for
Cu(II) and Zn(II) removal from synthetic mine drainage were evaluated in batch tests. The influence
of contact time, nZVI doses, pH, ionic strength, temperature, and concentration on nZVI adsorption
properties was assessed. The removal of Cu(II) and Zn(II) increased with pH from 3 to 7 and then
stabilized up to pH 10. Moreover, the increased Cu(II) adsorption capacity upon increasing temperature
and a positive enthalpy change (ΔH) indicate that the adsorption process is endothermic. The results
also showed that the adsorption equilibrium for Cu(II) and Zn(II) was achieved after 50 and 30 min,
respectively. Kinetics were best described by a pseudo-nth order model, with the order of sorption of
2.231 and 1.363, and the rate constants of 0.0008 and 0.0679 mg1–n·gn–1/min, for Cu(II) and Zn(II),
respectively. The correlation between the amount of metals adsorbed on nZVI surface and the residual
amount of metals in water during isothermal tests was best described by the nonlinear Sips model.
Using this model, high qmaxS were found: 286.6 mg/g and 142.6 mg/g, for Cu(II) and Zn(II), respectively,
as indication of their high sorption capacity.",https://zenodo.org/api/files/ecbf86ae-d935-471a-a4b1-af4a6f6c518b/suponik_reactivity_epe_2-2021.pdf,pdf
89,"Investigation of Microplastics in the drinking water treatment plant at Srinagar, Garhwal, Uttarakhand.",10.5281/zenodo.7217098,"Chauhan Jaspal, Singh, Badola, Neha",2022-11-17,"Microplastic (MP) have emerged as the new contaminant, considered seriously among the scientist communities. It is matter of concern because its presence is now proved in almost all the essential things related to human beings. Most of the MPs enter the body of living organisms through food, water and air. Hence, it become important to monitor these things regularly for presence of MPs. With all these facts, the present study was designed to investigate the microplastic removal capacity of the drinking water treatment plant at Srinagar, Garhwal, Uttarakhand, India. For the study water samples were collected from the different treatment stages of water treatment Plant. The samples were then digested with H2O2 and filtered to observed under microscope. The SEM and XRD analysis were also performed to enhance the clarity of plastic present in the samples. On visual inspection and microscopical study we found presence of microplastic in all the stages of treatment plant. The presence of thread/fibre were found dominant in the samples of treatment plant. Overall, it was concluded that the with the progress of stages of treatment plant the value of MPs decreased but its presence was also found in the final stage from where the water is supplied to different houses.

Also see: https://micro2022.sciencesconf.org/426677/document",https://zenodo.org/api/files/95e9b55a-1f14-4b23-8d3f-4f6aa6a261bb/426677.pdf,pdf
90,Pengaruh Kombinasi Pupuk NPK Majemuk dan Fermentasi  Air Cucian Beras Terhadap Pertumbuhan Tanaman Selada Keriting (Lactuca sativa L.) Varietas Grand Rapids,10.5281/zenodo.5084387,"Indira Oktaviani Shabila, Hayatul Rahmi, Tatang Surjana",2021-06-30,"The experiment was carried out in an experimental garden located in Gg. Lebaksari, Wadas, Telukjambe Timur District, Karawang, West Java from March to June 2021. The research method used was an experimental method with a single factor Randomized Block Design (RBD) with 7 treatment combinations and repeated 4 times, the treatments consisted of: A( Without Treatment), B (300 kg/ha NPK), C (200 ml/litre rice washing water), D (250 kg/ha NPK + 100 ml/lt rice washing water), E (250 kg/ha NPK + 50 ml/lt rice washing water), F (200 kg/ha NPK + 100 ml/lt rice washing water), G (200 kg/ha NPK + 50 ml/lt rice washing water). The results of this study showed that the combination of compound NPK fertilizer and fermented rice washing water had a significant effect on plant heights at 14 and 28 days and on the number of leaves 7 and 28 days after planting. Treatment D was a combination of NPK 250 kg/ha + fermented rice washing water 100 ml/lt gave the best results for plant height 14 hst and treatment G was a combination of NPK 200 kg/ha + fermented rice washing water 50 ml/lt gave the best results for the amount of leaves 7 hst.",https://zenodo.org/api/files/7597d762-569b-451d-b943-fd83bfa11fc0/26.%20Indra.docx,docx
